GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,4820.00,2883.00,0.00,1.13,0.00,0.00,0.00,0.00,0.00
1,7760.00,3508.00,0.00,5.80,0.00,0.00,0.00,0.00,0.00
2,7760.00,3751.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
3,11040.00,3449.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
4,11040.00,3519.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
5,11040.00,3220.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
6,11040.00,3778.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
7,11040.00,3553.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
8,11040.00,3998.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
9,11040.00,4232.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
10,11040.00,3502.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
11,11040.00,3701.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
12,11040.00,3786.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
13,62400.00,6679.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00
14,62400.00,3870.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
15,62400.00,3845.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
16,62400.00,3768.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
17,62400.00,3962.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
18,62400.00,3217.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
19,62400.00,3646.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
20,62400.00,4304.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
21,62400.00,4881.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
22,62400.00,3877.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
23,62400.00,5383.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
24,62400.00,4512.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
25,62400.00,5612.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
26,62400.00,4159.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
27,62400.00,4414.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
28,62400.00,4823.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00
29,62400.00,5894.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
30,62400.00,4034.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
31,87680.00,8237.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00
32,87680.00,5277.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
33,87680.00,2970.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
34,87680.00,4027.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
35,87680.00,4084.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
36,87680.00,4163.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
37,87680.00,3996.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
38,87680.00,3770.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
39,87680.00,3572.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
40,87680.00,3982.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
41,87680.00,4547.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
42,87680.00,3719.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
43,87680.00,4722.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
44,87680.00,5197.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
45,87680.00,4281.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
46,87680.00,3423.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
47,87680.00,4264.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
48,87680.00,3866.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
49,87680.00,4181.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
