GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,-5000.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
1,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
2,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
3,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
4,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
5,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
6,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
7,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
8,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
9,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
10,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
11,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
12,4150.00,25.48,16.74,34.17,16.30,13.81,18.72,9.01,40.00,33.48,10.43,15.02,2.80,30.20,29.97
13,16750.00,5.74,34.29,0.00,15.70,29.27,3.92,25.18,37.97,31.28,0.60,0.00,40.00,40.00,37.65
14,16750.00,5.74,34.29,0.00,15.70,29.27,3.92,25.18,37.97,31.28,0.60,0.00,40.00,40.00,37.65
15,26000.00,12.62,40.00,6.27,6.97,23.77,9.70,32.50,0.00,7.42,16.81,5.27,40.00,40.00,12.94
16,26000.00,12.62,40.00,6.27,6.97,23.77,9.70,32.50,0.00,7.42,16.81,5.27,40.00,40.00,12.94
17,26000.00,12.62,40.00,6.27,6.97,23.77,9.70,32.50,0.00,7.42,16.81,5.27,40.00,40.00,12.94
18,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
19,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
20,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
21,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
22,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
23,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
24,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
25,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
26,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
27,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
28,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
29,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
30,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
31,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
32,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
33,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
34,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
35,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
36,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
37,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
38,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
39,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
40,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
41,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
42,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
43,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
44,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
45,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
46,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
47,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
48,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
49,66500.00,25.93,39.83,11.02,9.86,0.00,25.45,8.70,30.22,20.39,9.23,0.66,40.00,40.00,6.59
