GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,5125.00,4.39,35.38,20.43,33.84,5.06,36.95,37.83,37.39,13.78,5.94,23.75,0.75,30.31,21.36
1,71000.00,9.07,35.11,30.05,32.93,3.29,35.55,33.18,30.86,15.57,5.80,27.19,0.00,17.41,20.59
2,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
3,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
4,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
5,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
6,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
7,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
8,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
9,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
10,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
11,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
12,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
13,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
14,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
15,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
16,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
17,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
18,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
19,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
20,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
21,94300.00,0.00,12.35,15.38,24.45,12.54,37.95,31.73,40.00,22.94,12.48,32.72,9.82,36.08,24.22
