GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,32728.00,6775.47,0.14,15.43,0.00,0.00,0.00,0.00,0.00
1,38877.00,6109.77,0.06,10.89,0.00,0.00,0.00,0.00,0.00
2,57690.00,4160.98,0.02,7.11,0.00,0.00,0.00,0.00,0.00
3,98724.00,7335.68,0.04,6.96,0.00,0.00,0.00,0.00,0.00
4,98724.00,4473.07,0.04,6.76,0.00,0.00,0.00,0.00,0.00
5,98724.00,5293.69,0.06,6.90,0.00,0.00,0.00,0.00,0.00
6,166278.00,9035.41,0.06,7.92,0.00,0.00,0.00,0.00,0.00
7,199762.00,8872.64,0.00,7.84,0.00,0.00,0.00,0.00,0.00
8,199762.00,9372.17,0.06,6.78,0.00,0.00,0.00,0.00,0.00
9,199762.00,9349.75,0.02,6.92,0.00,0.00,0.00,0.00,0.00
10,199762.00,10401.45,0.06,5.50,0.00,0.00,0.00,0.00,0.00
11,231236.00,13345.71,0.10,5.49,0.00,0.00,0.00,0.00,0.00
12,231236.00,9520.24,0.00,5.52,0.00,0.00,0.00,0.00,0.00
13,265636.00,12004.52,0.04,6.22,0.00,0.00,0.00,0.00,0.00
14,274952.00,17216.61,0.02,5.70,0.00,0.00,0.00,0.00,0.00
15,274952.00,10110.72,0.00,6.18,0.00,0.00,0.00,0.00,0.00
16,274952.00,12561.34,0.04,6.76,0.00,0.00,0.00,0.00,0.00
17,274952.00,8446.09,0.04,5.99,0.00,0.00,0.00,0.00,0.00
18,274952.00,12574.30,0.02,5.53,0.00,0.00,0.00,0.00,0.00
19,274952.00,10046.34,0.06,5.77,0.00,0.00,0.00,0.00,0.00
20,274952.00,11269.25,0.02,5.38,0.00,0.00,0.00,0.00,0.00
21,274952.00,10790.83,0.10,5.81,0.00,0.00,0.00,0.00,0.00
22,274952.00,9371.67,0.06,5.74,0.00,0.00,0.00,0.00,0.00
23,282200.00,12345.93,0.06,5.70,0.00,0.00,0.00,0.00,0.00
24,282200.00,13720.35,0.04,5.42,0.00,0.00,0.00,0.00,0.00
25,282200.00,12055.44,0.04,5.65,0.00,0.00,0.00,0.00,0.00
26,282200.00,10298.47,0.02,6.01,0.00,0.00,0.00,0.00,0.00
27,282200.00,6068.86,0.04,5.48,0.00,0.00,0.00,0.00,0.00
28,282200.00,10391.36,0.06,6.16,0.00,0.00,0.00,0.00,0.00
29,282200.00,5097.96,0.00,5.77,0.00,0.00,0.00,0.00,0.00
30,282200.00,7249.69,0.04,5.44,0.00,0.00,0.00,0.00,0.00
31,282200.00,12653.45,0.02,6.07,0.00,0.00,0.00,0.00,0.00
32,282200.00,6004.96,0.00,5.96,0.00,0.00,0.00,0.00,0.00
33,282200.00,16069.30,0.04,5.98,0.00,0.00,0.00,0.00,0.00
34,282200.00,8256.38,0.08,5.45,0.00,0.00,0.00,0.00,0.00
35,282200.00,14941.92,0.06,5.48,0.00,0.00,0.00,0.00,0.00
36,282200.00,18102.34,0.06,5.36,0.00,0.00,0.00,0.00,0.00
37,282200.00,11949.84,0.00,6.32,0.00,0.00,0.00,0.00,0.00
38,318204.00,21567.72,0.00,5.64,0.00,0.00,0.00,0.00,0.00
39,318204.00,19952.16,0.04,5.97,0.00,0.00,0.00,0.00,0.00
40,318204.00,9885.84,0.00,5.37,0.00,0.00,0.00,0.00,0.00
41,318204.00,6397.48,0.00,5.73,0.00,0.00,0.00,0.00,0.00
42,327602.00,19146.13,0.04,6.00,0.00,0.00,0.00,0.00,0.00
43,327602.00,7687.89,0.06,5.69,0.00,0.00,0.00,0.00,0.00
44,327602.00,6268.81,0.02,5.47,0.00,0.00,0.00,0.00,0.00
45,327602.00,7524.01,0.02,5.32,0.00,0.00,0.00,0.00,0.00
46,327602.00,10383.95,0.08,5.56,0.00,0.00,0.00,0.00,0.00
47,327602.00,6164.64,0.00,5.96,0.00,0.00,0.00,0.00,0.00
48,327602.00,14492.19,0.08,6.30,0.00,0.00,0.00,0.00,0.00
49,327602.00,12752.65,0.04,6.11,0.00,0.00,0.00,0.00,0.00
