GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,7460.00,39.48,18.19,0.35,39.68,33.12,20.12,22.68,29.31,26.81,3.87,17.02,39.22,33.30,5.86
1,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
2,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
3,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
4,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
5,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
6,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
7,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
8,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
9,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
10,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
11,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
12,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
13,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
14,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
15,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
16,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
17,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
18,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
19,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
20,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
21,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
22,46100.00,37.90,18.88,2.47,40.00,34.93,19.75,25.30,30.16,28.01,3.48,14.49,38.85,31.80,7.45
23,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
24,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
25,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
26,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
27,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
28,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
29,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
30,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
31,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
32,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
33,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
34,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
35,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
36,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
37,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
