GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,27450.00,-2120.50,0.00,1.84,0.00,0.00,0.00,0.00,0.00
1,79800.00,3894.50,0.00,8.48,0.00,0.00,0.00,0.00,0.00
2,79800.00,2178.25,0.03,2.01,0.00,0.00,0.00,0.00,0.00
3,79800.00,1799.75,0.01,2.09,0.00,0.00,0.00,0.00,0.00
4,81000.00,5751.00,0.02,2.67,0.00,0.00,0.00,0.00,0.00
5,81000.00,4568.00,0.01,2.13,0.00,0.00,0.00,0.00,0.00
6,81000.00,2338.50,0.00,2.32,0.00,0.00,0.00,0.00,0.00
7,81000.00,3713.25,0.02,2.33,0.00,0.00,0.00,0.00,0.00
8,81000.00,4562.00,0.00,2.69,0.00,0.00,0.00,0.00,0.00
9,81000.00,3656.50,0.01,2.31,0.00,0.00,0.00,0.00,0.00
10,81000.00,4212.75,0.02,3.01,0.00,0.00,0.00,0.00,0.00
11,81000.00,5407.50,0.00,3.85,0.00,0.00,0.00,0.00,0.00
12,81000.00,2506.75,0.01,2.94,0.00,0.00,0.00,0.00,0.00
13,81000.00,3460.00,0.01,2.71,0.00,0.00,0.00,0.00,0.00
14,81000.00,5824.00,0.00,3.10,0.00,0.00,0.00,0.00,0.00
15,81000.00,6583.00,0.00,3.13,0.00,0.00,0.00,0.00,0.00
16,81000.00,5427.75,0.02,2.97,0.00,0.00,0.00,0.00,0.00
17,81000.00,6415.75,0.01,4.10,0.00,0.00,0.00,0.00,0.00
18,81000.00,3720.50,0.00,2.70,0.00,0.00,0.00,0.00,0.00
19,81000.00,5750.25,0.01,4.23,0.00,0.00,0.00,0.00,0.00
20,81000.00,4188.00,0.03,3.07,0.00,0.00,0.00,0.00,0.00
21,81000.00,3164.50,0.00,2.55,0.00,0.00,0.00,0.00,0.00
22,81000.00,3615.50,0.01,3.70,0.00,0.00,0.00,0.00,0.00
23,81000.00,4353.75,0.01,2.80,0.00,0.00,0.00,0.00,0.00
24,81000.00,7813.75,0.02,4.23,0.00,0.00,0.00,0.00,0.00
25,81000.00,7584.75,0.02,4.17,0.00,0.00,0.00,0.00,0.00
26,81000.00,5752.25,0.01,3.07,0.00,0.00,0.00,0.00,0.00
27,81000.00,9431.50,0.03,4.51,0.00,0.00,0.00,0.00,0.00
28,81000.00,6333.50,0.02,3.12,0.00,0.00,0.00,0.00,0.00
29,81000.00,7806.00,0.01,5.13,0.00,0.00,0.00,0.00,0.00
