GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,4820.00,2984.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
1,4820.00,2820.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2,4820.00,2930.00,0.00,5.47,0.00,0.00,0.00,0.00,0.00
3,5500.00,3472.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
4,6080.00,3720.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
5,9000.00,3762.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
6,9000.00,3828.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
7,9000.00,3728.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
8,9000.00,3774.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
9,12980.00,5222.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
