GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,92932.00,5129.51,0.14,13.64,0.00,0.00,0.00,0.00,0.00
1,152518.00,27398.30,0.22,6.73,0.00,0.00,0.00,0.00,0.00
2,152518.00,20371.16,0.16,6.91,0.00,0.00,0.00,0.00,0.00
3,152518.00,18550.32,0.08,9.56,0.00,0.00,0.00,0.00,0.00
4,238082.00,30767.85,0.16,19.47,0.00,0.00,0.00,0.00,0.00
5,276540.00,51487.76,0.24,11.73,0.00,0.00,0.00,0.00,0.00
6,276540.00,65668.41,0.24,7.67,0.00,0.00,0.00,0.00,0.00
7,276540.00,94883.96,0.12,8.03,0.00,0.00,0.00,0.00,0.00
8,276540.00,99423.42,0.12,23.04,0.00,0.00,0.00,0.00,0.00
9,315884.00,75233.01,0.08,14.32,0.00,0.00,0.00,0.00,0.00
10,315884.00,121879.40,0.14,8.06,0.00,0.00,0.00,0.00,0.00
11,344250.00,105611.80,0.12,7.51,0.00,0.00,0.00,0.00,0.00
12,344250.00,72707.10,0.12,5.35,0.00,0.00,0.00,0.00,0.00
13,344250.00,76571.72,0.14,5.41,0.00,0.00,0.00,0.00,0.00
14,344250.00,75702.01,0.10,5.57,0.00,0.00,0.00,0.00,0.00
15,344250.00,77186.94,0.12,6.32,0.00,0.00,0.00,0.00,0.00
16,344250.00,77054.51,0.08,5.50,0.00,0.00,0.00,0.00,0.00
17,344250.00,78788.68,0.04,5.91,0.00,0.00,0.00,0.00,0.00
18,344250.00,81985.85,0.08,5.54,0.00,0.00,0.00,0.00,0.00
19,344250.00,91915.01,0.06,6.09,0.00,0.00,0.00,0.00,0.00
20,344250.00,103590.60,0.10,7.43,0.00,0.00,0.00,0.00,0.00
21,344250.00,99747.15,0.14,5.52,0.00,0.00,0.00,0.00,0.00
22,344250.00,91083.10,0.10,5.51,0.00,0.00,0.00,0.00,0.00
23,344250.00,95780.45,0.12,5.54,0.00,0.00,0.00,0.00,0.00
24,366990.00,84571.76,0.12,5.29,0.00,0.00,0.00,0.00,0.00
25,366990.00,102178.20,0.02,5.91,0.00,0.00,0.00,0.00,0.00
26,366990.00,113316.50,0.06,6.07,0.00,0.00,0.00,0.00,0.00
27,366990.00,92628.03,0.02,6.24,0.00,0.00,0.00,0.00,0.00
28,366990.00,112177.10,0.06,5.58,0.00,0.00,0.00,0.00,0.00
29,366990.00,98002.49,0.10,5.81,0.00,0.00,0.00,0.00,0.00
30,366990.00,94712.05,0.06,10.02,0.00,0.00,0.00,0.00,0.00
31,366990.00,94558.92,0.14,5.50,0.00,0.00,0.00,0.00,0.00
32,366990.00,97807.02,0.06,6.07,0.00,0.00,0.00,0.00,0.00
33,366990.00,76877.19,0.14,5.11,0.00,0.00,0.00,0.00,0.00
34,366990.00,75761.08,0.06,5.04,0.00,0.00,0.00,0.00,0.00
35,366990.00,80525.72,0.10,5.18,0.00,0.00,0.00,0.00,0.00
36,366990.00,81851.74,0.02,5.09,0.00,0.00,0.00,0.00,0.00
37,366990.00,75743.44,0.06,5.06,0.00,0.00,0.00,0.00,0.00
38,366990.00,91633.57,0.08,5.14,0.00,0.00,0.00,0.00,0.00
39,366990.00,83616.20,0.06,5.04,0.00,0.00,0.00,0.00,0.00
40,366990.00,76425.35,0.02,5.05,0.00,0.00,0.00,0.00,0.00
41,366990.00,65358.45,0.06,5.29,0.00,0.00,0.00,0.00,0.00
42,366990.00,64358.43,0.04,5.62,0.00,0.00,0.00,0.00,0.00
43,366990.00,72737.51,0.08,5.21,0.00,0.00,0.00,0.00,0.00
44,366990.00,100290.30,0.08,5.10,0.00,0.00,0.00,0.00,0.00
45,366990.00,79515.72,0.06,5.16,0.00,0.00,0.00,0.00,0.00
46,366990.00,82771.75,0.04,5.02,0.00,0.00,0.00,0.00,0.00
47,366990.00,76585.24,0.06,5.24,0.00,0.00,0.00,0.00,0.00
48,366990.00,88586.78,0.04,5.10,0.00,0.00,0.00,0.00,0.00
49,366990.00,77239.76,0.08,5.09,0.00,0.00,0.00,0.00,0.00
