GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,92932.00,1.83,3.99,27.37,20.65,1.13,20.52,11.71,1.62,12.61,1.50,39.18,14.62,21.94,24.26
1,152518.00,3.27,7.13,7.14,18.53,0.00,34.58,18.52,11.36,14.74,2.98,40.00,13.86,23.36,29.57
2,152518.00,3.27,7.13,7.14,18.53,0.00,34.58,18.52,11.36,14.74,2.98,40.00,13.86,23.36,29.57
3,152518.00,3.27,7.13,7.14,18.53,0.00,34.58,18.52,11.36,14.74,2.98,40.00,13.86,23.36,29.57
4,238082.00,0.00,0.00,29.94,34.84,23.46,30.89,0.98,35.25,38.51,40.00,30.50,21.43,21.95,16.37
5,276540.00,0.00,30.82,31.90,20.14,0.00,14.18,40.00,40.00,28.67,11.32,36.61,0.00,1.19,22.26
6,276540.00,0.00,30.82,31.90,20.14,0.00,14.18,40.00,40.00,28.67,11.32,36.61,0.00,1.19,22.26
7,276540.00,0.00,30.82,31.90,20.14,0.00,14.18,40.00,40.00,28.67,11.32,36.61,0.00,1.19,22.26
8,276540.00,0.00,30.82,31.90,20.14,0.00,14.18,40.00,40.00,28.67,11.32,36.61,0.00,1.19,22.26
9,315884.00,0.00,20.69,31.10,40.00,0.00,11.68,35.95,31.32,40.00,0.00,40.00,18.53,25.75,23.73
10,315884.00,0.00,20.69,31.10,40.00,0.00,11.68,35.95,31.32,40.00,0.00,40.00,18.53,25.75,23.73
11,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
12,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
13,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
14,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
15,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
16,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
17,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
18,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
19,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
20,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
21,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
22,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
23,344250.00,0.00,7.63,25.42,40.00,0.94,8.12,40.00,38.98,40.00,24.92,40.00,26.40,10.32,25.63
24,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
25,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
26,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
27,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
28,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
29,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
30,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
31,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
32,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
33,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
34,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
35,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
36,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
37,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
38,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
39,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
40,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
41,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
42,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
43,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
44,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
45,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
46,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
47,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
48,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
49,366990.00,0.00,0.00,0.00,26.12,0.00,40.00,36.67,38.15,40.00,0.00,40.00,0.00,0.00,40.00
