GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,0.00,0.00,0.00,0.52,10959.00,0.00,0.00,0.00,3.00
1,0.00,-285.00,0.00,0.32,2890.00,0.00,0.00,0.00,1.00
2,0.00,0.00,0.00,0.42,18568.00,0.00,0.00,0.00,5.00
3,70170.00,11239.00,0.20,0.39,1912.00,0.00,0.00,10.00,4.00
4,70170.00,2457.00,0.10,0.30,687.00,0.00,0.00,6.00,4.00
5,70170.00,5878.00,0.10,1.82,23939.00,0.00,0.00,2.00,8.00
6,70170.00,5557.00,0.10,0.40,21455.00,0.00,0.00,3.00,14.00
7,70170.00,12232.00,0.20,0.22,4031.00,0.00,0.00,1.00,1.00
8,70170.00,5722.00,0.10,0.38,24968.00,0.00,0.00,1.00,9.00
9,72030.00,21475.00,0.30,0.32,27489.00,0.00,0.00,6.00,13.00
10,72030.00,7774.00,0.20,13.08,45128.00,0.00,0.00,5.00,16.00
11,72030.00,9116.00,0.30,0.30,8151.00,0.00,0.00,2.00,5.00
12,72030.00,7710.00,0.20,0.31,22478.00,0.00,0.00,1.00,5.00
13,72030.00,18705.00,0.30,0.45,30506.00,0.00,0.00,2.00,16.00
14,72030.00,14040.00,0.30,0.32,10736.00,0.00,0.00,2.00,15.00
15,72030.00,26439.00,0.50,0.32,3375.00,0.00,0.00,10.00,12.00
16,72030.00,20803.00,0.40,0.38,42908.00,0.00,0.00,6.00,15.00
17,72030.00,20357.00,0.40,0.72,39227.00,0.00,0.00,8.00,15.00
18,74010.00,35512.00,0.60,0.96,53918.00,0.00,0.00,6.00,14.00
19,74010.00,17811.00,0.30,0.51,46207.00,0.00,0.00,3.00,13.00
20,74010.00,11712.00,0.20,0.38,36725.00,0.00,0.00,5.00,18.00
21,74010.00,29305.00,0.70,0.42,35065.00,0.00,0.00,6.00,19.00
22,74010.00,18460.00,0.40,0.56,41964.00,0.00,0.00,3.00,18.00
23,74010.00,26693.00,0.50,0.41,32787.00,0.00,0.00,4.00,24.00
24,74010.00,20470.00,0.40,0.45,31885.00,0.00,0.00,4.00,19.00
25,74010.00,29467.00,0.60,0.61,42436.00,0.00,0.00,4.00,16.00
26,74010.00,16791.00,0.30,0.41,38652.00,0.00,0.00,1.00,24.00
27,74010.00,17193.00,0.30,0.42,82040.00,0.00,0.00,3.00,24.00
28,74010.00,21398.00,0.40,8.15,40807.00,0.00,0.00,5.00,16.00
29,74010.00,28159.00,0.50,0.30,2200.00,0.00,0.00,8.00,11.00
30,74010.00,34560.00,0.60,13.31,41447.00,0.00,0.00,7.00,21.00
31,74010.00,13309.00,0.30,0.55,113778.00,0.00,0.00,4.00,26.00
32,74010.00,24678.00,0.40,0.34,27878.00,0.00,0.00,5.00,20.00
33,74010.00,17209.00,0.30,0.29,5825.00,0.00,0.00,2.00,11.00
34,74010.00,51536.00,1.00,0.37,2335.00,0.00,0.00,8.00,19.00
35,74010.00,25808.00,0.40,0.86,52670.00,0.00,0.00,6.00,27.00
36,74010.00,33832.00,0.60,0.30,45180.00,0.00,0.00,6.00,16.00
37,74010.00,30810.00,0.50,0.33,45800.00,0.00,0.00,8.00,16.00
38,74010.00,28640.00,0.50,0.37,48306.00,0.00,0.00,9.00,10.00
39,74010.00,30013.00,0.50,0.31,24352.00,0.00,0.00,5.00,12.00
40,74010.00,36863.00,0.60,0.32,10867.00,0.00,0.00,10.00,16.00
41,74010.00,42179.00,0.70,0.36,34677.00,0.00,0.00,10.00,16.00
42,74010.00,38456.00,0.60,0.41,38254.00,0.00,0.00,6.00,15.00
43,75010.00,46155.00,0.70,1.42,36534.00,0.00,0.00,6.00,14.00
44,75010.00,37503.00,0.70,1.11,24661.00,0.00,0.00,6.00,23.00
