GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,-16400.00,-21983.33,0.13,0.97,73265.00,0.00,0.00,6.00,0.00
1,-15900.00,-22283.33,0.17,0.88,66111.00,0.00,0.00,7.00,1.00
2,-14900.00,-21500.00,0.10,0.82,65869.00,0.00,0.00,6.00,1.00
3,-14900.00,-22033.33,0.13,0.88,75848.00,0.00,0.00,5.00,1.00
4,-14900.00,-21616.67,0.13,0.89,73158.00,0.00,0.00,7.00,1.00
5,-14900.00,-21483.33,0.03,0.95,77929.00,0.00,0.00,6.00,1.00
6,-14400.00,-21666.67,0.03,0.98,77378.00,0.00,0.00,5.00,0.00
7,-14400.00,-21300.00,0.07,31.98,78337.00,0.00,0.00,8.00,0.00
8,-14400.00,-21816.67,0.00,0.86,75014.00,0.00,0.00,6.00,0.00
9,-14400.00,-21433.33,0.03,0.83,73323.00,0.00,0.00,7.00,0.00
10,-14400.00,-21550.00,0.03,0.79,69528.00,0.00,0.00,7.00,0.00
11,-14400.00,-21500.00,0.03,18.24,57869.00,0.00,0.00,7.00,1.00
12,-14400.00,-22000.00,0.00,0.88,77140.00,0.00,0.00,5.00,0.00
13,-14400.00,-21016.67,0.07,0.88,78011.00,0.00,0.00,7.00,1.00
14,-13900.00,-21316.67,0.07,0.90,85618.00,0.00,0.00,10.00,1.00
15,-13900.00,-21266.67,0.00,0.97,80889.00,0.00,0.00,9.00,1.00
16,-13900.00,-21300.00,0.03,0.90,74207.00,0.00,0.00,8.00,0.00
17,-13900.00,-21100.00,0.00,0.91,103631.00,0.00,0.00,7.00,1.00
18,-13900.00,-21533.33,0.03,0.97,102184.00,0.00,0.00,6.00,1.00
19,-13900.00,-20650.00,0.10,0.90,81995.00,0.00,0.00,9.00,1.00
20,-13900.00,-22300.00,0.07,1.06,65099.00,0.00,0.00,8.00,0.00
21,-13900.00,-20483.33,0.00,0.93,86588.00,0.00,0.00,9.00,0.00
22,-13900.00,-21333.33,0.03,4.41,85644.00,0.00,0.00,7.00,0.00
23,-13900.00,-21400.00,0.03,0.87,73867.00,0.00,0.00,8.00,1.00
24,-13900.00,-21416.67,0.00,0.89,75164.00,0.00,0.00,7.00,0.00
25,-13900.00,-21000.00,0.00,1.25,74503.00,0.00,0.00,10.00,1.00
26,-13900.00,-20983.33,0.00,0.90,71804.00,0.00,0.00,7.00,0.00
27,-13900.00,-21700.00,0.00,0.86,79066.00,0.00,0.00,7.00,1.00
28,-13900.00,-21583.33,0.03,0.90,76009.00,0.00,0.00,8.00,0.00
29,-13900.00,-20533.33,0.07,1.47,69802.00,0.00,0.00,10.00,1.00
30,-13900.00,-21950.00,0.03,0.90,95798.00,0.00,0.00,8.00,0.00
31,-13900.00,-21350.00,0.00,1.10,88428.00,0.00,0.00,8.00,1.00
32,-13900.00,-21233.33,0.03,0.89,82939.00,0.00,0.00,9.00,0.00
33,-13900.00,-21583.33,0.07,0.88,80256.00,0.00,0.00,8.00,1.00
34,-13900.00,-21066.67,0.10,0.84,91005.00,0.00,0.00,9.00,0.00
35,-13900.00,-22300.00,0.07,19.48,81235.00,0.00,0.00,7.00,0.00
36,-13900.00,-20733.33,0.03,0.91,55628.00,0.00,0.00,9.00,0.00
37,-13900.00,-20583.33,0.03,0.86,101734.00,0.00,0.00,10.00,1.00
38,-13900.00,-20583.33,0.03,0.89,107425.00,0.00,0.00,10.00,0.00
39,-13900.00,-21633.33,0.00,0.91,108824.00,0.00,0.00,7.00,1.00
40,-13900.00,-21800.00,0.07,1.12,91259.00,0.00,0.00,9.00,0.00
41,-13900.00,-20766.67,0.03,0.95,96147.00,0.00,0.00,10.00,0.00
42,-13900.00,-21350.00,0.00,0.97,102740.00,0.00,0.00,8.00,1.00
43,-13900.00,-21233.33,0.03,0.91,89391.00,0.00,0.00,9.00,0.00
44,-13900.00,-20116.67,0.03,0.91,83709.00,0.00,0.00,11.00,0.00
45,-13900.00,-20766.67,0.03,0.85,90644.00,0.00,0.00,10.00,0.00
46,-13900.00,-21200.00,0.00,24.90,76430.00,0.00,0.00,8.00,0.00
47,-13900.00,-21016.67,0.00,10.55,107368.00,0.00,0.00,8.00,0.00
48,-13900.00,-21900.00,0.03,0.80,84654.00,0.00,0.00,9.00,1.00
49,-13900.00,-20483.33,0.03,7.51,58699.00,0.00,0.00,9.00,1.00
