GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,1892000.00,34.05,39.73,4.30,33.47,32.56,23.73,28.31,8.76,22.72,20.95,1.86,21.40,1.26,28.63
1,1892000.00,34.05,39.73,4.30,33.47,32.56,23.73,28.31,8.76,22.72,20.95,1.86,21.40,1.26,28.63
2,1902000.00,40.00,40.00,3.82,40.00,32.84,33.85,13.55,20.56,21.60,18.09,0.00,23.15,1.10,28.11
3,1902000.00,40.00,40.00,3.82,40.00,32.84,33.85,13.55,20.56,21.60,18.09,0.00,23.15,1.10,28.11
4,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
5,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
6,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
7,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
8,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
9,2014000.00,40.00,40.00,1.05,40.00,18.55,40.00,33.25,16.58,21.16,0.00,23.82,28.53,21.72,40.00
10,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
11,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
12,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
13,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
14,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
15,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
16,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
17,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
18,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
19,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
20,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
21,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
22,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
23,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
24,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
25,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
26,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
27,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
28,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
29,2129000.00,40.00,40.00,8.33,40.00,27.82,39.23,40.00,37.71,32.80,16.14,14.00,11.19,28.63,13.66
30,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
31,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
32,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
33,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
34,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
35,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
36,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
37,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
38,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
39,5534000.00,40.00,17.34,0.00,40.00,40.00,11.71,40.00,9.85,27.17,32.13,35.12,26.69,37.63,15.42
