GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,5302000.00,638250.00,0.10,1.61,0.00,0.00,0.00,0.00,0.00
1,5302000.00,120150.00,0.05,0.47,0.00,0.00,0.00,0.00,0.00
2,5302000.00,101300.00,0.10,6.20,0.00,0.00,0.00,0.00,0.00
3,5344000.00,412100.00,0.10,0.55,0.00,0.00,0.00,0.00,0.00
4,5344000.00,237650.00,0.05,0.54,0.00,0.00,0.00,0.00,0.00
5,5344000.00,105350.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
6,5344000.00,151200.00,0.10,0.51,0.00,0.00,0.00,0.00,0.00
7,5344000.00,214600.00,0.10,0.89,0.00,0.00,0.00,0.00,0.00
8,5344000.00,310450.00,0.05,0.66,0.00,0.00,0.00,0.00,0.00
9,5354000.00,492650.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00
10,5354000.00,125300.00,0.05,1.08,0.00,0.00,0.00,0.00,0.00
11,5354000.00,272650.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
12,5354000.00,323000.00,0.20,0.69,0.00,0.00,0.00,0.00,0.00
13,5354000.00,712800.00,0.10,0.96,0.00,0.00,0.00,0.00,0.00
14,5354000.00,164300.00,0.05,0.67,0.00,0.00,0.00,0.00,0.00
15,5354000.00,440400.00,0.10,1.53,0.00,0.00,0.00,0.00,0.00
16,5354000.00,555100.00,0.05,0.75,0.00,0.00,0.00,0.00,0.00
17,5354000.00,104650.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00
18,5354000.00,475900.00,0.15,0.89,0.00,0.00,0.00,0.00,0.00
19,5354000.00,138050.00,0.10,0.49,0.00,0.00,0.00,0.00,0.00
