GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,3100.00,15.37,19.65,36.75,28.83,27.46,30.17,10.28,19.75,32.34,12.01,33.62,1.14,24.23,22.39
1,3300.00,15.18,37.02,27.78,27.64,29.22,19.58,6.63,18.22,26.54,16.89,6.74,16.65,33.42,20.74
2,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
3,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
4,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
5,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
6,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
7,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
8,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
9,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
10,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
11,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
12,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
13,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
14,3700.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
15,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
16,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
17,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
18,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
19,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
20,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
21,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
22,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
23,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
24,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
25,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
26,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
27,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
28,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
29,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
30,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
31,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
32,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
33,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
34,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
35,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
36,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
37,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
38,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
39,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
40,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
41,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
42,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
43,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
44,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
45,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
46,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
47,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
48,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
49,4100.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
