GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,3100.00,873.33,0.13,1.01,73182.00,0.00,0.00,6.00,0.00
1,3300.00,760.00,0.17,0.87,66054.00,0.00,0.00,7.00,1.00
2,3700.00,1126.67,0.03,0.95,68876.00,0.00,0.00,6.00,1.00
3,3700.00,1000.00,0.10,0.86,76168.00,0.00,0.00,6.00,1.00
4,3700.00,920.00,0.13,1.13,73280.00,0.00,0.00,7.00,1.00
5,3700.00,980.00,0.17,18.97,77635.00,0.00,0.00,7.00,1.00
6,3700.00,900.00,0.10,0.83,89636.00,0.00,0.00,7.00,0.00
7,3700.00,926.67,0.13,0.77,78197.00,0.00,0.00,8.00,1.00
8,3700.00,1180.00,0.03,11.40,76964.00,0.00,0.00,8.00,1.00
9,3700.00,1206.67,0.07,0.84,71027.00,0.00,0.00,8.00,1.00
10,3700.00,1326.67,0.07,0.85,81463.00,0.00,0.00,8.00,1.00
11,3700.00,1113.33,0.00,1.03,102450.00,0.00,0.00,7.00,1.00
12,3700.00,1060.00,0.10,0.86,85433.00,0.00,0.00,8.00,1.00
13,3700.00,1253.33,0.00,0.85,77778.00,0.00,0.00,7.00,1.00
14,3700.00,1186.67,0.07,0.91,73607.00,0.00,0.00,9.00,0.00
15,4100.00,886.67,0.07,8.57,72423.00,0.00,0.00,8.00,1.00
16,4100.00,1300.00,0.03,0.90,90625.00,0.00,0.00,7.00,1.00
17,4100.00,1073.33,0.03,0.94,89164.00,0.00,0.00,7.00,1.00
18,4100.00,760.00,0.07,0.99,79382.00,0.00,0.00,5.00,1.00
19,4100.00,1213.33,0.03,0.89,61881.00,0.00,0.00,8.00,0.00
20,4100.00,853.33,0.07,0.95,84549.00,0.00,0.00,5.00,1.00
21,4100.00,1066.67,0.03,0.89,89532.00,0.00,0.00,6.00,1.00
22,4100.00,1226.67,0.00,1.12,72290.00,0.00,0.00,7.00,1.00
23,4100.00,1053.33,0.13,0.87,67284.00,0.00,0.00,7.00,1.00
24,4100.00,940.00,0.03,0.92,83774.00,0.00,0.00,7.00,0.00
25,4100.00,1253.33,0.00,0.85,88683.00,0.00,0.00,9.00,0.00
26,4100.00,1000.00,0.00,0.93,88612.00,0.00,0.00,7.00,0.00
27,4100.00,1133.33,0.00,0.95,77142.00,0.00,0.00,9.00,1.00
28,4100.00,1173.33,0.00,0.87,73599.00,0.00,0.00,8.00,1.00
29,4100.00,1240.00,0.00,19.87,80275.00,0.00,0.00,8.00,1.00
30,4100.00,1260.00,0.07,0.86,79899.00,0.00,0.00,8.00,1.00
31,4100.00,1660.00,0.00,5.11,63352.00,0.00,0.00,8.00,0.00
32,4100.00,1426.67,0.00,22.18,64735.00,0.00,0.00,9.00,0.00
33,4100.00,1280.00,0.00,0.81,86869.00,0.00,0.00,8.00,0.00
34,4100.00,1300.00,0.00,35.53,78187.00,0.00,0.00,10.00,0.00
35,4100.00,1393.33,0.00,1.12,79960.00,0.00,0.00,7.00,1.00
36,4100.00,1533.33,0.00,0.80,79524.00,0.00,0.00,9.00,1.00
37,4100.00,1253.33,0.00,0.85,77286.00,0.00,0.00,8.00,1.00
38,4100.00,1206.67,0.00,0.88,93165.00,0.00,0.00,10.00,0.00
39,4100.00,1286.67,0.00,17.81,91382.00,0.00,0.00,9.00,1.00
40,4100.00,1266.67,0.00,0.92,69792.00,0.00,0.00,9.00,1.00
41,4100.00,1233.33,0.00,0.88,67013.00,0.00,0.00,9.00,0.00
42,4100.00,1260.00,0.00,0.88,80276.00,0.00,0.00,8.00,0.00
43,4100.00,1366.67,0.03,1.14,78446.00,0.00,0.00,8.00,1.00
44,4100.00,1266.67,0.00,0.93,97681.00,0.00,0.00,8.00,1.00
45,4100.00,1380.00,0.00,2.70,90927.00,0.00,0.00,9.00,1.00
46,4100.00,1466.67,0.00,2.49,74870.00,0.00,0.00,9.00,1.00
47,4100.00,1766.67,0.00,0.87,92601.00,0.00,0.00,9.00,0.00
48,4100.00,1260.00,0.00,0.94,88465.00,0.00,0.00,10.00,1.00
49,4100.00,1653.33,0.00,0.89,92440.00,0.00,0.00,11.00,1.00
