GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,0.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
1,0.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
2,0.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
3,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
4,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
5,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
6,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
7,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
8,70170.00,6.24,13.57,2.70,14.33,40.00,39.75,20.75,20.87,19.83,21.60,18.27,38.16,19.88,37.31
9,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
10,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
11,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
12,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
13,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
14,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
15,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
16,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
17,72030.00,0.00,40.00,0.00,25.07,27.03,16.71,14.19,30.39,4.45,34.22,40.00,40.00,28.50,40.00
18,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
19,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
20,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
21,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
22,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
23,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
24,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
25,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
26,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
27,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
28,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
29,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
30,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
31,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
32,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
33,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
34,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
35,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
36,74010.00,14.84,6.67,1.34,26.62,5.01,40.00,29.68,3.43,18.06,23.94,40.00,35.35,18.52,34.38
