GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,67800.00,28.99,14.74,33.70,24.82,20.48,33.56,6.46,33.08,11.69,35.18,22.45,2.74,10.93,3.49
1,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
2,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
3,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
4,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
5,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
6,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
7,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
8,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
9,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
10,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
11,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
12,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
13,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
14,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
15,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
16,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
17,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
18,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
19,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
20,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
21,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
22,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
23,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
24,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
25,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
26,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
27,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
28,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
29,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
30,70450.00,10.42,18.74,14.35,32.00,16.96,9.83,22.67,36.68,0.00,7.13,15.67,22.89,24.47,14.49
