GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,7460.00,39.48,18.19,0.35,39.68,33.12,20.12,22.68,29.31,26.81,3.87,17.02,39.22,33.30,5.86
1,7700.00,40.00,24.68,36.72,30.00,18.62,23.01,22.45,20.11,29.96,20.31,21.75,37.11,36.44,7.48
2,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
3,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
4,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
5,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
6,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
7,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
8,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
9,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
10,47720.00,34.98,23.48,30.66,38.27,23.60,21.58,40.00,33.30,36.03,19.02,2.12,40.00,39.46,2.59
11,61800.00,26.47,40.00,19.02,39.11,40.00,40.00,12.96,0.00,40.00,40.00,40.00,34.15,24.37,0.00
12,61800.00,26.47,40.00,19.02,39.11,40.00,40.00,12.96,0.00,40.00,40.00,40.00,34.15,24.37,0.00
13,61800.00,26.47,40.00,19.02,39.11,40.00,40.00,12.96,0.00,40.00,40.00,40.00,34.15,24.37,0.00
14,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
15,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
16,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
17,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
18,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
19,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
20,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
21,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
22,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
23,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
24,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
25,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
26,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
27,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
28,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
29,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
30,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
31,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
32,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
33,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
34,124700.00,24.19,15.65,9.17,37.12,3.12,39.80,26.18,24.30,19.87,17.81,9.26,36.65,31.55,13.29
