GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,10500.00,3170.20,0.00,1.77,0.00,0.00,0.00,0.00,0.00
1,11580.00,3875.40,0.00,6.43,0.00,0.00,0.00,0.00,0.00
2,11580.00,3836.20,0.00,1.04,0.00,0.00,0.00,0.00,0.00
3,11580.00,3662.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00
4,18140.00,4393.80,0.00,1.06,0.00,0.00,0.00,0.00,0.00
5,19040.00,3831.40,0.00,1.01,0.00,0.00,0.00,0.00,0.00
6,19040.00,3730.60,0.00,1.01,0.00,0.00,0.00,0.00,0.00
7,19040.00,3852.40,0.00,0.99,0.00,0.00,0.00,0.00,0.00
8,19040.00,4121.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00
9,19040.00,4176.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00
10,249680.00,6665.40,0.00,1.88,0.00,0.00,0.00,0.00,0.00
11,249680.00,4285.40,0.00,1.04,0.00,0.00,0.00,0.00,0.00
12,249680.00,3918.20,0.00,1.06,0.00,0.00,0.00,0.00,0.00
13,1229160.00,16636.40,0.00,1.87,0.00,0.00,0.00,0.00,0.00
14,1229160.00,4085.80,0.00,1.07,0.00,0.00,0.00,0.00,0.00
15,1229160.00,4523.60,0.00,1.03,0.00,0.00,0.00,0.00,0.00
16,1229160.00,4294.20,0.00,1.03,0.00,0.00,0.00,0.00,0.00
17,1229160.00,6147.20,0.00,2.05,0.00,0.00,0.00,0.00,0.00
18,1229160.00,4371.40,0.00,1.04,0.00,0.00,0.00,0.00,0.00
19,1229160.00,4572.20,0.00,1.04,0.00,0.00,0.00,0.00,0.00
20,1229160.00,4151.40,0.00,1.05,0.00,0.00,0.00,0.00,0.00
21,1229160.00,3894.60,0.00,0.95,0.00,0.00,0.00,0.00,0.00
22,1229160.00,4577.80,0.00,1.05,0.00,0.00,0.00,0.00,0.00
