GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,-71475.00,-307258.00,0.07,0.37,1276.00,0.00,0.00,2.00,13.00
1,-13035.00,-312973.20,0.03,0.36,2132.00,0.00,0.00,2.00,12.00
2,-13035.00,-322268.80,0.03,0.28,954.00,0.00,0.00,1.00,11.00
3,-13035.00,-272213.00,0.17,0.37,2470.00,0.00,0.00,4.00,12.00
4,-13035.00,-281411.70,0.07,0.34,3990.00,0.00,0.00,3.00,9.00
5,-13035.00,-282058.80,0.07,0.62,4716.00,0.00,0.00,2.00,9.00
6,-13035.00,-243535.70,0.27,0.35,3452.00,0.00,0.00,4.00,12.00
7,-13035.00,-263129.80,0.13,0.47,5854.00,0.00,0.00,3.00,13.00
8,-13035.00,-212869.30,0.33,0.37,3745.00,0.00,0.00,4.00,12.00
9,-13035.00,-228001.50,0.27,0.40,5739.00,0.00,0.00,4.00,12.00
10,-13035.00,-267742.20,0.13,0.44,4041.00,0.00,0.00,4.00,13.00
11,-13035.00,-211444.30,0.33,0.40,5043.00,0.00,0.00,5.00,12.00
12,-13035.00,-187262.70,0.47,0.47,2873.00,0.00,0.00,6.00,10.00
13,-13035.00,-176821.20,0.50,0.52,4727.00,0.00,0.00,6.00,14.00
14,-13035.00,-208109.50,0.40,1.22,2132.00,0.00,0.00,7.00,14.00
15,-12345.00,-182839.30,0.47,0.44,2414.00,0.00,0.00,6.00,16.00
16,-12345.00,-215094.20,0.37,0.65,5243.00,0.00,0.00,4.00,13.00
17,-12345.00,-175775.20,0.47,0.54,4076.00,0.00,0.00,6.00,13.00
18,-12345.00,-196440.30,0.33,0.44,6664.00,0.00,0.00,4.00,12.00
19,-12345.00,-234979.30,0.20,0.71,6706.00,0.00,0.00,4.00,12.00
20,-12345.00,-214806.30,0.30,0.39,6041.00,0.00,0.00,3.00,16.00
21,-12345.00,-187411.70,0.40,0.43,4727.00,0.00,0.00,4.00,15.00
22,-12345.00,-160750.30,0.53,0.46,5329.00,0.00,0.00,5.00,15.00
23,-12345.00,-166327.50,0.50,0.44,5476.00,0.00,0.00,5.00,14.00
24,-12345.00,-194671.30,0.40,0.50,5504.00,0.00,0.00,4.00,12.00
25,-12345.00,-158065.80,0.53,0.36,4727.00,0.00,0.00,5.00,14.00
26,-12345.00,-108333.70,0.70,0.50,5367.00,0.00,0.00,7.00,15.00
27,-12345.00,-122773.50,0.67,1.20,5317.00,0.00,0.00,6.00,16.00
