GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,4820.00,2984.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
1,4820.00,2820.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2,4820.00,2930.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
3,5500.00,3472.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
4,6080.00,3720.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
5,9000.00,3762.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
6,9000.00,3828.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
7,9000.00,3728.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
8,9000.00,3774.00,0.00,5.63,0.00,0.00,0.00,0.00,0.00
9,12980.00,5222.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
10,12980.00,4000.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
11,15920.00,4580.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
12,20540.00,6222.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
13,20540.00,5522.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
14,20540.00,6486.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
15,20540.00,5338.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
16,20540.00,6102.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
17,20540.00,5434.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
18,20540.00,5708.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
19,20540.00,4120.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
20,20540.00,4362.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
21,20540.00,5120.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
22,20540.00,5734.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
23,20540.00,5170.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
24,20540.00,4924.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
25,20540.00,5710.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
26,20540.00,6572.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
27,20540.00,6080.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
28,20540.00,5360.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
29,20540.00,4066.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
30,20540.00,5392.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
31,20540.00,4796.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
32,20540.00,5440.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00
33,20540.00,4330.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
34,20540.00,5358.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
35,20540.00,5540.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
36,20540.00,3162.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
37,20540.00,6512.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
38,20540.00,4710.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
39,20540.00,8232.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
40,20540.00,5806.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
41,20540.00,6046.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
42,20540.00,3546.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
43,23120.00,9990.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
44,23120.00,5466.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
45,23120.00,3598.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
46,23120.00,6090.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
47,23120.00,6074.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
48,23120.00,6626.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
49,23120.00,3466.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
50,23120.00,6578.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
51,23120.00,6246.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00
52,23120.00,4874.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
53,23120.00,3880.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
54,23120.00,5900.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
55,23120.00,7796.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
56,23120.00,4336.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
57,23120.00,5414.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
58,23120.00,6484.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
59,23120.00,9668.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
60,23120.00,5404.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
61,23120.00,5606.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
62,23120.00,9008.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
63,23120.00,4996.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
64,23120.00,5934.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
65,23120.00,6300.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
66,23120.00,4458.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
67,23120.00,4130.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
68,23120.00,3872.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
69,23120.00,6560.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
70,23120.00,4102.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
71,23120.00,4156.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
72,23120.00,5678.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
73,23120.00,5176.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
74,23120.00,6214.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
75,23120.00,4874.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
76,23120.00,6356.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
77,23120.00,7260.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
78,23120.00,4630.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
79,23120.00,5390.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
80,23120.00,4234.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
81,23120.00,6610.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
82,23120.00,8168.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
83,23120.00,6430.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
84,23120.00,8020.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
85,23120.00,5694.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
86,23120.00,4254.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
87,23120.00,5896.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
88,23600.00,7206.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
89,28020.00,7294.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
90,28020.00,7302.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
91,28020.00,5410.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
92,28020.00,4134.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
93,28020.00,5202.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
94,28020.00,7004.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
95,28020.00,7358.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
