GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,7460.00,2901.20,0.00,1.22,0.00,0.00,0.00,0.00,0.00
1,118540.00,5632.80,0.00,6.25,0.00,0.00,0.00,0.00,0.00
2,118540.00,4047.20,0.00,1.13,0.00,0.00,0.00,0.00,0.00
3,140520.00,6122.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
4,140520.00,3239.60,0.00,0.51,0.00,0.00,0.00,0.00,0.00
5,140520.00,4589.60,0.00,0.81,0.00,0.00,0.00,0.00,0.00
6,2087360.00,45874.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
7,2087360.00,4026.80,0.00,0.77,0.00,0.00,0.00,0.00,0.00
8,2087360.00,4578.40,0.00,0.66,0.00,0.00,0.00,0.00,0.00
9,2087360.00,35281.20,0.00,1.01,0.00,0.00,0.00,0.00,0.00
10,2087360.00,5799.60,0.00,0.69,0.00,0.00,0.00,0.00,0.00
11,2087360.00,5429.60,0.00,0.68,0.00,0.00,0.00,0.00,0.00
12,2087360.00,3696.80,0.00,0.51,0.00,0.00,0.00,0.00,0.00
13,2087360.00,4388.40,0.00,0.68,0.00,0.00,0.00,0.00,0.00
14,2087360.00,8800.80,0.00,5.05,0.00,0.00,0.00,0.00,0.00
15,2087360.00,28016.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00
16,2087360.00,6087.20,0.00,0.72,0.00,0.00,0.00,0.00,0.00
17,2087360.00,5627.60,0.00,0.77,0.00,0.00,0.00,0.00,0.00
18,2087360.00,4023.20,0.00,1.44,0.00,0.00,0.00,0.00,0.00
19,2087360.00,4649.20,0.00,0.54,0.00,0.00,0.00,0.00,0.00
20,2087360.00,3700.80,0.00,0.51,0.00,0.00,0.00,0.00,0.00
21,2087360.00,6425.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00
22,2087360.00,5792.00,0.00,0.92,0.00,0.00,0.00,0.00,0.00
23,2087360.00,4122.80,0.00,0.52,0.00,0.00,0.00,0.00,0.00
24,2087360.00,4134.40,0.00,0.51,0.00,0.00,0.00,0.00,0.00
25,2087360.00,3735.60,0.00,0.70,0.00,0.00,0.00,0.00,0.00
26,2535380.00,55278.80,0.00,0.74,0.00,0.00,0.00,0.00,0.00
27,2535380.00,5878.40,0.00,0.72,0.00,0.00,0.00,0.00,0.00
28,2535380.00,3774.80,0.00,0.52,0.00,0.00,0.00,0.00,0.00
29,2535380.00,3933.20,0.00,0.52,0.00,0.00,0.00,0.00,0.00
30,2535380.00,4135.60,0.00,0.52,0.00,0.00,0.00,0.00,0.00
31,2535380.00,3987.20,0.00,0.52,0.00,0.00,0.00,0.00,0.00
32,2535380.00,4065.60,0.00,0.51,0.00,0.00,0.00,0.00,0.00
33,2535380.00,4045.20,0.00,0.51,0.00,0.00,0.00,0.00,0.00
34,2535380.00,5406.40,0.00,0.67,0.00,0.00,0.00,0.00,0.00
35,2535380.00,54527.60,0.00,1.05,0.00,0.00,0.00,0.00,0.00
36,2535380.00,27958.80,0.00,0.65,0.00,0.00,0.00,0.00,0.00
37,2535380.00,10154.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00
38,2535380.00,6133.20,0.00,0.89,0.00,0.00,0.00,0.00,0.00
39,2535380.00,3604.40,0.00,0.77,0.00,0.00,0.00,0.00,0.00
40,2535380.00,4136.80,0.00,1.20,0.00,0.00,0.00,0.00,0.00
41,2535380.00,4250.40,0.00,0.51,0.00,0.00,0.00,0.00,0.00
42,2535380.00,4938.80,0.00,0.61,0.00,0.00,0.00,0.00,0.00
43,2535380.00,15469.20,0.00,1.17,0.00,0.00,0.00,0.00,0.00
44,2535380.00,4240.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00
45,2535380.00,4271.60,0.00,0.52,0.00,0.00,0.00,0.00,0.00
46,2535380.00,4645.20,0.00,0.62,0.00,0.00,0.00,0.00,0.00
47,2535380.00,4223.60,0.00,0.50,0.00,0.00,0.00,0.00,0.00
48,2535380.00,36573.20,0.00,1.09,0.00,0.00,0.00,0.00,0.00
49,2535380.00,51689.60,0.00,0.74,0.00,0.00,0.00,0.00,0.00
