GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,78400.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
1,78400.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
2,78400.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
3,80100.00,20.60,37.56,26.53,17.25,0.00,38.95,11.78,40.00,0.00,40.00,40.00,0.00,22.94,40.00
4,81100.00,21.09,39.48,25.50,31.56,40.00,18.88,26.99,24.43,10.66,9.08,40.00,0.00,19.68,40.00
5,81100.00,21.09,39.48,25.50,31.56,40.00,18.88,26.99,24.43,10.66,9.08,40.00,0.00,19.68,40.00
6,83650.00,40.00,37.85,15.18,40.00,5.12,33.12,24.30,30.76,0.40,3.53,40.00,0.00,10.19,40.00
7,83650.00,40.00,37.85,15.18,40.00,5.12,33.12,24.30,30.76,0.40,3.53,40.00,0.00,10.19,40.00
8,83650.00,40.00,37.85,15.18,40.00,5.12,33.12,24.30,30.76,0.40,3.53,40.00,0.00,10.19,40.00
9,89650.00,40.00,40.00,22.59,20.94,5.89,40.00,14.20,12.47,26.19,0.00,40.00,32.97,27.53,36.86
10,89650.00,40.00,40.00,22.59,20.94,5.89,40.00,14.20,12.47,26.19,0.00,40.00,32.97,27.53,36.86
11,89650.00,40.00,40.00,22.59,20.94,5.89,40.00,14.20,12.47,26.19,0.00,40.00,32.97,27.53,36.86
12,89650.00,40.00,40.00,22.59,20.94,5.89,40.00,14.20,12.47,26.19,0.00,40.00,32.97,27.53,36.86
13,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
14,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
15,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
16,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
17,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
18,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
19,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
20,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
21,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
22,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
23,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
24,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
25,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
26,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
27,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
28,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
29,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
30,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
31,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
32,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
33,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
34,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
35,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
36,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
37,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
38,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
39,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
40,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
41,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
42,124350.00,23.66,40.00,36.69,23.89,16.41,40.00,21.85,30.55,32.08,0.00,40.00,0.00,24.15,23.34
