GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,26640.00,22819.60,0.00,1.45,0.00,0.00,0.00,0.00,0.00
1,27220.00,23080.80,0.00,0.37,0.00,0.00,0.00,0.00,0.00
2,28260.00,22817.60,0.00,5.95,0.00,0.00,0.00,0.00,0.00
3,28260.00,22965.60,0.00,0.33,0.00,0.00,0.00,0.00,0.00
4,28260.00,22972.40,0.00,0.38,0.00,0.00,0.00,0.00,0.00
5,28480.00,23503.20,0.00,0.84,0.00,0.00,0.00,0.00,0.00
6,28480.00,23431.60,0.00,0.36,0.00,0.00,0.00,0.00,0.00
7,28480.00,23680.80,0.00,0.38,0.00,0.00,0.00,0.00,0.00
8,28480.00,23296.40,0.00,0.34,0.00,0.00,0.00,0.00,0.00
9,28480.00,23282.40,0.00,0.41,0.00,0.00,0.00,0.00,0.00
