GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,36125.00,9906.50,0.14,8.90,0.00,0.00,0.00,0.00,0.00
1,87250.00,22218.50,0.46,2.54,0.00,0.00,0.00,0.00,0.00
2,87250.00,14262.00,0.18,2.58,0.00,0.00,0.00,0.00,0.00
3,87250.00,16430.00,0.24,3.10,0.00,0.00,0.00,0.00,0.00
4,87250.00,14445.50,0.24,5.52,0.00,0.00,0.00,0.00,0.00
5,87250.00,13602.50,0.24,2.70,0.00,0.00,0.00,0.00,0.00
6,87250.00,16133.50,0.28,52.33,0.00,0.00,0.00,0.00,0.00
7,87250.00,14706.50,0.22,2.23,0.00,0.00,0.00,0.00,0.00
8,87250.00,15786.00,0.30,3.84,0.00,0.00,0.00,0.00,0.00
9,87250.00,15415.00,0.18,2.82,0.00,0.00,0.00,0.00,0.00
10,87250.00,12846.00,0.22,13.96,0.00,0.00,0.00,0.00,0.00
11,87250.00,12991.00,0.20,2.50,0.00,0.00,0.00,0.00,0.00
12,87250.00,15201.50,0.16,47.16,0.00,0.00,0.00,0.00,0.00
13,99850.00,17706.50,0.18,6.85,0.00,0.00,0.00,0.00,0.00
14,99850.00,15013.00,0.22,354.45,0.00,0.00,0.00,0.00,0.00
15,99850.00,12802.00,0.16,2.18,0.00,0.00,0.00,0.00,0.00
16,99850.00,14276.00,0.20,2.03,0.00,0.00,0.00,0.00,0.00
17,99850.00,12303.50,0.12,3.91,0.00,0.00,0.00,0.00,0.00
18,99850.00,14605.50,0.18,3.67,0.00,0.00,0.00,0.00,0.00
19,99850.00,16881.50,0.24,4.51,0.00,0.00,0.00,0.00,0.00
20,99850.00,19631.00,0.20,2.48,0.00,0.00,0.00,0.00,0.00
21,99850.00,15718.50,0.24,2.20,0.00,0.00,0.00,0.00,0.00
22,99850.00,15807.00,0.18,2.65,0.00,0.00,0.00,0.00,0.00
23,99850.00,14420.50,0.18,2.03,0.00,0.00,0.00,0.00,0.00
24,110900.00,16768.00,0.18,5.08,0.00,0.00,0.00,0.00,0.00
25,110900.00,14867.50,0.16,2.21,0.00,0.00,0.00,0.00,0.00
26,110900.00,13174.50,0.16,2.61,0.00,0.00,0.00,0.00,0.00
27,110900.00,12498.00,0.16,2.01,0.00,0.00,0.00,0.00,0.00
28,110900.00,15282.00,0.16,2.13,0.00,0.00,0.00,0.00,0.00
29,110900.00,18716.50,0.22,5.11,0.00,0.00,0.00,0.00,0.00
30,110900.00,17035.00,0.20,5.21,0.00,0.00,0.00,0.00,0.00
31,110900.00,13724.00,0.26,1.90,0.00,0.00,0.00,0.00,0.00
32,110900.00,11161.50,0.12,16.32,0.00,0.00,0.00,0.00,0.00
33,110900.00,18927.50,0.20,5.83,0.00,0.00,0.00,0.00,0.00
34,110900.00,17722.50,0.20,2.80,0.00,0.00,0.00,0.00,0.00
35,110900.00,13507.00,0.20,1.56,0.00,0.00,0.00,0.00,0.00
36,110900.00,10160.50,0.14,2.28,0.00,0.00,0.00,0.00,0.00
37,110900.00,9496.00,0.10,5.33,0.00,0.00,0.00,0.00,0.00
38,110900.00,13786.00,0.20,2.47,0.00,0.00,0.00,0.00,0.00
39,110900.00,16353.50,0.12,2.72,0.00,0.00,0.00,0.00,0.00
40,124150.00,14901.50,0.22,5.30,0.00,0.00,0.00,0.00,0.00
41,124150.00,13075.00,0.14,2.58,0.00,0.00,0.00,0.00,0.00
42,124150.00,9819.50,0.14,1.82,0.00,0.00,0.00,0.00,0.00
43,124150.00,13255.00,0.18,1.69,0.00,0.00,0.00,0.00,0.00
44,124150.00,12939.00,0.22,1.62,0.00,0.00,0.00,0.00,0.00
45,142950.00,17038.50,0.10,2.31,0.00,0.00,0.00,0.00,0.00
46,142950.00,17169.50,0.10,5.21,0.00,0.00,0.00,0.00,0.00
47,142950.00,13822.50,0.20,2.74,0.00,0.00,0.00,0.00,0.00
48,142950.00,15896.50,0.24,5.02,0.00,0.00,0.00,0.00,0.00
49,142950.00,11315.50,0.10,1.65,0.00,0.00,0.00,0.00,0.00
