GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,237984.00,13005.40,0.00,7.74,0.00,0.00,0.00,0.00,0.00
1,237984.00,3322.72,0.00,54.53,0.00,0.00,0.00,0.00,0.00
2,237984.00,6461.44,0.00,7.72,0.00,0.00,0.00,0.00,0.00
3,279856.00,18916.80,0.00,6.39,0.00,0.00,0.00,0.00,0.00
4,279856.00,23103.64,0.02,6.16,0.00,0.00,0.00,0.00,0.00
5,279856.00,22938.39,0.02,5.80,0.00,0.00,0.00,0.00,0.00
6,279856.00,27217.96,0.00,5.29,0.00,0.00,0.00,0.00,0.00
7,279856.00,24721.20,0.02,5.21,0.00,0.00,0.00,0.00,0.00
8,279856.00,23400.43,0.02,5.37,0.00,0.00,0.00,0.00,0.00
9,323608.00,19227.84,0.00,5.20,0.00,0.00,0.00,0.00,0.00
10,323608.00,31081.10,0.02,5.37,0.00,0.00,0.00,0.00,0.00
11,323608.00,27812.20,0.00,5.24,0.00,0.00,0.00,0.00,0.00
12,323608.00,30054.84,0.04,5.30,0.00,0.00,0.00,0.00,0.00
13,323608.00,28034.08,0.00,5.22,0.00,0.00,0.00,0.00,0.00
14,323608.00,29024.41,0.04,5.12,0.00,0.00,0.00,0.00,0.00
15,323608.00,28276.28,0.04,5.08,0.00,0.00,0.00,0.00,0.00
16,323608.00,38615.52,0.00,50.61,0.00,0.00,0.00,0.00,0.00
17,340020.00,55619.51,0.02,7.44,0.00,0.00,0.00,0.00,0.00
18,340020.00,71406.16,0.02,8.52,0.00,0.00,0.00,0.00,0.00
19,340020.00,81556.36,0.00,5.63,0.00,0.00,0.00,0.00,0.00
20,340020.00,75388.39,0.02,6.88,0.00,0.00,0.00,0.00,0.00
21,340020.00,70844.62,0.02,5.77,0.00,0.00,0.00,0.00,0.00
22,340020.00,45468.37,0.04,5.39,0.00,0.00,0.00,0.00,0.00
23,340020.00,67491.24,0.02,7.71,0.00,0.00,0.00,0.00,0.00
24,340020.00,60867.04,0.00,5.23,0.00,0.00,0.00,0.00,0.00
25,340020.00,60883.48,0.00,5.12,0.00,0.00,0.00,0.00,0.00
26,340020.00,49844.64,0.00,5.18,0.00,0.00,0.00,0.00,0.00
27,340020.00,50819.49,0.02,5.21,0.00,0.00,0.00,0.00,0.00
28,340020.00,78439.14,0.04,5.56,0.00,0.00,0.00,0.00,0.00
29,340020.00,89537.23,0.02,5.28,0.00,0.00,0.00,0.00,0.00
30,340020.00,70308.19,0.02,5.15,0.00,0.00,0.00,0.00,0.00
31,340020.00,82158.28,0.02,5.30,0.00,0.00,0.00,0.00,0.00
32,340020.00,69907.92,0.00,5.17,0.00,0.00,0.00,0.00,0.00
33,340020.00,71770.40,0.00,5.86,0.00,0.00,0.00,0.00,0.00
34,340020.00,89178.80,0.00,20.72,0.00,0.00,0.00,0.00,0.00
35,340020.00,54377.00,0.00,77.32,0.00,0.00,0.00,0.00,0.00
36,352364.00,114984.10,0.00,8.72,0.00,0.00,0.00,0.00,0.00
37,352364.00,108460.20,0.04,6.90,0.00,0.00,0.00,0.00,0.00
38,352364.00,104453.80,0.02,5.43,0.00,0.00,0.00,0.00,0.00
39,352364.00,98278.72,0.00,5.38,0.00,0.00,0.00,0.00,0.00
40,352364.00,65085.84,0.00,5.54,0.00,0.00,0.00,0.00,0.00
41,352364.00,79143.04,0.00,5.77,0.00,0.00,0.00,0.00,0.00
42,352364.00,67761.62,0.02,5.11,0.00,0.00,0.00,0.00,0.00
43,352364.00,74796.68,0.00,5.65,0.00,0.00,0.00,0.00,0.00
44,352364.00,84546.30,0.02,5.23,0.00,0.00,0.00,0.00,0.00
45,352364.00,94647.56,0.00,5.28,0.00,0.00,0.00,0.00,0.00
46,352364.00,101062.20,0.00,5.31,0.00,0.00,0.00,0.00,0.00
47,352364.00,91810.90,0.02,5.27,0.00,0.00,0.00,0.00,0.00
48,352364.00,105951.10,0.02,5.39,0.00,0.00,0.00,0.00,0.00
49,352364.00,97313.39,0.02,5.43,0.00,0.00,0.00,0.00,0.00
