GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,7460.00,2901.20,0.00,1.36,0.00,0.00,0.00,0.00,0.00
1,58540.00,4432.80,0.00,6.14,0.00,0.00,0.00,0.00,0.00
2,58540.00,4047.20,0.00,1.04,0.00,0.00,0.00,0.00,0.00
3,80520.00,4922.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00
4,80520.00,3239.60,0.00,0.52,0.00,0.00,0.00,0.00,0.00
5,80520.00,4589.60,0.00,0.66,0.00,0.00,0.00,0.00,0.00
6,257360.00,9274.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
7,257360.00,4026.80,0.00,0.54,0.00,0.00,0.00,0.00,0.00
8,257360.00,4578.40,0.00,0.57,0.00,0.00,0.00,0.00,0.00
9,257360.00,6481.20,0.00,0.84,0.00,0.00,0.00,0.00,0.00
10,257360.00,4599.60,0.00,0.58,0.00,0.00,0.00,0.00,0.00
11,257360.00,5429.60,0.00,0.58,0.00,0.00,0.00,0.00,0.00
12,257360.00,3696.80,0.00,0.52,0.00,0.00,0.00,0.00,0.00
13,257360.00,4388.40,0.00,0.67,0.00,0.00,0.00,0.00,0.00
