GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,5302000.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
1,5302000.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
2,5302000.00,30.51,5.89,21.02,27.71,16.71,24.25,3.15,28.79,10.68,8.26,32.11,11.89,5.25,3.31
3,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
4,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
5,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
6,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
7,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
8,5344000.00,2.01,13.54,0.00,5.29,0.00,29.61,19.06,28.19,16.22,23.37,7.20,0.00,40.00,35.28
9,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
10,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
11,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
12,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
13,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
14,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
15,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
16,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
17,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
18,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
19,5354000.00,39.54,29.81,0.00,6.05,0.00,0.00,19.26,14.05,18.13,36.59,12.35,0.00,31.06,16.89
