GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,-16400.00,15.37,19.65,36.75,28.83,27.46,30.17,10.28,19.75,32.34,12.01,33.62,1.14,24.23,22.39
1,-15900.00,15.18,37.02,27.78,27.64,29.22,19.58,6.63,18.22,26.54,16.89,6.74,16.65,33.42,20.74
2,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
3,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
4,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
5,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
6,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
7,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
8,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
9,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
10,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
11,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
12,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
13,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
14,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
15,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
16,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
17,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
18,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
19,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
20,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
21,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
22,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
23,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
24,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
25,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
26,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
27,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
28,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
29,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
30,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
31,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
32,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
33,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
34,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
35,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
36,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
37,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
38,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
39,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
40,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
41,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
42,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
43,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
44,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
45,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
46,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
47,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
48,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
49,-13900.00,14.21,40.00,40.00,34.61,35.17,21.06,15.63,28.68,8.16,22.87,0.00,21.35,40.00,12.54
