GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,29897.00,10.74,23.99,3.94,27.40,12.68,33.34,8.63,31.80,25.94,25.12,9.60,12.48,7.53,29.61
1,29897.00,10.74,23.99,3.94,27.40,12.68,33.34,8.63,31.80,25.94,25.12,9.60,12.48,7.53,29.61
2,29897.00,10.74,23.99,3.94,27.40,12.68,33.34,8.63,31.80,25.94,25.12,9.60,12.48,7.53,29.61
3,30186.50,26.62,8.72,0.25,36.06,16.21,21.45,10.07,0.00,34.92,29.27,13.06,32.93,40.00,32.98
4,142090.00,33.67,3.00,23.28,34.53,0.00,21.76,6.12,1.01,40.00,0.00,27.62,36.54,40.00,25.12
5,142090.00,33.67,3.00,23.28,34.53,0.00,21.76,6.12,1.01,40.00,0.00,27.62,36.54,40.00,25.12
6,142090.00,33.67,3.00,23.28,34.53,0.00,21.76,6.12,1.01,40.00,0.00,27.62,36.54,40.00,25.12
7,142090.00,33.67,3.00,23.28,34.53,0.00,21.76,6.12,1.01,40.00,0.00,27.62,36.54,40.00,25.12
8,164212.00,24.82,19.03,40.00,21.95,0.72,40.00,17.96,5.01,29.77,16.27,0.00,3.46,35.94,11.32
9,164212.00,24.82,19.03,40.00,21.95,0.72,40.00,17.96,5.01,29.77,16.27,0.00,3.46,35.94,11.32
10,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
11,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
12,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
13,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
14,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
15,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
16,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
17,237580.00,11.48,27.44,32.52,4.84,0.00,39.18,17.19,40.00,16.47,15.94,0.00,23.94,0.00,0.44
18,269986.00,18.15,40.00,40.00,25.58,0.00,40.00,40.00,14.98,36.71,4.95,0.00,33.22,21.04,8.79
19,269986.00,18.15,40.00,40.00,25.58,0.00,40.00,40.00,14.98,36.71,4.95,0.00,33.22,21.04,8.79
20,269986.00,18.15,40.00,40.00,25.58,0.00,40.00,40.00,14.98,36.71,4.95,0.00,33.22,21.04,8.79
21,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
22,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
23,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
24,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
25,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
26,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
27,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
28,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
29,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
30,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
31,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
32,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
33,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
34,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
35,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
36,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
37,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
38,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
39,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
40,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
41,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
42,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
43,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
44,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
45,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
46,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
47,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
48,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
49,323102.00,10.81,0.00,40.00,11.09,5.19,40.00,29.41,35.06,35.64,0.00,0.00,19.77,0.00,36.73
