GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,10500.00,3170.20,0.00,1.83,0.00,0.00,0.00,0.00,0.00
1,11580.00,3875.40,0.00,6.50,0.00,0.00,0.00,0.00,0.00
2,11580.00,3836.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3,11580.00,3662.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
4,18140.00,4393.80,0.00,1.02,0.00,0.00,0.00,0.00,0.00
5,19040.00,3831.40,0.00,1.02,0.00,0.00,0.00,0.00,0.00
6,19040.00,3730.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00
7,19040.00,3852.40,0.00,0.97,0.00,0.00,0.00,0.00,0.00
8,19040.00,4121.60,0.00,0.97,0.00,0.00,0.00,0.00,0.00
9,19040.00,4176.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00
10,249680.00,6665.40,0.00,1.46,0.00,0.00,0.00,0.00,0.00
11,249680.00,4285.40,0.00,1.03,0.00,0.00,0.00,0.00,0.00
12,249680.00,3918.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00
13,1229160.00,16636.40,0.00,1.30,0.00,0.00,0.00,0.00,0.00
14,1229160.00,4085.80,0.00,1.03,0.00,0.00,0.00,0.00,0.00
15,1229160.00,4523.60,0.00,1.03,0.00,0.00,0.00,0.00,0.00
16,1229160.00,4294.20,0.00,1.03,0.00,0.00,0.00,0.00,0.00
17,1229160.00,6147.20,0.00,1.27,0.00,0.00,0.00,0.00,0.00
18,1229160.00,4371.40,0.00,1.03,0.00,0.00,0.00,0.00,0.00
19,1229160.00,4572.20,0.00,1.21,0.00,0.00,0.00,0.00,0.00
20,1229160.00,4151.40,0.00,1.01,0.00,0.00,0.00,0.00,0.00
21,1229160.00,3894.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00
22,1229160.00,4577.80,0.00,1.01,0.00,0.00,0.00,0.00,0.00
23,1229160.00,4583.40,0.00,1.02,0.00,0.00,0.00,0.00,0.00
24,1229160.00,5039.20,0.00,1.02,0.00,0.00,0.00,0.00,0.00
25,1229160.00,4906.40,0.00,1.03,0.00,0.00,0.00,0.00,0.00
26,1229160.00,5093.60,0.00,1.18,0.00,0.00,0.00,0.00,0.00
27,1768560.00,22932.60,0.00,1.20,0.00,0.00,0.00,0.00,0.00
28,1768560.00,4837.40,0.00,1.20,0.00,0.00,0.00,0.00,0.00
29,1768560.00,4656.20,0.00,1.44,0.00,0.00,0.00,0.00,0.00
30,1768560.00,4833.40,0.00,1.12,0.00,0.00,0.00,0.00,0.00
31,1768560.00,5013.20,0.00,1.01,0.00,0.00,0.00,0.00,0.00
32,1768560.00,4792.60,0.00,1.15,0.00,0.00,0.00,0.00,0.00
33,1768560.00,5182.40,0.00,1.18,0.00,0.00,0.00,0.00,0.00
34,1768560.00,5052.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00
35,1972600.00,26959.20,0.00,1.59,0.00,0.00,0.00,0.00,0.00
36,1972600.00,5528.80,0.00,1.21,0.00,0.00,0.00,0.00,0.00
37,1972600.00,4254.40,0.00,1.05,0.00,0.00,0.00,0.00,0.00
38,1972600.00,4485.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00
39,1972600.00,4159.40,0.00,1.03,0.00,0.00,0.00,0.00,0.00
40,1972600.00,4733.40,0.00,1.01,0.00,0.00,0.00,0.00,0.00
41,1972600.00,4547.60,0.00,1.02,0.00,0.00,0.00,0.00,0.00
42,1972600.00,7318.00,0.00,1.19,0.00,0.00,0.00,0.00,0.00
43,1972600.00,4559.60,0.00,1.03,0.00,0.00,0.00,0.00,0.00
44,1972600.00,5213.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00
45,1972600.00,4538.80,0.00,1.02,0.00,0.00,0.00,0.00,0.00
46,1972600.00,4905.40,0.00,1.23,0.00,0.00,0.00,0.00,0.00
47,1972600.00,5593.80,0.00,1.55,0.00,0.00,0.00,0.00,0.00
48,1972600.00,5137.20,0.00,1.33,0.00,0.00,0.00,0.00,0.00
49,1972600.00,4874.00,0.00,1.06,0.00,0.00,0.00,0.00,0.00
