GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,-150000.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
1,-150000.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
2,-150000.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
3,-150000.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
4,-148800.00,27.84,15.93,32.30,29.11,23.50,9.94,20.56,0.00,16.31,26.94,0.00,15.54,18.35,0.00
5,-148800.00,27.84,15.93,32.30,29.11,23.50,9.94,20.56,0.00,16.31,26.94,0.00,15.54,18.35,0.00
6,-148800.00,27.84,15.93,32.30,29.11,23.50,9.94,20.56,0.00,16.31,26.94,0.00,15.54,18.35,0.00
7,-148800.00,27.84,15.93,32.30,29.11,23.50,9.94,20.56,0.00,16.31,26.94,0.00,15.54,18.35,0.00
8,-148800.00,27.84,15.93,32.30,29.11,23.50,9.94,20.56,0.00,16.31,26.94,0.00,15.54,18.35,0.00
9,153400.00,21.57,22.85,11.49,29.64,28.66,26.15,17.53,0.00,35.80,28.72,22.09,12.27,0.00,5.08
