GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,347560.00,141352.00,0.17,0.96,70143.00,0.00,0.00,6.00,1.00
1,347560.00,90388.00,0.17,0.84,66737.00,0.00,0.00,7.00,1.00
2,347560.00,107653.30,0.10,0.85,65989.00,0.00,0.00,5.00,1.00
3,347560.00,138579.30,0.10,0.87,76251.00,0.00,0.00,3.00,1.00
4,407130.00,232161.30,0.07,0.87,91649.00,0.00,0.00,2.00,1.00
5,407130.00,229556.00,0.10,0.82,95826.00,0.00,0.00,2.00,1.00
6,407130.00,202114.70,0.10,1.10,83959.00,0.00,0.00,2.00,1.00
7,418920.00,227539.70,0.03,0.88,94323.00,0.00,0.00,1.00,1.00
8,418920.00,233734.70,0.03,19.21,91559.00,0.00,0.00,1.00,1.00
9,418920.00,221248.00,0.07,0.80,89181.00,0.00,0.00,0.00,1.00
10,537210.00,282755.70,0.00,0.84,103896.00,0.00,0.00,0.00,1.00
11,537210.00,265773.00,0.03,0.86,96376.00,0.00,0.00,0.00,1.00
12,537210.00,280165.30,0.00,0.81,99506.00,0.00,0.00,0.00,1.00
13,537210.00,286068.70,0.03,0.96,101706.00,0.00,0.00,0.00,1.00
14,537210.00,291756.00,0.00,0.85,104729.00,0.00,0.00,1.00,1.00
15,537210.00,286921.00,0.03,1.04,103071.00,0.00,0.00,0.00,1.00
16,537210.00,257537.30,0.00,0.84,92669.00,0.00,0.00,0.00,1.00
17,537210.00,291135.30,0.00,0.85,104135.00,0.00,0.00,0.00,1.00
18,537210.00,254862.30,0.00,1.14,91694.00,0.00,0.00,0.00,1.00
19,537210.00,237359.00,0.00,0.81,86245.00,0.00,0.00,0.00,1.00
20,537210.00,252031.30,0.03,2.17,90842.00,0.00,0.00,0.00,1.00
21,537210.00,282539.30,0.00,0.88,100403.00,0.00,0.00,0.00,1.00
22,537210.00,289710.70,0.00,0.91,102535.00,0.00,0.00,0.00,1.00
23,537210.00,302749.00,0.03,0.90,108114.00,0.00,0.00,0.00,1.00
24,537210.00,274651.30,0.00,0.90,98922.00,0.00,0.00,0.00,1.00
25,537210.00,257467.70,0.00,0.85,92420.00,0.00,0.00,0.00,1.00
26,537210.00,276573.00,0.00,1.10,98261.00,0.00,0.00,0.00,1.00
27,537210.00,276120.00,0.00,0.90,98377.00,0.00,0.00,0.00,1.00
28,537210.00,258511.70,0.00,0.90,92485.00,0.00,0.00,0.00,1.00
29,537210.00,283147.30,0.00,0.90,100405.00,0.00,0.00,0.00,1.00
30,537210.00,312845.30,0.00,0.90,110041.00,0.00,0.00,0.00,1.00
31,537210.00,314137.00,0.00,0.94,111113.00,0.00,0.00,0.00,1.00
32,537210.00,262390.00,0.00,0.90,94059.00,0.00,0.00,0.00,1.00
33,537210.00,270822.70,0.00,0.91,96400.00,0.00,0.00,0.00,1.00
34,537210.00,293551.00,0.00,1.02,103853.00,0.00,0.00,0.00,1.00
35,537210.00,307039.00,0.00,1.01,107979.00,0.00,0.00,0.00,1.00
36,537210.00,298546.30,0.00,2.14,105705.00,0.00,0.00,0.00,1.00
37,537210.00,294319.30,0.00,1.00,103749.00,0.00,0.00,0.00,1.00
38,537210.00,296819.70,0.00,0.94,104715.00,0.00,0.00,0.00,1.00
39,537210.00,305960.00,0.00,0.86,107669.00,0.00,0.00,0.00,1.00
40,537210.00,289652.30,0.00,0.92,102971.00,0.00,0.00,0.00,1.00
41,537210.00,295840.70,0.00,0.93,105761.00,0.00,0.00,0.00,1.00
42,537210.00,265785.00,0.00,0.93,94996.00,0.00,0.00,0.00,1.00
43,537210.00,296195.70,0.00,0.85,105420.00,0.00,0.00,0.00,1.00
44,537210.00,321614.70,0.00,0.98,114305.00,0.00,0.00,0.00,1.00
45,537210.00,282259.70,0.00,0.91,101005.00,0.00,0.00,0.00,1.00
46,537210.00,296761.00,0.00,0.87,105224.00,0.00,0.00,0.00,1.00
47,537210.00,317628.70,0.00,1.15,111453.00,0.00,0.00,0.00,1.00
48,537210.00,295649.00,0.00,0.92,104905.00,0.00,0.00,0.00,1.00
49,537210.00,304760.00,0.00,0.93,108298.00,0.00,0.00,0.00,1.00
