GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,5125.00,4.50,0.00,1.77,0.00,0.00,0.00,0.00,0.00
1,71000.00,5857.00,0.08,6.59,0.00,0.00,0.00,0.00,0.00
2,94300.00,2868.00,0.02,0.80,0.00,0.00,0.00,0.00,0.00
3,94300.00,1164.50,0.00,1.01,0.00,0.00,0.00,0.00,0.00
4,94300.00,1049.00,0.02,0.82,0.00,0.00,0.00,0.00,0.00
5,94300.00,1410.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00
6,94300.00,501.50,0.00,0.76,0.00,0.00,0.00,0.00,0.00
7,94300.00,715.50,0.00,0.83,0.00,0.00,0.00,0.00,0.00
8,94300.00,989.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00
9,94300.00,1521.50,0.02,0.90,0.00,0.00,0.00,0.00,0.00
10,94300.00,1924.50,0.02,0.74,0.00,0.00,0.00,0.00,0.00
11,94300.00,1379.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
12,94300.00,1865.50,0.02,0.93,0.00,0.00,0.00,0.00,0.00
13,94300.00,1141.50,0.00,0.79,0.00,0.00,0.00,0.00,0.00
14,94300.00,823.50,0.00,0.73,0.00,0.00,0.00,0.00,0.00
15,94300.00,2228.50,0.02,1.11,0.00,0.00,0.00,0.00,0.00
16,94300.00,1482.50,0.00,0.78,0.00,0.00,0.00,0.00,0.00
17,94300.00,2995.00,0.06,0.79,0.00,0.00,0.00,0.00,0.00
18,94300.00,2648.50,0.02,0.79,0.00,0.00,0.00,0.00,0.00
19,94300.00,3008.50,0.04,0.84,0.00,0.00,0.00,0.00,0.00
20,94300.00,1705.50,0.02,0.80,0.00,0.00,0.00,0.00,0.00
21,94300.00,2227.00,0.02,1.06,0.00,0.00,0.00,0.00,0.00
22,94300.00,1185.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00
23,94300.00,758.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
24,94300.00,2523.50,0.02,0.81,0.00,0.00,0.00,0.00,0.00
25,94300.00,942.50,0.00,0.76,0.00,0.00,0.00,0.00,0.00
26,94300.00,1042.00,0.00,1.09,0.00,0.00,0.00,0.00,0.00
27,94300.00,2213.50,0.04,0.83,0.00,0.00,0.00,0.00,0.00
28,94300.00,2657.00,0.02,0.84,0.00,0.00,0.00,0.00,0.00
29,94300.00,5238.50,0.06,0.83,0.00,0.00,0.00,0.00,0.00
30,100500.00,3588.00,0.04,1.03,0.00,0.00,0.00,0.00,0.00
31,100500.00,2829.00,0.02,0.75,0.00,0.00,0.00,0.00,0.00
32,100500.00,2390.50,0.06,0.81,0.00,0.00,0.00,0.00,0.00
33,100500.00,1558.50,0.00,0.88,0.00,0.00,0.00,0.00,0.00
34,100500.00,3519.50,0.04,0.77,0.00,0.00,0.00,0.00,0.00
35,100500.00,1758.00,0.02,0.80,0.00,0.00,0.00,0.00,0.00
36,100500.00,2276.50,0.04,0.81,0.00,0.00,0.00,0.00,0.00
37,100500.00,1273.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00
38,100500.00,1405.50,0.02,1.14,0.00,0.00,0.00,0.00,0.00
39,100500.00,1078.50,0.00,0.80,0.00,0.00,0.00,0.00,0.00
40,100500.00,2315.00,0.02,0.76,0.00,0.00,0.00,0.00,0.00
41,100500.00,1614.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00
42,100500.00,4652.50,0.06,1.54,0.00,0.00,0.00,0.00,0.00
43,100500.00,2865.00,0.06,0.83,0.00,0.00,0.00,0.00,0.00
44,100500.00,5628.50,0.06,0.88,0.00,0.00,0.00,0.00,0.00
45,100500.00,5095.00,0.06,0.80,0.00,0.00,0.00,0.00,0.00
46,100500.00,1359.50,0.00,0.80,0.00,0.00,0.00,0.00,0.00
47,100500.00,2591.50,0.02,0.84,0.00,0.00,0.00,0.00,0.00
48,100500.00,2159.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
49,100500.00,993.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00
