GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,7460.00,2926.50,0.00,1.27,0.00,0.00,0.00,0.00,0.00
1,46100.00,4284.50,0.00,5.76,0.00,0.00,0.00,0.00,0.00
2,46100.00,3175.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
3,46100.00,3145.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00
4,46100.00,3341.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00
5,46100.00,3965.50,0.00,0.41,0.00,0.00,0.00,0.00,0.00
6,46100.00,4695.50,0.00,0.63,0.00,0.00,0.00,0.00,0.00
7,46100.00,4034.50,0.00,0.55,0.00,0.00,0.00,0.00,0.00
8,46100.00,3381.50,0.00,0.61,0.00,0.00,0.00,0.00,0.00
9,46100.00,4128.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
10,46100.00,3759.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00
11,46100.00,4284.50,0.00,0.44,0.00,0.00,0.00,0.00,0.00
12,46100.00,3635.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
13,46100.00,4361.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
14,46100.00,4263.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00
15,46100.00,3993.50,0.00,0.43,0.00,0.00,0.00,0.00,0.00
16,46100.00,4367.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
17,46100.00,3178.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
18,46100.00,3927.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
19,46100.00,3869.50,0.00,0.36,0.00,0.00,0.00,0.00,0.00
20,46100.00,3894.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
21,46100.00,3826.50,0.00,0.41,0.00,0.00,0.00,0.00,0.00
22,46100.00,4306.50,0.00,0.43,0.00,0.00,0.00,0.00,0.00
23,1446420.00,39867.00,0.00,1.73,0.00,0.00,0.00,0.00,0.00
24,1446420.00,3817.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00
25,1446420.00,4226.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00
26,1446420.00,4225.50,0.00,0.38,0.00,0.00,0.00,0.00,0.00
27,1446420.00,4828.50,0.00,0.41,0.00,0.00,0.00,0.00,0.00
28,1446420.00,4148.50,0.00,0.43,0.00,0.00,0.00,0.00,0.00
29,1446420.00,3649.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00
30,1446420.00,4590.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
31,1446420.00,3644.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
32,1446420.00,3878.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
33,1446420.00,3912.50,0.00,0.66,0.00,0.00,0.00,0.00,0.00
34,1446420.00,16879.50,0.00,0.71,0.00,0.00,0.00,0.00,0.00
35,1446420.00,4074.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00
36,1446420.00,3721.50,0.00,0.43,0.00,0.00,0.00,0.00,0.00
37,1446420.00,3943.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
38,1446420.00,3944.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
39,1446420.00,4747.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
40,1446420.00,3576.50,0.00,0.41,0.00,0.00,0.00,0.00,0.00
41,1446420.00,4143.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
42,1446420.00,4212.50,0.00,0.42,0.00,0.00,0.00,0.00,0.00
43,1446420.00,3708.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
44,1446420.00,3828.50,0.00,0.37,0.00,0.00,0.00,0.00,0.00
45,1446420.00,3897.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
46,1446420.00,3813.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
47,1446420.00,6164.50,0.00,0.80,0.00,0.00,0.00,0.00,0.00
48,1446420.00,37424.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00
49,1446420.00,4287.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
