GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,67800.00,708.83,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1,70450.00,243.33,0.01,2.33,0.00,0.00,0.00,0.00,0.00
2,70450.00,190.33,0.00,8.48,0.00,0.00,0.00,0.00,0.00
3,70450.00,172.50,0.01,2.28,0.00,0.00,0.00,0.00,0.00
4,70450.00,424.33,0.00,2.28,0.00,0.00,0.00,0.00,0.00
5,70450.00,764.33,0.01,2.55,0.00,0.00,0.00,0.00,0.00
6,70450.00,566.33,0.00,2.25,0.00,0.00,0.00,0.00,0.00
7,70450.00,-98.50,0.00,2.22,0.00,0.00,0.00,0.00,0.00
8,70450.00,-55.67,0.01,2.33,0.00,0.00,0.00,0.00,0.00
9,70450.00,1046.17,0.01,2.62,0.00,0.00,0.00,0.00,0.00
10,70450.00,-142.00,0.00,2.79,0.00,0.00,0.00,0.00,0.00
11,70450.00,-60.50,0.00,2.24,0.00,0.00,0.00,0.00,0.00
12,70450.00,425.83,0.00,2.21,0.00,0.00,0.00,0.00,0.00
13,70450.00,329.67,0.00,2.73,0.00,0.00,0.00,0.00,0.00
14,70450.00,-11.33,0.00,2.17,0.00,0.00,0.00,0.00,0.00
15,70450.00,273.83,0.01,2.48,0.00,0.00,0.00,0.00,0.00
16,70450.00,491.50,0.01,3.16,0.00,0.00,0.00,0.00,0.00
17,70450.00,358.50,0.00,2.65,0.00,0.00,0.00,0.00,0.00
18,70450.00,766.33,0.01,2.25,0.00,0.00,0.00,0.00,0.00
19,70450.00,98.00,0.00,2.54,0.00,0.00,0.00,0.00,0.00
20,70450.00,1047.83,0.01,2.35,0.00,0.00,0.00,0.00,0.00
21,70450.00,322.67,0.01,2.84,0.00,0.00,0.00,0.00,0.00
22,70450.00,20.67,0.00,2.33,0.00,0.00,0.00,0.00,0.00
23,70450.00,1090.67,0.01,2.85,0.00,0.00,0.00,0.00,0.00
24,70450.00,557.67,0.01,3.54,0.00,0.00,0.00,0.00,0.00
25,70450.00,464.50,0.01,2.59,0.00,0.00,0.00,0.00,0.00
26,70450.00,859.00,0.00,2.69,0.00,0.00,0.00,0.00,0.00
27,70450.00,165.17,0.00,2.68,0.00,0.00,0.00,0.00,0.00
28,70450.00,528.17,0.00,2.76,0.00,0.00,0.00,0.00,0.00
29,70450.00,962.50,0.01,104.45,0.00,0.00,0.00,0.00,0.00
30,70450.00,338.00,0.01,18.99,0.00,0.00,0.00,0.00,0.00
