GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,27450.00,-1933.00,0.00,1.55,0.00,0.00,0.00,0.00,0.00
1,33000.00,5218.00,0.00,7.28,0.00,0.00,0.00,0.00,0.00
2,33000.00,1297.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00
3,79800.00,3262.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00
4,80200.00,204.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00
5,80200.00,207.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00
6,80200.00,387.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00
7,80200.00,4006.00,0.02,1.36,0.00,0.00,0.00,0.00,0.00
8,80200.00,4054.00,0.04,1.71,0.00,0.00,0.00,0.00,0.00
9,81700.00,1814.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
10,81700.00,2948.50,0.04,1.20,0.00,0.00,0.00,0.00,0.00
11,81700.00,5073.00,0.04,1.75,0.00,0.00,0.00,0.00,0.00
12,81700.00,3315.00,0.00,1.51,0.00,0.00,0.00,0.00,0.00
13,81700.00,4371.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00
14,81700.00,3871.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00
15,82100.00,6826.00,0.02,1.46,0.00,0.00,0.00,0.00,0.00
16,82100.00,5726.50,0.02,1.52,0.00,0.00,0.00,0.00,0.00
17,82100.00,2548.50,0.02,2.21,0.00,0.00,0.00,0.00,0.00
18,82100.00,7088.50,0.04,2.01,0.00,0.00,0.00,0.00,0.00
19,82100.00,6835.00,0.02,1.90,0.00,0.00,0.00,0.00,0.00
20,82100.00,7392.00,0.02,1.88,0.00,0.00,0.00,0.00,0.00
21,82100.00,5453.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00
22,82100.00,8168.00,0.08,3.17,0.00,0.00,0.00,0.00,0.00
23,82100.00,7873.50,0.02,2.70,0.00,0.00,0.00,0.00,0.00
24,82100.00,3570.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00
25,82100.00,7491.50,0.02,1.57,0.00,0.00,0.00,0.00,0.00
26,82100.00,8180.00,0.02,2.42,0.00,0.00,0.00,0.00,0.00
27,82100.00,9693.00,0.04,2.54,0.00,0.00,0.00,0.00,0.00
28,82100.00,6612.00,0.02,1.67,0.00,0.00,0.00,0.00,0.00
29,82100.00,8566.00,0.00,2.71,0.00,0.00,0.00,0.00,0.00
30,82100.00,7400.50,0.04,1.72,0.00,0.00,0.00,0.00,0.00
31,82100.00,7956.00,0.00,2.61,0.00,0.00,0.00,0.00,0.00
32,82100.00,4455.00,0.04,2.11,0.00,0.00,0.00,0.00,0.00
33,82100.00,8850.00,0.06,1.86,0.00,0.00,0.00,0.00,0.00
34,82100.00,9207.00,0.02,1.69,0.00,0.00,0.00,0.00,0.00
35,82100.00,6342.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00
36,82100.00,6726.00,0.06,2.72,0.00,0.00,0.00,0.00,0.00
37,82100.00,3121.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00
38,82100.00,5640.00,0.02,2.21,0.00,0.00,0.00,0.00,0.00
39,82100.00,3639.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00
40,82100.00,5715.00,0.00,1.65,0.00,0.00,0.00,0.00,0.00
41,82100.00,10581.00,0.02,3.50,0.00,0.00,0.00,0.00,0.00
42,82100.00,3435.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00
43,82100.00,6875.00,0.06,1.70,0.00,0.00,0.00,0.00,0.00
44,82100.00,5098.00,0.00,1.87,0.00,0.00,0.00,0.00,0.00
45,82100.00,6805.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00
46,82100.00,6085.50,0.02,1.46,0.00,0.00,0.00,0.00,0.00
47,82100.00,6315.50,0.02,1.94,0.00,0.00,0.00,0.00,0.00
48,82100.00,5628.00,0.00,2.45,0.00,0.00,0.00,0.00,0.00
49,82100.00,8248.00,0.04,1.94,0.00,0.00,0.00,0.00,0.00
