Step,ElapsedMs,BotType,Difficulty
10,41.5964,EliteCommander,Aggressive
20,46.7167,EliteCommander,Aggressive
30,44.1129,EliteCommander,Aggressive
40,45.1078,EliteCommander,Aggressive
50,45.4031,EliteCommander,Aggressive
60,49.6488,EliteCommander,Aggressive
70,45.1425,EliteCommander,Aggressive
80,70.9849,EliteCommander,Aggressive
90,69.4673,EliteCommander,Aggressive
100,54.1490,EliteCommander,Aggressive
110,62.8009,EliteCommander,Aggressive
115,49.9695,EliteCommander,Aggressive
125,56.5721,EliteCommander,Aggressive
130,54.9390,EliteCommander,Aggressive
135,63.9642,EliteCommander,Aggressive
145,56.8560,EliteCommander,Aggressive
150,57.1303,EliteCommander,Aggressive
160,62.3617,EliteCommander,Aggressive
165,46.2322,EliteCommander,Aggressive
170,149.7702,EliteCommander,Aggressive
180,58.9889,EliteCommander,Aggressive
185,54.9799,EliteCommander,Aggressive
195,64.0050,EliteCommander,Aggressive
200,67.3269,EliteCommander,Aggressive
205,66.7385,EliteCommander,Aggressive
210,61.0151,EliteCommander,Aggressive
215,59.1047,EliteCommander,Aggressive
220,59.2589,EliteCommander,Aggressive
225,53.9692,EliteCommander,Aggressive
230,64.9643,EliteCommander,Aggressive
235,52.5200,EliteCommander,Aggressive
240,54.9304,EliteCommander,Aggressive
245,56.4002,EliteCommander,Aggressive
250,91.5501,EliteCommander,Aggressive
255,59.9006,EliteCommander,Aggressive
260,82.4553,EliteCommander,Aggressive
265,90.8676,EliteCommander,Aggressive
270,79.3991,EliteCommander,Aggressive
275,70.1559,EliteCommander,Aggressive
280,77.0242,EliteCommander,Aggressive
285,91.1071,EliteCommander,Aggressive
290,87.9205,EliteCommander,Aggressive
295,70.3185,EliteCommander,Aggressive
300,68.6545,EliteCommander,Aggressive
305,131.4370,EliteCommander,Aggressive
310,77.2200,EliteCommander,Aggressive
315,118.2437,EliteCommander,Aggressive
320,105.6244,EliteCommander,Aggressive
325,96.4142,EliteCommander,Aggressive
330,66.7681,EliteCommander,Aggressive
335,103.7860,EliteCommander,Aggressive
340,152.3650,EliteCommander,Aggressive
345,77.5004,EliteCommander,Aggressive
350,73.4472,EliteCommander,Aggressive
355,72.5108,EliteCommander,Aggressive
360,86.7678,EliteCommander,Aggressive
365,96.5857,EliteCommander,Aggressive
370,86.2086,EliteCommander,Aggressive
375,68.5979,EliteCommander,Aggressive
380,112.4445,EliteCommander,Aggressive
385,72.7416,EliteCommander,Aggressive
390,75.2806,EliteCommander,Aggressive
395,74.6057,EliteCommander,Aggressive
400,67.4787,EliteCommander,Aggressive
405,243.8308,EliteCommander,Aggressive
410,184.2519,EliteCommander,Aggressive
415,113.7971,EliteCommander,Aggressive
420,84.5008,EliteCommander,Aggressive
425,74.0580,EliteCommander,Aggressive
430,76.3811,EliteCommander,Aggressive
435,89.7936,EliteCommander,Aggressive
440,97.1191,EliteCommander,Aggressive
445,121.6101,EliteCommander,Aggressive
450,83.2499,EliteCommander,Aggressive
455,77.7779,EliteCommander,Aggressive
460,57.9458,EliteCommander,Aggressive
465,55.3395,EliteCommander,Aggressive
470,63.5246,EliteCommander,Aggressive
475,69.4494,EliteCommander,Aggressive
480,161.3944,EliteCommander,Aggressive
485,838.8158,EliteCommander,Aggressive
490,58.2582,EliteCommander,Aggressive
495,65.1342,EliteCommander,Aggressive
500,49.6577,EliteCommander,Aggressive
505,64.0036,EliteCommander,Aggressive
510,54.5704,EliteCommander,Aggressive
515,55.7992,EliteCommander,Aggressive
520,55.3335,EliteCommander,Aggressive
525,62.3383,EliteCommander,Aggressive
530,54.3799,EliteCommander,Aggressive
535,55.8002,EliteCommander,Aggressive
540,58.4921,EliteCommander,Aggressive
545,64.3185,EliteCommander,Aggressive
550,52.8488,EliteCommander,Aggressive
555,62.6410,EliteCommander,Aggressive
560,53.9862,EliteCommander,Aggressive
565,62.7439,EliteCommander,Aggressive
570,48.9871,EliteCommander,Aggressive
575,61.7807,EliteCommander,Aggressive
580,55.5966,EliteCommander,Aggressive
585,53.1113,EliteCommander,Aggressive
590,55.3374,EliteCommander,Aggressive
595,73.5234,EliteCommander,Aggressive
600,76.5414,EliteCommander,Aggressive
605,56.9985,EliteCommander,Aggressive
610,55.4912,EliteCommander,Aggressive
615,63.9131,EliteCommander,Aggressive
620,50.5439,EliteCommander,Aggressive
625,65.4038,EliteCommander,Aggressive
630,48.7712,EliteCommander,Aggressive
635,62.1197,EliteCommander,Aggressive
640,49.1719,EliteCommander,Aggressive
645,64.6134,EliteCommander,Aggressive
650,51.2363,EliteCommander,Aggressive
655,57.8885,EliteCommander,Aggressive
660,53.6195,EliteCommander,Aggressive
665,54.8348,EliteCommander,Aggressive
670,56.3976,EliteCommander,Aggressive
675,54.4338,EliteCommander,Aggressive
680,55.4336,EliteCommander,Aggressive
685,53.9855,EliteCommander,Aggressive
690,48.1468,EliteCommander,Aggressive
695,63.3064,EliteCommander,Aggressive
700,49.3808,EliteCommander,Aggressive
705,60.7604,EliteCommander,Aggressive
710,227.9175,EliteCommander,Aggressive
715,240.1171,EliteCommander,Aggressive
720,47.7056,EliteCommander,Aggressive
725,54.6456,EliteCommander,Aggressive
730,51.9982,EliteCommander,Aggressive
735,52.7511,EliteCommander,Aggressive
740,50.2858,EliteCommander,Aggressive
745,55.8715,EliteCommander,Aggressive
750,79.6728,EliteCommander,Aggressive
755,60.2856,EliteCommander,Aggressive
760,46.6700,EliteCommander,Aggressive
765,56.7335,EliteCommander,Aggressive
770,48.8336,EliteCommander,Aggressive
775,54.9219,EliteCommander,Aggressive
780,46.8914,EliteCommander,Aggressive
790,40.5634,EliteCommander,Aggressive
795,63.1758,EliteCommander,Aggressive
805,46.9259,EliteCommander,Aggressive
810,53.3255,EliteCommander,Aggressive
815,65.6960,EliteCommander,Aggressive
825,49.7705,EliteCommander,Aggressive
830,56.7320,EliteCommander,Aggressive
840,41.5038,EliteCommander,Aggressive
845,65.2862,EliteCommander,Aggressive
850,54.2677,EliteCommander,Aggressive
860,40.8330,EliteCommander,Aggressive
865,60.8683,EliteCommander,Aggressive
875,46.8748,EliteCommander,Aggressive
880,260.1130,EliteCommander,Aggressive
885,64.0099,EliteCommander,Aggressive
895,48.1972,EliteCommander,Aggressive
900,46.5141,EliteCommander,Aggressive
10,28.6876,EliteCommander,Aggressive
20,50.4372,EliteCommander,Aggressive
30,30.9019,EliteCommander,Aggressive
40,44.2689,EliteCommander,Aggressive
50,46.8220,EliteCommander,Aggressive
60,45.0972,EliteCommander,Aggressive
70,44.2600,EliteCommander,Aggressive
80,30.2885,EliteCommander,Aggressive
90,47.6373,EliteCommander,Aggressive
100,29.2836,EliteCommander,Aggressive
110,44.8888,EliteCommander,Aggressive
120,52.1654,EliteCommander,Aggressive
130,45.6068,EliteCommander,Aggressive
140,53.6282,EliteCommander,Aggressive
150,40.3328,EliteCommander,Aggressive
160,63.6525,EliteCommander,Aggressive
170,46.7870,EliteCommander,Aggressive
180,60.7299,EliteCommander,Aggressive
190,61.5143,EliteCommander,Aggressive
200,53.1198,EliteCommander,Aggressive
205,45.8979,EliteCommander,Aggressive
210,72.9513,EliteCommander,Aggressive
220,41.1946,EliteCommander,Aggressive
225,60.4349,EliteCommander,Aggressive
235,53.4922,EliteCommander,Aggressive
240,44.7030,EliteCommander,Aggressive
245,63.9944,EliteCommander,Aggressive
255,54.2662,EliteCommander,Aggressive
260,52.2901,EliteCommander,Aggressive
