Step,ElapsedMs,BotType,Difficulty
10,203.6070,EliteCommander,Aggressive
20,94.1305,EliteCommander,Aggressive
30,98.5955,EliteCommander,Aggressive
40,97.8605,EliteCommander,Aggressive
50,92.5955,EliteCommander,Aggressive
60,106.6650,EliteCommander,Aggressive
70,100.9403,EliteCommander,Aggressive
80,108.3289,EliteCommander,Aggressive
90,97.8815,EliteCommander,Aggressive
100,120.8040,EliteCommander,Aggressive
10,204.2685,EliteCommander,Aggressive
20,94.1419,EliteCommander,Aggressive
30,98.8344,EliteCommander,Aggressive
40,97.8772,EliteCommander,Aggressive
50,92.6067,EliteCommander,Aggressive
60,106.6983,EliteCommander,Aggressive
70,101.0187,EliteCommander,Aggressive
80,108.3342,EliteCommander,Aggressive
90,98.2716,EliteCommander,Aggressive
100,121.3417,EliteCommander,Aggressive
10,204.4490,EliteCommander,Aggressive
20,94.1357,EliteCommander,Aggressive
30,98.8379,EliteCommander,Aggressive
40,97.8720,EliteCommander,Aggressive
50,92.5941,EliteCommander,Aggressive
60,112.4879,EliteCommander,Aggressive
70,101.0154,EliteCommander,Aggressive
80,108.3265,EliteCommander,Aggressive
90,98.2770,EliteCommander,Aggressive
100,121.5653,EliteCommander,Aggressive
10,204.6320,EliteCommander,Aggressive
20,94.1292,EliteCommander,Aggressive
30,99.1856,EliteCommander,Aggressive
40,97.8660,EliteCommander,Aggressive
50,92.5803,EliteCommander,Aggressive
60,112.5021,EliteCommander,Aggressive
70,102.2305,EliteCommander,Aggressive
80,108.4719,EliteCommander,Aggressive
90,98.2667,EliteCommander,Aggressive
100,121.9673,EliteCommander,Aggressive
10,204.7955,EliteCommander,Aggressive
20,94.1150,EliteCommander,Aggressive
30,99.5998,EliteCommander,Aggressive
40,97.8522,EliteCommander,Aggressive
50,92.5578,EliteCommander,Aggressive
60,112.5119,EliteCommander,Aggressive
70,102.0104,EliteCommander,Aggressive
80,108.4650,EliteCommander,Aggressive
90,98.2523,EliteCommander,Aggressive
100,121.6858,EliteCommander,Aggressive
105,40.4529,EliteCommander,Aggressive
115,39.6532,EliteCommander,Aggressive
120,97.8748,EliteCommander,Aggressive
125,45.6956,EliteCommander,Aggressive
135,45.3552,EliteCommander,Aggressive
140,93.5959,EliteCommander,Aggressive
150,86.5356,EliteCommander,Aggressive
155,51.5622,EliteCommander,Aggressive
160,93.1721,EliteCommander,Aggressive
165,66.2812,EliteCommander,Aggressive
110,70.6762,EliteCommander,Aggressive
120,97.7627,EliteCommander,Aggressive
130,72.0832,EliteCommander,Aggressive
140,93.1654,EliteCommander,Aggressive
145,34.9991,EliteCommander,Aggressive
155,51.3389,EliteCommander,Aggressive
160,93.2705,EliteCommander,Aggressive
165,66.3450,EliteCommander,Aggressive
175,77.1081,EliteCommander,Aggressive
180,81.3198,EliteCommander,Aggressive
110,70.8455,EliteCommander,Aggressive
120,98.2863,EliteCommander,Aggressive
130,73.7120,EliteCommander,Aggressive
140,95.2814,EliteCommander,Aggressive
150,86.8873,EliteCommander,Aggressive
160,95.0461,EliteCommander,Aggressive
165,67.7118,EliteCommander,Aggressive
175,78.9461,EliteCommander,Aggressive
180,83.2477,EliteCommander,Aggressive
185,83.3122,EliteCommander,Aggressive
110,70.8525,EliteCommander,Aggressive
120,97.9609,EliteCommander,Aggressive
130,72.9084,EliteCommander,Aggressive
140,93.9954,EliteCommander,Aggressive
150,85.8823,EliteCommander,Aggressive
160,93.5890,EliteCommander,Aggressive
170,70.2135,EliteCommander,Aggressive
175,77.5139,EliteCommander,Aggressive
185,83.6817,EliteCommander,Aggressive
190,64.9908,EliteCommander,Aggressive
110,70.8622,EliteCommander,Aggressive
120,98.0688,EliteCommander,Aggressive
130,73.3189,EliteCommander,Aggressive
140,94.5213,EliteCommander,Aggressive
150,86.4072,EliteCommander,Aggressive
160,94.0062,EliteCommander,Aggressive
170,70.4128,EliteCommander,Aggressive
180,82.8478,EliteCommander,Aggressive
185,83.5411,EliteCommander,Aggressive
195,94.1439,EliteCommander,Aggressive
170,69.7419,EliteCommander,Aggressive
175,77.0132,EliteCommander,Aggressive
180,81.6650,EliteCommander,Aggressive
185,82.9260,EliteCommander,Aggressive
190,64.5065,EliteCommander,Aggressive
195,92.1281,EliteCommander,Aggressive
200,76.2259,EliteCommander,Aggressive
205,69.1083,EliteCommander,Aggressive
210,76.1166,EliteCommander,Aggressive
215,74.7532,EliteCommander,Aggressive
190,64.6157,EliteCommander,Aggressive
195,91.7875,EliteCommander,Aggressive
200,75.5288,EliteCommander,Aggressive
210,75.8901,EliteCommander,Aggressive
215,74.8590,EliteCommander,Aggressive
225,63.0313,EliteCommander,Aggressive
230,90.7197,EliteCommander,Aggressive
235,80.3908,EliteCommander,Aggressive
245,79.0555,EliteCommander,Aggressive
250,76.5459,EliteCommander,Aggressive
195,94.6915,EliteCommander,Aggressive
200,78.5827,EliteCommander,Aggressive
210,77.2977,EliteCommander,Aggressive
215,75.9326,EliteCommander,Aggressive
220,83.1923,EliteCommander,Aggressive
230,91.8805,EliteCommander,Aggressive
235,82.4647,EliteCommander,Aggressive
245,80.6879,EliteCommander,Aggressive
250,78.5674,EliteCommander,Aggressive
255,83.3891,EliteCommander,Aggressive
195,92.9326,EliteCommander,Aggressive
205,70.0263,EliteCommander,Aggressive
210,76.6415,EliteCommander,Aggressive
220,83.4127,EliteCommander,Aggressive
225,63.3576,EliteCommander,Aggressive
230,91.3079,EliteCommander,Aggressive
240,94.5402,EliteCommander,Aggressive
245,79.7036,EliteCommander,Aggressive
255,84.0064,EliteCommander,Aggressive
260,88.2987,EliteCommander,Aggressive
200,77.5595,EliteCommander,Aggressive
205,70.0854,EliteCommander,Aggressive
215,75.9494,EliteCommander,Aggressive
220,83.4051,EliteCommander,Aggressive
230,91.8978,EliteCommander,Aggressive
235,82.4812,EliteCommander,Aggressive
240,94.8458,EliteCommander,Aggressive
250,78.6120,EliteCommander,Aggressive
255,83.8742,EliteCommander,Aggressive
265,95.0950,EliteCommander,Aggressive
220,83.1345,EliteCommander,Aggressive
225,63.0354,EliteCommander,Aggressive
230,91.1424,EliteCommander,Aggressive
235,81.0682,EliteCommander,Aggressive
240,93.6621,EliteCommander,Aggressive
245,79.2415,EliteCommander,Aggressive
250,77.1237,EliteCommander,Aggressive
255,82.8696,EliteCommander,Aggressive
260,88.1697,EliteCommander,Aggressive
265,94.6103,EliteCommander,Aggressive
260,88.5283,EliteCommander,Aggressive
265,95.1053,EliteCommander,Aggressive
270,81.0435,EliteCommander,Aggressive
275,83.2678,EliteCommander,Aggressive
280,78.2493,EliteCommander,Aggressive
285,76.5851,EliteCommander,Aggressive
290,84.8146,EliteCommander,Aggressive
295,80.8136,EliteCommander,Aggressive
300,100.7966,EliteCommander,Aggressive
305,76.2153,EliteCommander,Aggressive
270,79.6383,EliteCommander,Aggressive
275,81.4721,EliteCommander,Aggressive
280,76.6000,EliteCommander,Aggressive
285,75.0260,EliteCommander,Aggressive
290,83.2511,EliteCommander,Aggressive
295,79.4174,EliteCommander,Aggressive
300,97.3023,EliteCommander,Aggressive
305,73.9681,EliteCommander,Aggressive
310,85.2313,EliteCommander,Aggressive
315,75.4154,EliteCommander,Aggressive
260,87.9781,EliteCommander,Aggressive
265,94.5087,EliteCommander,Aggressive
270,78.9030,EliteCommander,Aggressive
280,76.6357,EliteCommander,Aggressive
285,74.8623,EliteCommander,Aggressive
295,79.2494,EliteCommander,Aggressive
300,95.8118,EliteCommander,Aggressive
305,73.8520,EliteCommander,Aggressive
315,75.8569,EliteCommander,Aggressive
320,75.6573,EliteCommander,Aggressive
265,94.6080,EliteCommander,Aggressive
275,82.5419,EliteCommander,Aggressive
280,77.4260,EliteCommander,Aggressive
290,84.4281,EliteCommander,Aggressive
295,80.3918,EliteCommander,Aggressive
300,99.8083,EliteCommander,Aggressive
310,88.3359,EliteCommander,Aggressive
315,77.9762,EliteCommander,Aggressive
325,85.3764,EliteCommander,Aggressive
