Step,ElapsedMs,BotType,Difficulty
150,58.1712,EliteCommander,Aggressive
250,9.2776,EliteCommander,Aggressive
350,9.4703,EliteCommander,Aggressive
450,7.6265,EliteCommander,Aggressive
550,8.4081,EliteCommander,Aggressive
650,7.5095,EliteCommander,Aggressive
750,7.7685,EliteCommander,Aggressive
850,8.7645,EliteCommander,Aggressive
900,16.1077,EliteCommander,Aggressive
950,11.8701,EliteCommander,Aggressive
1050,8.7748,EliteCommander,Aggressive
1100,8.4571,EliteCommander,Aggressive
1150,8.9923,EliteCommander,Aggressive
1250,12.7954,EliteCommander,Aggressive
1300,10.5107,EliteCommander,Aggressive
1350,9.5203,EliteCommander,Aggressive
1450,11.4234,EliteCommander,Aggressive
1500,12.0375,EliteCommander,Aggressive
1550,11.9984,EliteCommander,Aggressive
1600,12.3585,EliteCommander,Aggressive
1650,10.8294,EliteCommander,Aggressive
1700,9.7651,EliteCommander,Aggressive
1750,10.0343,EliteCommander,Aggressive
1800,9.1010,EliteCommander,Aggressive
1900,12.6955,EliteCommander,Aggressive
1950,14.4758,EliteCommander,Aggressive
2000,15.7719,EliteCommander,Aggressive
2050,9.3721,EliteCommander,Aggressive
2100,9.7634,EliteCommander,Aggressive
2150,9.1868,EliteCommander,Aggressive
2200,9.6488,EliteCommander,Aggressive
2250,9.8025,EliteCommander,Aggressive
2300,9.5884,EliteCommander,Aggressive
2350,9.6944,EliteCommander,Aggressive
2400,10.0243,EliteCommander,Aggressive
2450,11.8171,EliteCommander,Aggressive
2500,11.4586,EliteCommander,Aggressive
2550,8.8961,EliteCommander,Aggressive
2600,9.1271,EliteCommander,Aggressive
2650,9.6533,EliteCommander,Aggressive
2700,9.2229,EliteCommander,Aggressive
2750,8.7644,EliteCommander,Aggressive
2800,10.3954,EliteCommander,Aggressive
2850,11.3425,EliteCommander,Aggressive
2900,11.4703,EliteCommander,Aggressive
2950,11.4485,EliteCommander,Aggressive
3000,13.5154,EliteCommander,Aggressive
3050,17.9414,EliteCommander,Aggressive
3100,11.8141,EliteCommander,Aggressive
3150,10.6303,EliteCommander,Aggressive
3200,10.9546,EliteCommander,Aggressive
3250,8.5849,EliteCommander,Aggressive
3300,13.5289,EliteCommander,Aggressive
3350,10.1477,EliteCommander,Aggressive
3400,8.6453,EliteCommander,Aggressive
3450,8.4622,EliteCommander,Aggressive
3500,8.7403,EliteCommander,Aggressive
3550,8.6829,EliteCommander,Aggressive
3600,9.1650,EliteCommander,Aggressive
3650,8.9439,EliteCommander,Aggressive
3700,10.6529,EliteCommander,Aggressive
3750,11.7596,EliteCommander,Aggressive
3800,9.5623,EliteCommander,Aggressive
3850,9.9035,EliteCommander,Aggressive
3900,10.6478,EliteCommander,Aggressive
3950,10.2100,EliteCommander,Aggressive
4000,9.7685,EliteCommander,Aggressive
4050,8.8529,EliteCommander,Aggressive
4100,9.7678,EliteCommander,Aggressive
4150,9.1224,EliteCommander,Aggressive
4200,8.8298,EliteCommander,Aggressive
4250,9.3816,EliteCommander,Aggressive
4300,8.9195,EliteCommander,Aggressive
4350,10.0518,EliteCommander,Aggressive
4450,8.3802,EliteCommander,Aggressive
