Step,ElapsedMs,BotType,Difficulty
100,13227.8150,EliteCommander,Aggressive
200,336.2078,EliteCommander,Aggressive
300,188.4905,EliteCommander,Aggressive
400,68.0512,EliteCommander,Aggressive
500,63.4546,EliteCommander,Aggressive
600,62.1357,EliteCommander,Aggressive
700,64.7011,EliteCommander,Aggressive
800,62.7739,EliteCommander,Aggressive
900,64.0367,EliteCommander,Aggressive
1000,59.9763,EliteCommander,Aggressive
1100,72.2849,EliteCommander,Aggressive
1200,65.3053,EliteCommander,Aggressive
1300,78.4750,EliteCommander,Aggressive
1400,73.5252,EliteCommander,Aggressive
1500,53.3180,EliteCommander,Aggressive
1600,48.8307,EliteCommander,Aggressive
1700,48.0979,EliteCommander,Aggressive
1800,61.1640,EliteCommander,Aggressive
1900,62.6833,EliteCommander,Aggressive
2000,50.5331,EliteCommander,Aggressive
2100,50.8284,EliteCommander,Aggressive
2200,48.0749,EliteCommander,Aggressive
2300,60.4123,EliteCommander,Aggressive
2400,68.4211,EliteCommander,Aggressive
2500,64.0887,EliteCommander,Aggressive
2600,64.2893,EliteCommander,Aggressive
2700,67.1416,EliteCommander,Aggressive
2800,39.9424,EliteCommander,Aggressive
2900,35.3206,EliteCommander,Aggressive
3000,60.8939,EliteCommander,Aggressive
3100,65.1072,EliteCommander,Aggressive
3200,75.0867,EliteCommander,Aggressive
3300,108.3426,EliteCommander,Aggressive
3400,61.7859,EliteCommander,Aggressive
3500,56.2476,EliteCommander,Aggressive
3600,55.1064,EliteCommander,Aggressive
3700,66.4596,EliteCommander,Aggressive
3800,72.0453,EliteCommander,Aggressive
3900,103.4505,EliteCommander,Aggressive
4000,304.3715,EliteCommander,Aggressive
4100,67.6853,EliteCommander,Aggressive
4200,98.6491,EliteCommander,Aggressive
4300,82.9120,EliteCommander,Aggressive
4400,79.2297,EliteCommander,Aggressive
4500,103.3262,EliteCommander,Aggressive
4600,84.3323,EliteCommander,Aggressive
4700,70.3222,EliteCommander,Aggressive
4800,86.2536,EliteCommander,Aggressive
4900,68.0837,EliteCommander,Aggressive
5000,74.0784,EliteCommander,Aggressive
5100,120.2291,EliteCommander,Aggressive
5200,111.7196,EliteCommander,Aggressive
5300,114.8546,EliteCommander,Aggressive
5400,116.6276,EliteCommander,Aggressive
5500,60.6291,EliteCommander,Aggressive
5600,39.5488,EliteCommander,Aggressive
5700,38.4082,EliteCommander,Aggressive
5800,35.3183,EliteCommander,Aggressive
5900,40.8854,EliteCommander,Aggressive
6000,36.6316,EliteCommander,Aggressive
6100,29.4410,EliteCommander,Aggressive
6200,5933.7029,EliteCommander,Aggressive
6300,83.9099,EliteCommander,Aggressive
6400,34.7544,EliteCommander,Aggressive
6500,33.5183,EliteCommander,Aggressive
6600,33.1002,EliteCommander,Aggressive
6700,36.1169,EliteCommander,Aggressive
6800,34.3839,EliteCommander,Aggressive
6900,35.8171,EliteCommander,Aggressive
7000,34.4307,EliteCommander,Aggressive
7100,33.8448,EliteCommander,Aggressive
7200,33.2216,EliteCommander,Aggressive
7300,31.0655,EliteCommander,Aggressive
7400,32.0124,EliteCommander,Aggressive
7500,34.2906,EliteCommander,Aggressive
7600,31.6555,EliteCommander,Aggressive
7700,30.5305,EliteCommander,Aggressive
7800,31.2757,EliteCommander,Aggressive
7900,33.6158,EliteCommander,Aggressive
8000,28.7763,EliteCommander,Aggressive
8100,32.8638,EliteCommander,Aggressive
8200,30.2139,EliteCommander,Aggressive
8300,28.2566,EliteCommander,Aggressive
8400,32.5316,EliteCommander,Aggressive
8500,29.9441,EliteCommander,Aggressive
8600,29.8485,EliteCommander,Aggressive
8700,32.3007,EliteCommander,Aggressive
8800,27.6494,EliteCommander,Aggressive
8900,30.5282,EliteCommander,Aggressive
9000,29.7612,EliteCommander,Aggressive
9100,31.9627,EliteCommander,Aggressive
9200,34.1521,EliteCommander,Aggressive
9300,38.3613,EliteCommander,Aggressive
9400,44.1887,EliteCommander,Aggressive
9500,51.5509,EliteCommander,Aggressive
9600,33.0161,EliteCommander,Aggressive
9700,32.2632,EliteCommander,Aggressive
9800,29.8314,EliteCommander,Aggressive
9900,31.3076,EliteCommander,Aggressive
10000,32.6356,EliteCommander,Aggressive
10100,29.2157,EliteCommander,Aggressive
10200,32.2056,EliteCommander,Aggressive
10300,32.3455,EliteCommander,Aggressive
10400,28.8563,EliteCommander,Aggressive
10500,31.1994,EliteCommander,Aggressive
10600,29.8774,EliteCommander,Aggressive
10700,30.7000,EliteCommander,Aggressive
10800,31.6402,EliteCommander,Aggressive
10900,29.7037,EliteCommander,Aggressive
11000,31.5872,EliteCommander,Aggressive
11100,32.1658,EliteCommander,Aggressive
11200,30.1123,EliteCommander,Aggressive
11300,32.2235,EliteCommander,Aggressive
11400,37.2153,EliteCommander,Aggressive
11500,33.8061,EliteCommander,Aggressive
11600,36.4798,EliteCommander,Aggressive
11700,27.9581,EliteCommander,Aggressive
11800,30.2392,EliteCommander,Aggressive
11900,27.9231,EliteCommander,Aggressive
12000,30.7943,EliteCommander,Aggressive
12100,30.6234,EliteCommander,Aggressive
12200,30.8759,EliteCommander,Aggressive
12300,34.0087,EliteCommander,Aggressive
12400,33.7501,EliteCommander,Aggressive
12500,34.7865,EliteCommander,Aggressive
12600,28.8719,EliteCommander,Aggressive
12700,30.0871,EliteCommander,Aggressive
12800,32.2450,EliteCommander,Aggressive
12900,29.7813,EliteCommander,Aggressive
13000,32.3222,EliteCommander,Aggressive
13100,35.0162,EliteCommander,Aggressive
13200,35.5795,EliteCommander,Aggressive
13300,34.3020,EliteCommander,Aggressive
13400,31.7304,EliteCommander,Aggressive
13500,29.2724,EliteCommander,Aggressive
13600,33.1578,EliteCommander,Aggressive
13700,31.5833,EliteCommander,Aggressive
13800,30.4842,EliteCommander,Aggressive
13900,31.3117,EliteCommander,Aggressive
14000,28.4841,EliteCommander,Aggressive
14100,29.8672,EliteCommander,Aggressive
14200,28.0372,EliteCommander,Aggressive
14300,30.5801,EliteCommander,Aggressive
14400,30.4231,EliteCommander,Aggressive
14500,31.2030,EliteCommander,Aggressive
14600,31.7537,EliteCommander,Aggressive
14700,28.6850,EliteCommander,Aggressive
14800,29.2604,EliteCommander,Aggressive
14900,28.3210,EliteCommander,Aggressive
15000,30.4225,EliteCommander,Aggressive
15100,30.1914,EliteCommander,Aggressive
15200,30.3279,EliteCommander,Aggressive
15300,32.9956,EliteCommander,Aggressive
15400,31.3916,EliteCommander,Aggressive
15500,30.2140,EliteCommander,Aggressive
15600,31.9806,EliteCommander,Aggressive
15700,28.0921,EliteCommander,Aggressive
15800,29.6386,EliteCommander,Aggressive
15900,32.1034,EliteCommander,Aggressive
16000,29.9760,EliteCommander,Aggressive
16100,33.4648,EliteCommander,Aggressive
16200,31.8445,EliteCommander,Aggressive
16300,29.7556,EliteCommander,Aggressive
16400,31.5416,EliteCommander,Aggressive
16500,30.7114,EliteCommander,Aggressive
16600,30.1644,EliteCommander,Aggressive
16700,33.0641,EliteCommander,Aggressive
16800,27.3561,EliteCommander,Aggressive
16900,30.1449,EliteCommander,Aggressive
17000,27.4847,EliteCommander,Aggressive
17100,29.1783,EliteCommander,Aggressive
17200,32.8458,EliteCommander,Aggressive
17300,29.5074,EliteCommander,Aggressive
17400,32.5100,EliteCommander,Aggressive
17500,33.4165,EliteCommander,Aggressive
17600,30.3188,EliteCommander,Aggressive
17700,28.5218,EliteCommander,Aggressive
17800,31.7598,EliteCommander,Aggressive
17900,28.2753,EliteCommander,Aggressive
18000,29.4684,EliteCommander,Aggressive
18100,28.3116,EliteCommander,Aggressive
18200,31.0909,EliteCommander,Aggressive
18300,31.6187,EliteCommander,Aggressive
18400,29.4984,EliteCommander,Aggressive
18500,33.6162,EliteCommander,Aggressive
18600,29.6235,EliteCommander,Aggressive
18700,29.0117,EliteCommander,Aggressive
18800,31.5848,EliteCommander,Aggressive
18900,33.2473,EliteCommander,Aggressive
19000,29.5593,EliteCommander,Aggressive
19100,32.3176,EliteCommander,Aggressive
19200,28.2569,EliteCommander,Aggressive
19300,28.9903,EliteCommander,Aggressive
19400,28.3506,EliteCommander,Aggressive
19500,29.8238,EliteCommander,Aggressive
19600,29.7724,EliteCommander,Aggressive
19700,29.3919,EliteCommander,Aggressive
19800,31.9468,EliteCommander,Aggressive
19900,32.1385,EliteCommander,Aggressive
20000,31.0596,EliteCommander,Aggressive
20100,32.1685,EliteCommander,Aggressive
20200,30.2836,EliteCommander,Aggressive
20300,31.8767,EliteCommander,Aggressive
20400,35.9805,EliteCommander,Aggressive
20500,39.4155,EliteCommander,Aggressive
9,678.3729,EliteCommander,Aggressive
109,33.9080,EliteCommander,Aggressive
209,44.7913,EliteCommander,Aggressive
309,46.8017,EliteCommander,Aggressive
409,52.2503,EliteCommander,Aggressive
509,53.5742,EliteCommander,Aggressive
609,54.3548,EliteCommander,Aggressive
709,52.0670,EliteCommander,Aggressive
809,50.2874,EliteCommander,Aggressive
909,53.3940,EliteCommander,Aggressive
1009,52.8408,EliteCommander,Aggressive
1109,32.3231,EliteCommander,Aggressive
1209,33.0634,EliteCommander,Aggressive
1309,56.5671,EliteCommander,Aggressive
1409,61.1286,EliteCommander,Aggressive
1509,60.3081,EliteCommander,Aggressive
1609,62.0087,EliteCommander,Aggressive
1709,59.4003,EliteCommander,Aggressive
1809,45.1911,EliteCommander,Aggressive
1909,46.7255,EliteCommander,Aggressive
2009,60.5844,EliteCommander,Aggressive
2109,60.2995,EliteCommander,Aggressive
2209,48.6772,EliteCommander,Aggressive
2309,45.2435,EliteCommander,Aggressive
2409,43.6050,EliteCommander,Aggressive
2509,61.6441,EliteCommander,Aggressive
2609,59.2655,EliteCommander,Aggressive
2709,59.8217,EliteCommander,Aggressive
2809,62.4981,EliteCommander,Aggressive
2909,64.3290,EliteCommander,Aggressive
3009,47.9012,EliteCommander,Aggressive
3109,31.6728,EliteCommander,Aggressive
3209,31.9772,EliteCommander,Aggressive
3309,57.1668,EliteCommander,Aggressive
3409,73.6668,EliteCommander,Aggressive
