Step,ElapsedMs,BotType,Difficulty
10,47.6010,EliteCommander,Aggressive
20,11.5963,EliteCommander,Aggressive
30,7.6194,EliteCommander,Aggressive
40,7.2087,EliteCommander,Aggressive
50,7.2058,EliteCommander,Aggressive
60,7.6005,EliteCommander,Aggressive
70,7.5862,EliteCommander,Aggressive
80,7.8386,EliteCommander,Aggressive
87,9.6767,EliteCommander,Aggressive
94,8.2289,EliteCommander,Aggressive
101,7.1679,EliteCommander,Aggressive
108,7.6212,EliteCommander,Aggressive
115,7.2319,EliteCommander,Aggressive
122,8.2121,EliteCommander,Aggressive
129,7.3340,EliteCommander,Aggressive
136,7.5114,EliteCommander,Aggressive
143,7.6571,EliteCommander,Aggressive
150,7.0453,EliteCommander,Aggressive
157,7.6111,EliteCommander,Aggressive
163,14.3112,EliteCommander,Aggressive
168,8.4656,EliteCommander,Aggressive
173,7.7214,EliteCommander,Aggressive
178,8.6580,EliteCommander,Aggressive
183,7.7401,EliteCommander,Aggressive
188,8.1102,EliteCommander,Aggressive
193,8.0212,EliteCommander,Aggressive
198,9.1962,EliteCommander,Aggressive
203,8.3417,EliteCommander,Aggressive
208,8.5099,EliteCommander,Aggressive
213,8.6256,EliteCommander,Aggressive
218,8.1977,EliteCommander,Aggressive
223,8.0947,EliteCommander,Aggressive
228,7.7319,EliteCommander,Aggressive
233,8.5679,EliteCommander,Aggressive
238,7.9311,EliteCommander,Aggressive
243,7.6483,EliteCommander,Aggressive
248,8.5486,EliteCommander,Aggressive
253,8.2618,EliteCommander,Aggressive
258,7.8789,EliteCommander,Aggressive
263,8.5052,EliteCommander,Aggressive
268,8.9096,EliteCommander,Aggressive
273,9.1231,EliteCommander,Aggressive
278,8.4268,EliteCommander,Aggressive
283,8.1948,EliteCommander,Aggressive
288,7.9684,EliteCommander,Aggressive
293,7.3926,EliteCommander,Aggressive
298,7.1248,EliteCommander,Aggressive
303,7.4678,EliteCommander,Aggressive
308,7.4303,EliteCommander,Aggressive
313,9.7463,EliteCommander,Aggressive
318,7.6292,EliteCommander,Aggressive
323,7.4089,EliteCommander,Aggressive
328,7.6435,EliteCommander,Aggressive
333,9.1706,EliteCommander,Aggressive
338,8.7935,EliteCommander,Aggressive
343,7.6718,EliteCommander,Aggressive
348,7.4558,EliteCommander,Aggressive
353,7.5408,EliteCommander,Aggressive
358,8.1314,EliteCommander,Aggressive
363,7.6574,EliteCommander,Aggressive
368,8.8065,EliteCommander,Aggressive
373,10.8388,EliteCommander,Aggressive
378,9.4157,EliteCommander,Aggressive
383,7.6930,EliteCommander,Aggressive
388,7.6973,EliteCommander,Aggressive
393,7.9212,EliteCommander,Aggressive
398,7.5307,EliteCommander,Aggressive
403,7.1755,EliteCommander,Aggressive
408,7.4910,EliteCommander,Aggressive
413,8.5506,EliteCommander,Aggressive
418,8.0159,EliteCommander,Aggressive
423,9.0234,EliteCommander,Aggressive
428,10.9319,EliteCommander,Aggressive
433,8.1798,EliteCommander,Aggressive
438,7.6273,EliteCommander,Aggressive
443,7.3085,EliteCommander,Aggressive
448,7.2851,EliteCommander,Aggressive
453,8.4565,EliteCommander,Aggressive
458,7.2746,EliteCommander,Aggressive
463,7.7716,EliteCommander,Aggressive
468,7.8860,EliteCommander,Aggressive
473,7.3160,EliteCommander,Aggressive
478,7.2653,EliteCommander,Aggressive
483,7.1193,EliteCommander,Aggressive
488,6.8095,EliteCommander,Aggressive
493,7.1391,EliteCommander,Aggressive
498,7.1859,EliteCommander,Aggressive
503,9.0964,EliteCommander,Aggressive
508,7.5773,EliteCommander,Aggressive
513,7.1350,EliteCommander,Aggressive
518,8.5137,EliteCommander,Aggressive
523,8.7207,EliteCommander,Aggressive
528,7.8832,EliteCommander,Aggressive
533,9.4691,EliteCommander,Aggressive
538,8.4863,EliteCommander,Aggressive
543,8.6411,EliteCommander,Aggressive
548,9.1262,EliteCommander,Aggressive
553,8.2478,EliteCommander,Aggressive
558,8.3539,EliteCommander,Aggressive
563,8.2236,EliteCommander,Aggressive
568,8.4366,EliteCommander,Aggressive
573,9.9392,EliteCommander,Aggressive
578,8.0961,EliteCommander,Aggressive
583,8.4149,EliteCommander,Aggressive
588,7.8894,EliteCommander,Aggressive
593,7.3954,EliteCommander,Aggressive
598,7.5293,EliteCommander,Aggressive
603,7.9561,EliteCommander,Aggressive
608,7.9320,EliteCommander,Aggressive
