Step,ElapsedMs,BotType,Difficulty
310,49.3083,EliteCommander,Aggressive
610,7.9717,EliteCommander,Aggressive
910,10.2962,EliteCommander,Aggressive
1110,8.7926,EliteCommander,Aggressive
1310,8.3861,EliteCommander,Aggressive
1510,8.5120,EliteCommander,Aggressive
1710,8.8866,EliteCommander,Aggressive
1860,8.8381,EliteCommander,Aggressive
2010,8.2078,EliteCommander,Aggressive
2160,10.3457,EliteCommander,Aggressive
2320,11.6008,EliteCommander,Aggressive
2470,12.8300,EliteCommander,Aggressive
2620,11.7533,EliteCommander,Aggressive
2770,10.6332,EliteCommander,Aggressive
2920,8.5393,EliteCommander,Aggressive
3070,8.4684,EliteCommander,Aggressive
3220,8.9497,EliteCommander,Aggressive
3370,8.6826,EliteCommander,Aggressive
3520,7.4768,EliteCommander,Aggressive
3670,7.9705,EliteCommander,Aggressive
3830,9.8327,EliteCommander,Aggressive
3980,9.5425,EliteCommander,Aggressive
4130,9.6809,EliteCommander,Aggressive
4280,9.1470,EliteCommander,Aggressive
4430,9.4145,EliteCommander,Aggressive
4580,10.0208,EliteCommander,Aggressive
4730,10.3855,EliteCommander,Aggressive
4880,9.2483,EliteCommander,Aggressive
5030,8.8217,EliteCommander,Aggressive
5180,8.4021,EliteCommander,Aggressive
5340,11.5926,EliteCommander,Aggressive
5490,12.2950,EliteCommander,Aggressive
5640,10.1795,EliteCommander,Aggressive
5790,10.2738,EliteCommander,Aggressive
5940,9.2658,EliteCommander,Aggressive
6090,8.0428,EliteCommander,Aggressive
6240,8.8649,EliteCommander,Aggressive
6390,8.8562,EliteCommander,Aggressive
6540,8.4785,EliteCommander,Aggressive
6690,8.1271,EliteCommander,Aggressive
6850,12.5478,EliteCommander,Aggressive
7000,11.5456,EliteCommander,Aggressive
7150,11.6084,EliteCommander,Aggressive
7300,12.3446,EliteCommander,Aggressive
7450,34.5459,EliteCommander,Aggressive
7600,13.0165,EliteCommander,Aggressive
7750,9.6124,EliteCommander,Aggressive
7900,34.8774,EliteCommander,Aggressive
8050,9.4874,EliteCommander,Aggressive
8200,16.5196,EliteCommander,Aggressive
8360,15.5060,EliteCommander,Aggressive
8510,15.0530,EliteCommander,Aggressive
8660,13.1374,EliteCommander,Aggressive
8810,12.7949,EliteCommander,Aggressive
8960,57.1662,EliteCommander,Aggressive
9110,280.9984,EliteCommander,Aggressive
9260,31.9902,EliteCommander,Aggressive
9410,16.0443,EliteCommander,Aggressive
9560,11.1174,EliteCommander,Aggressive
9710,12.9940,EliteCommander,Aggressive
9870,35.5352,EliteCommander,Aggressive
10020,34.6267,EliteCommander,Aggressive
10170,34.1938,EliteCommander,Aggressive
10320,16.2646,EliteCommander,Aggressive
10470,13.7366,EliteCommander,Aggressive
10620,11.7861,EliteCommander,Aggressive
10770,10.6646,EliteCommander,Aggressive
10920,13.0090,EliteCommander,Aggressive
11070,11.4366,EliteCommander,Aggressive
11220,8.0929,EliteCommander,Aggressive
11380,12.1369,EliteCommander,Aggressive
11530,11.5855,EliteCommander,Aggressive
11680,10.7712,EliteCommander,Aggressive
11830,10.7363,EliteCommander,Aggressive
11980,9.6525,EliteCommander,Aggressive
12130,10.6970,EliteCommander,Aggressive
12280,8.7848,EliteCommander,Aggressive
12430,8.4711,EliteCommander,Aggressive
12580,8.3798,EliteCommander,Aggressive
12730,8.8044,EliteCommander,Aggressive
12890,11.1227,EliteCommander,Aggressive
13040,11.7498,EliteCommander,Aggressive
13190,10.8793,EliteCommander,Aggressive
13340,9.1394,EliteCommander,Aggressive
13490,9.2631,EliteCommander,Aggressive
13640,9.1786,EliteCommander,Aggressive
13790,10.5883,EliteCommander,Aggressive
13940,9.6012,EliteCommander,Aggressive
14090,9.9095,EliteCommander,Aggressive
14290,8.8467,EliteCommander,Aggressive
14500,11.9170,EliteCommander,Aggressive
14700,11.0266,EliteCommander,Aggressive
14900,10.9847,EliteCommander,Aggressive
15100,10.1739,EliteCommander,Aggressive
15300,11.9622,EliteCommander,Aggressive
15500,10.3788,EliteCommander,Aggressive
15800,9.4361,EliteCommander,Aggressive
16100,8.3021,EliteCommander,Aggressive
16400,7.9249,EliteCommander,Aggressive
16700,7.8656,EliteCommander,Aggressive
17010,11.0328,EliteCommander,Aggressive
17310,11.5717,EliteCommander,Aggressive
17610,7.9546,EliteCommander,Aggressive
17910,7.7592,EliteCommander,Aggressive
18210,8.5070,EliteCommander,Aggressive
18510,8.4143,EliteCommander,Aggressive
18810,36.8707,EliteCommander,Aggressive
19110,31.2002,EliteCommander,Aggressive
19410,16.3698,EliteCommander,Aggressive
19710,8.8745,EliteCommander,Aggressive
20020,10.6873,EliteCommander,Aggressive
20320,13.3427,EliteCommander,Aggressive
