Step,ElapsedMs,BotType,Difficulty
10,257.9402,EliteCommander,Aggressive
20,41.5624,EliteCommander,Aggressive
30,34.7047,EliteCommander,Aggressive
40,33.8480,EliteCommander,Aggressive
50,35.1065,EliteCommander,Aggressive
60,34.4431,EliteCommander,Aggressive
70,38.9747,EliteCommander,Aggressive
80,34.7713,EliteCommander,Aggressive
90,37.1735,EliteCommander,Aggressive
100,43.3129,EliteCommander,Aggressive
110,35.1374,EliteCommander,Aggressive
120,35.0313,EliteCommander,Aggressive
130,34.7698,EliteCommander,Aggressive
140,35.6396,EliteCommander,Aggressive
145,28.9109,EliteCommander,Aggressive
155,36.6030,EliteCommander,Aggressive
160,32.3222,EliteCommander,Aggressive
165,37.3234,EliteCommander,Aggressive
175,45.8826,EliteCommander,Aggressive
180,55.5639,EliteCommander,Aggressive
190,49.2297,EliteCommander,Aggressive
195,68.0646,EliteCommander,Aggressive
200,92.6061,EliteCommander,Aggressive
210,43.2704,EliteCommander,Aggressive
215,46.9063,EliteCommander,Aggressive
225,45.1507,EliteCommander,Aggressive
230,42.3161,EliteCommander,Aggressive
235,45.2967,EliteCommander,Aggressive
245,46.0824,EliteCommander,Aggressive
250,47.7812,EliteCommander,Aggressive
260,40.0674,EliteCommander,Aggressive
265,45.1259,EliteCommander,Aggressive
270,45.9645,EliteCommander,Aggressive
280,45.1222,EliteCommander,Aggressive
285,69.8140,EliteCommander,Aggressive
295,55.3751,EliteCommander,Aggressive
300,40.3585,EliteCommander,Aggressive
305,63.0534,EliteCommander,Aggressive
315,39.6690,EliteCommander,Aggressive
320,56.5118,EliteCommander,Aggressive
330,65.8546,EliteCommander,Aggressive
335,55.5964,EliteCommander,Aggressive
340,57.1883,EliteCommander,Aggressive
350,34.3065,EliteCommander,Aggressive
355,62.9688,EliteCommander,Aggressive
365,151.6913,EliteCommander,Aggressive
370,155.2486,EliteCommander,Aggressive
375,59.3250,EliteCommander,Aggressive
385,67.3425,EliteCommander,Aggressive
390,63.9462,EliteCommander,Aggressive
400,68.1600,EliteCommander,Aggressive
405,61.1081,EliteCommander,Aggressive
410,59.0743,EliteCommander,Aggressive
420,54.9269,EliteCommander,Aggressive
425,64.5840,EliteCommander,Aggressive
435,56.4759,EliteCommander,Aggressive
440,57.3140,EliteCommander,Aggressive
445,91.6876,EliteCommander,Aggressive
455,83.4983,EliteCommander,Aggressive
460,90.6239,EliteCommander,Aggressive
470,71.6279,EliteCommander,Aggressive
475,77.7317,EliteCommander,Aggressive
480,91.9368,EliteCommander,Aggressive
490,71.8617,EliteCommander,Aggressive
495,92.5935,EliteCommander,Aggressive
505,79.0352,EliteCommander,Aggressive
510,119.9646,EliteCommander,Aggressive
515,106.6091,EliteCommander,Aggressive
525,68.2055,EliteCommander,Aggressive
530,123.9711,EliteCommander,Aggressive
540,79.8616,EliteCommander,Aggressive
545,73.2597,EliteCommander,Aggressive
550,72.2535,EliteCommander,Aggressive
560,98.3784,EliteCommander,Aggressive
565,87.3828,EliteCommander,Aggressive
575,114.8902,EliteCommander,Aggressive
580,73.8392,EliteCommander,Aggressive
585,74.4411,EliteCommander,Aggressive
595,68.5270,EliteCommander,Aggressive
600,331.4973,EliteCommander,Aggressive
610,115.1123,EliteCommander,Aggressive
615,84.7959,EliteCommander,Aggressive
620,74.5358,EliteCommander,Aggressive
630,91.0262,EliteCommander,Aggressive
635,97.4184,EliteCommander,Aggressive
645,84.7255,EliteCommander,Aggressive
650,78.5108,EliteCommander,Aggressive
655,57.9140,EliteCommander,Aggressive
665,64.6543,EliteCommander,Aggressive
670,69.7089,EliteCommander,Aggressive
680,840.1350,EliteCommander,Aggressive
685,59.2393,EliteCommander,Aggressive
690,65.0945,EliteCommander,Aggressive
700,65.0991,EliteCommander,Aggressive
705,55.2222,EliteCommander,Aggressive
715,56.9939,EliteCommander,Aggressive
720,63.0044,EliteCommander,Aggressive
725,54.1374,EliteCommander,Aggressive
735,59.4639,EliteCommander,Aggressive
740,64.3404,EliteCommander,Aggressive
750,64.2482,EliteCommander,Aggressive
755,54.7443,EliteCommander,Aggressive
760,62.9516,EliteCommander,Aggressive
770,62.7683,EliteCommander,Aggressive
775,55.5284,EliteCommander,Aggressive
785,55.9570,EliteCommander,Aggressive
790,73.6972,EliteCommander,Aggressive
795,76.6477,EliteCommander,Aggressive
805,56.4721,EliteCommander,Aggressive
810,63.8637,EliteCommander,Aggressive
820,66.9490,EliteCommander,Aggressive
825,48.7728,EliteCommander,Aggressive
830,62.5307,EliteCommander,Aggressive
840,66.3842,EliteCommander,Aggressive
845,51.9683,EliteCommander,Aggressive
855,55.6999,EliteCommander,Aggressive
860,55.9699,EliteCommander,Aggressive
865,56.7325,EliteCommander,Aggressive
875,56.7233,EliteCommander,Aggressive
880,54.1820,EliteCommander,Aggressive
890,64.3803,EliteCommander,Aggressive
895,48.9396,EliteCommander,Aggressive
900,60.7746,EliteCommander,Aggressive
10,239.8064,EliteCommander,Aggressive
20,54.6572,EliteCommander,Aggressive
30,52.4751,EliteCommander,Aggressive
40,55.8508,EliteCommander,Aggressive
50,59.8727,EliteCommander,Aggressive
60,56.4671,EliteCommander,Aggressive
70,54.3395,EliteCommander,Aggressive
80,56.3534,EliteCommander,Aggressive
90,63.6264,EliteCommander,Aggressive
95,49.2055,EliteCommander,Aggressive
105,53.7900,EliteCommander,Aggressive
110,66.2388,EliteCommander,Aggressive
115,49.7087,EliteCommander,Aggressive
125,57.4048,EliteCommander,Aggressive
130,56.4697,EliteCommander,Aggressive
140,66.2281,EliteCommander,Aggressive
145,54.8608,EliteCommander,Aggressive
150,57.2062,EliteCommander,Aggressive
160,62.1354,EliteCommander,Aggressive
165,48.7437,EliteCommander,Aggressive
175,264.9092,EliteCommander,Aggressive
180,64.7492,EliteCommander,Aggressive
185,44.0213,EliteCommander,Aggressive
195,47.7868,EliteCommander,Aggressive
200,277.5401,EliteCommander,Aggressive
210,54.2246,EliteCommander,Aggressive
215,49.9980,EliteCommander,Aggressive
220,76.0935,EliteCommander,Aggressive
230,52.3741,EliteCommander,Aggressive
235,44.6299,EliteCommander,Aggressive
245,47.9586,EliteCommander,Aggressive
250,54.6628,EliteCommander,Aggressive
255,45.2749,EliteCommander,Aggressive
265,45.1113,EliteCommander,Aggressive
270,53.1476,EliteCommander,Aggressive
280,231.2607,EliteCommander,Aggressive
285,47.7621,EliteCommander,Aggressive
290,56.5783,EliteCommander,Aggressive
300,53.4237,EliteCommander,Aggressive
305,45.5101,EliteCommander,Aggressive
