Step,ElapsedMs,BotType,Difficulty
10,137.6680,EliteCommander,Aggressive
20,38.5501,EliteCommander,Aggressive
30,35.8307,EliteCommander,Aggressive
40,31.9911,EliteCommander,Aggressive
50,37.3919,EliteCommander,Aggressive
60,40.9315,EliteCommander,Aggressive
70,31.6283,EliteCommander,Aggressive
80,31.4172,EliteCommander,Aggressive
90,32.4441,EliteCommander,Aggressive
95,33.6143,EliteCommander,Aggressive
105,38.0266,EliteCommander,Aggressive
110,36.8876,EliteCommander,Aggressive
115,34.1680,EliteCommander,Aggressive
125,41.2114,EliteCommander,Aggressive
130,34.0269,EliteCommander,Aggressive
140,34.5558,EliteCommander,Aggressive
145,31.2466,EliteCommander,Aggressive
150,32.0315,EliteCommander,Aggressive
160,30.1040,EliteCommander,Aggressive
165,31.4902,EliteCommander,Aggressive
175,31.1607,EliteCommander,Aggressive
180,30.5071,EliteCommander,Aggressive
185,32.1101,EliteCommander,Aggressive
195,29.7990,EliteCommander,Aggressive
200,31.8257,EliteCommander,Aggressive
210,28.9623,EliteCommander,Aggressive
215,31.2358,EliteCommander,Aggressive
220,34.6832,EliteCommander,Aggressive
230,32.8348,EliteCommander,Aggressive
235,29.9339,EliteCommander,Aggressive
245,32.5230,EliteCommander,Aggressive
250,30.5527,EliteCommander,Aggressive
255,29.7228,EliteCommander,Aggressive
265,30.0554,EliteCommander,Aggressive
270,31.1865,EliteCommander,Aggressive
280,27.8299,EliteCommander,Aggressive
285,29.3169,EliteCommander,Aggressive
290,28.2394,EliteCommander,Aggressive
300,28.6954,EliteCommander,Aggressive
305,29.7043,EliteCommander,Aggressive
315,30.7859,EliteCommander,Aggressive
320,28.1190,EliteCommander,Aggressive
325,29.2844,EliteCommander,Aggressive
335,28.1814,EliteCommander,Aggressive
340,29.2414,EliteCommander,Aggressive
350,29.2606,EliteCommander,Aggressive
355,30.4815,EliteCommander,Aggressive
360,29.8929,EliteCommander,Aggressive
370,29.0287,EliteCommander,Aggressive
375,30.3533,EliteCommander,Aggressive
385,31.8393,EliteCommander,Aggressive
390,29.9297,EliteCommander,Aggressive
395,35.1936,EliteCommander,Aggressive
405,51.8884,EliteCommander,Aggressive
410,33.0039,EliteCommander,Aggressive
420,27.8875,EliteCommander,Aggressive
425,32.8326,EliteCommander,Aggressive
430,29.6480,EliteCommander,Aggressive
440,29.0939,EliteCommander,Aggressive
445,28.4046,EliteCommander,Aggressive
455,30.5819,EliteCommander,Aggressive
460,30.4779,EliteCommander,Aggressive
470,30.1720,EliteCommander,Aggressive
480,27.4490,EliteCommander,Aggressive
490,27.7988,EliteCommander,Aggressive
500,28.2134,EliteCommander,Aggressive
510,26.5842,EliteCommander,Aggressive
520,29.6320,EliteCommander,Aggressive
530,33.2236,EliteCommander,Aggressive
540,28.7840,EliteCommander,Aggressive
550,28.8379,EliteCommander,Aggressive
560,30.0464,EliteCommander,Aggressive
570,32.9765,EliteCommander,Aggressive
580,27.8145,EliteCommander,Aggressive
590,33.6562,EliteCommander,Aggressive
600,28.1205,EliteCommander,Aggressive
610,29.4262,EliteCommander,Aggressive
620,27.6564,EliteCommander,Aggressive
630,29.8242,EliteCommander,Aggressive
640,28.1215,EliteCommander,Aggressive
650,28.7516,EliteCommander,Aggressive
660,29.0256,EliteCommander,Aggressive
670,29.5112,EliteCommander,Aggressive
680,29.5540,EliteCommander,Aggressive
690,27.9717,EliteCommander,Aggressive
700,29.3120,EliteCommander,Aggressive
710,30.9052,EliteCommander,Aggressive
720,27.4483,EliteCommander,Aggressive
730,29.8529,EliteCommander,Aggressive
740,29.7053,EliteCommander,Aggressive
750,28.2507,EliteCommander,Aggressive
760,30.0013,EliteCommander,Aggressive
780,29.8362,EliteCommander,Aggressive
800,32.3917,EliteCommander,Aggressive
820,28.0329,EliteCommander,Aggressive
840,27.6720,EliteCommander,Aggressive
860,30.0013,EliteCommander,Aggressive
880,29.3715,EliteCommander,Aggressive
