Step,ElapsedMs,BotType,Difficulty
150,360.4142,EliteCommander,Aggressive
250,62.2413,EliteCommander,Aggressive
350,9.0801,EliteCommander,Aggressive
450,8.0161,EliteCommander,Aggressive
550,9.0802,EliteCommander,Aggressive
650,8.1846,EliteCommander,Aggressive
750,15.6140,EliteCommander,Aggressive
800,11.8399,EliteCommander,Aggressive
850,11.7148,EliteCommander,Aggressive
950,7.7660,EliteCommander,Aggressive
1000,11.0334,EliteCommander,Aggressive
1050,9.3690,EliteCommander,Aggressive
1150,9.1033,EliteCommander,Aggressive
1200,8.9533,EliteCommander,Aggressive
1250,9.6025,EliteCommander,Aggressive
1350,11.2624,EliteCommander,Aggressive
1400,12.0153,EliteCommander,Aggressive
1450,12.5211,EliteCommander,Aggressive
1500,11.9780,EliteCommander,Aggressive
1550,9.8398,EliteCommander,Aggressive
1600,9.9309,EliteCommander,Aggressive
1650,10.7344,EliteCommander,Aggressive
1700,11.4309,EliteCommander,Aggressive
1750,10.3803,EliteCommander,Aggressive
1850,13.8531,EliteCommander,Aggressive
1900,15.0474,EliteCommander,Aggressive
1950,15.3086,EliteCommander,Aggressive
2000,14.6720,EliteCommander,Aggressive
2050,10.2549,EliteCommander,Aggressive
2100,9.4608,EliteCommander,Aggressive
2150,9.7249,EliteCommander,Aggressive
2200,9.4071,EliteCommander,Aggressive
2250,9.5998,EliteCommander,Aggressive
2300,11.0728,EliteCommander,Aggressive
2350,9.8566,EliteCommander,Aggressive
2400,12.2438,EliteCommander,Aggressive
2450,11.3335,EliteCommander,Aggressive
2500,9.6619,EliteCommander,Aggressive
2550,9.3035,EliteCommander,Aggressive
2600,10.0281,EliteCommander,Aggressive
2650,13.0576,EliteCommander,Aggressive
2700,12.7066,EliteCommander,Aggressive
2750,10.5037,EliteCommander,Aggressive
2800,10.1138,EliteCommander,Aggressive
2850,10.1299,EliteCommander,Aggressive
2900,10.6060,EliteCommander,Aggressive
2950,10.6084,EliteCommander,Aggressive
3000,10.3034,EliteCommander,Aggressive
3050,11.7411,EliteCommander,Aggressive
3100,11.0856,EliteCommander,Aggressive
3150,15.4512,EliteCommander,Aggressive
3200,11.8059,EliteCommander,Aggressive
3250,10.1267,EliteCommander,Aggressive
3300,9.3488,EliteCommander,Aggressive
3350,9.4085,EliteCommander,Aggressive
3400,8.8821,EliteCommander,Aggressive
3450,8.8635,EliteCommander,Aggressive
3500,8.8035,EliteCommander,Aggressive
3550,9.7875,EliteCommander,Aggressive
3600,9.5242,EliteCommander,Aggressive
3650,11.3761,EliteCommander,Aggressive
3700,9.9821,EliteCommander,Aggressive
3750,9.0063,EliteCommander,Aggressive
3800,8.5485,EliteCommander,Aggressive
3850,8.8254,EliteCommander,Aggressive
3900,8.7336,EliteCommander,Aggressive
3950,9.9204,EliteCommander,Aggressive
4000,8.2360,EliteCommander,Aggressive
4050,8.4835,EliteCommander,Aggressive
4100,13.2486,EliteCommander,Aggressive
4150,14.6191,EliteCommander,Aggressive
4200,95.1824,EliteCommander,Aggressive
4250,92.2837,EliteCommander,Aggressive
4300,129.5336,EliteCommander,Aggressive
4400,98.3701,EliteCommander,Aggressive
4450,90.9207,EliteCommander,Aggressive
4500,174.9931,EliteCommander,Aggressive
4550,138.2101,EliteCommander,Aggressive
4600,14.1236,EliteCommander,Aggressive
4650,20.1079,EliteCommander,Aggressive
4700,21.5654,EliteCommander,Aggressive
4750,23.1007,EliteCommander,Aggressive
4800,24.0960,EliteCommander,Aggressive
4850,23.9062,EliteCommander,Aggressive
4900,23.7367,EliteCommander,Aggressive
4950,25.2843,EliteCommander,Aggressive
5000,18.5770,EliteCommander,Aggressive
5050,12.7312,EliteCommander,Aggressive
5100,15.2106,EliteCommander,Aggressive
5150,18.0915,EliteCommander,Aggressive
5200,19.2644,EliteCommander,Aggressive
5250,12.8991,EliteCommander,Aggressive
5300,12.5751,EliteCommander,Aggressive
5350,12.6230,EliteCommander,Aggressive
5400,18.1763,EliteCommander,Aggressive
5450,17.2868,EliteCommander,Aggressive
5500,15.9999,EliteCommander,Aggressive
5550,13.9943,EliteCommander,Aggressive
5600,13.8874,EliteCommander,Aggressive
5650,14.5827,EliteCommander,Aggressive
5700,13.1051,EliteCommander,Aggressive
5750,12.7297,EliteCommander,Aggressive
5800,16.5807,EliteCommander,Aggressive
5850,17.6043,EliteCommander,Aggressive
5900,11.8774,EliteCommander,Aggressive
5950,13.0504,EliteCommander,Aggressive
6000,11.9045,EliteCommander,Aggressive
6050,12.6394,EliteCommander,Aggressive
6100,12.4801,EliteCommander,Aggressive
6150,14.8190,EliteCommander,Aggressive
6200,14.4318,EliteCommander,Aggressive
6250,15.3845,EliteCommander,Aggressive
6300,14.7101,EliteCommander,Aggressive
6350,14.1431,EliteCommander,Aggressive
6400,13.7993,EliteCommander,Aggressive
6450,14.7558,EliteCommander,Aggressive
6500,15.2920,EliteCommander,Aggressive
6550,14.2590,EliteCommander,Aggressive
6600,10.6390,EliteCommander,Aggressive
6650,11.2166,EliteCommander,Aggressive
6700,10.7364,EliteCommander,Aggressive
6750,10.0749,EliteCommander,Aggressive
6800,8.9862,EliteCommander,Aggressive
6850,10.5859,EliteCommander,Aggressive
6950,8.5349,EliteCommander,Aggressive
7000,10.7529,EliteCommander,Aggressive
7050,15.3128,EliteCommander,Aggressive
7100,13.3844,EliteCommander,Aggressive
7150,11.8900,EliteCommander,Aggressive
7200,9.7893,EliteCommander,Aggressive
7250,9.6418,EliteCommander,Aggressive
7300,12.9513,EliteCommander,Aggressive
7350,13.6305,EliteCommander,Aggressive
7400,12.8149,EliteCommander,Aggressive
7450,13.6649,EliteCommander,Aggressive
100,19.1575,EliteCommander,Aggressive
200,7.6905,EliteCommander,Aggressive
300,9.4984,EliteCommander,Aggressive
400,7.8230,EliteCommander,Aggressive
500,9.3947,EliteCommander,Aggressive
600,7.4936,EliteCommander,Aggressive
700,9.3320,EliteCommander,Aggressive
750,10.3915,EliteCommander,Aggressive
850,8.1008,EliteCommander,Aggressive
900,8.2879,EliteCommander,Aggressive
950,8.7586,EliteCommander,Aggressive
1050,7.9393,EliteCommander,Aggressive
1100,9.0536,EliteCommander,Aggressive
1150,9.2247,EliteCommander,Aggressive
1250,13.0064,EliteCommander,Aggressive
1300,10.8312,EliteCommander,Aggressive
1350,12.9915,EliteCommander,Aggressive
1400,12.6826,EliteCommander,Aggressive
1450,10.7396,EliteCommander,Aggressive
1500,11.0453,EliteCommander,Aggressive
1550,10.9637,EliteCommander,Aggressive
1600,13.3201,EliteCommander,Aggressive
1650,14.1290,EliteCommander,Aggressive
1700,13.3272,EliteCommander,Aggressive
1750,174.4302,EliteCommander,Aggressive
1800,58.6306,EliteCommander,Aggressive
1850,9.9295,EliteCommander,Aggressive
1900,10.4116,EliteCommander,Aggressive
1950,10.6220,EliteCommander,Aggressive
2000,10.9560,EliteCommander,Aggressive
2050,8.8906,EliteCommander,Aggressive
2100,8.5758,EliteCommander,Aggressive
2150,8.3719,EliteCommander,Aggressive
2200,8.8200,EliteCommander,Aggressive
2250,9.2187,EliteCommander,Aggressive
2300,9.6497,EliteCommander,Aggressive
2350,9.9212,EliteCommander,Aggressive
2400,9.6092,EliteCommander,Aggressive
2450,8.7292,EliteCommander,Aggressive
2500,8.7316,EliteCommander,Aggressive
2550,8.5872,EliteCommander,Aggressive
2600,9.0957,EliteCommander,Aggressive
2650,8.8513,EliteCommander,Aggressive
2700,8.9703,EliteCommander,Aggressive
2800,8.1619,EliteCommander,Aggressive
2850,9.5121,EliteCommander,Aggressive
2900,9.2259,EliteCommander,Aggressive
2950,9.6853,EliteCommander,Aggressive
3000,8.6787,EliteCommander,Aggressive
3050,8.8624,EliteCommander,Aggressive
3100,8.4792,EliteCommander,Aggressive
3150,8.3948,EliteCommander,Aggressive
3200,9.5638,EliteCommander,Aggressive
3250,11.0033,EliteCommander,Aggressive
3300,9.9222,EliteCommander,Aggressive
3350,9.4263,EliteCommander,Aggressive
3400,8.8637,EliteCommander,Aggressive
3450,10.0306,EliteCommander,Aggressive
3500,9.3196,EliteCommander,Aggressive
3550,8.5961,EliteCommander,Aggressive
3600,8.7584,EliteCommander,Aggressive
3650,8.8332,EliteCommander,Aggressive
3700,9.0291,EliteCommander,Aggressive
3750,11.3717,EliteCommander,Aggressive
3800,11.6683,EliteCommander,Aggressive
3850,11.9626,EliteCommander,Aggressive
3900,9.0971,EliteCommander,Aggressive
3950,8.1481,EliteCommander,Aggressive
4000,8.7190,EliteCommander,Aggressive
4050,8.4106,EliteCommander,Aggressive
4100,8.6910,EliteCommander,Aggressive
4150,8.4671,EliteCommander,Aggressive
4200,8.3150,EliteCommander,Aggressive
4250,8.1594,EliteCommander,Aggressive
4300,8.9478,EliteCommander,Aggressive
4350,8.5508,EliteCommander,Aggressive
4400,8.4787,EliteCommander,Aggressive
4450,9.0417,EliteCommander,Aggressive
4500,8.7816,EliteCommander,Aggressive
4550,8.5045,EliteCommander,Aggressive
4600,9.0869,EliteCommander,Aggressive
4650,8.2883,EliteCommander,Aggressive
4700,7.8583,EliteCommander,Aggressive
4750,8.6183,EliteCommander,Aggressive
4800,7.9571,EliteCommander,Aggressive
4850,8.4064,EliteCommander,Aggressive
4900,8.7835,EliteCommander,Aggressive
4950,8.6769,EliteCommander,Aggressive
5000,8.9943,EliteCommander,Aggressive
5050,9.7207,EliteCommander,Aggressive
5100,9.4664,EliteCommander,Aggressive
5150,8.3610,EliteCommander,Aggressive
5200,8.3904,EliteCommander,Aggressive
5250,8.8430,EliteCommander,Aggressive
5350,9.7310,EliteCommander,Aggressive
5400,9.8542,EliteCommander,Aggressive
5450,9.3316,EliteCommander,Aggressive
5500,8.8577,EliteCommander,Aggressive
5550,9.5549,EliteCommander,Aggressive
5600,9.5646,EliteCommander,Aggressive
5650,14.1272,EliteCommander,Aggressive
5700,13.3215,EliteCommander,Aggressive
5750,15.3390,EliteCommander,Aggressive
5800,13.3962,EliteCommander,Aggressive
5850,9.4385,EliteCommander,Aggressive
5900,12.6480,EliteCommander,Aggressive
5950,9.6166,EliteCommander,Aggressive
6000,9.4123,EliteCommander,Aggressive
6050,9.0581,EliteCommander,Aggressive
6100,9.1368,EliteCommander,Aggressive
6150,9.2783,EliteCommander,Aggressive
6200,8.7619,EliteCommander,Aggressive
6250,9.4932,EliteCommander,Aggressive
6300,8.8858,EliteCommander,Aggressive
6350,8.8423,EliteCommander,Aggressive
6400,8.8713,EliteCommander,Aggressive
6450,9.2209,EliteCommander,Aggressive
6500,9.3435,EliteCommander,Aggressive
6550,8.9947,EliteCommander,Aggressive
