Step,ElapsedMs,BotType,Difficulty
501,27.1720,Balanced,Aggressive
1002,7.9765,Balanced,Aggressive
1507,8.9687,Balanced,Aggressive
2007,7.9494,Balanced,Aggressive
2507,7.9960,Balanced,Aggressive
3007,7.5721,Balanced,Aggressive
3507,8.2499,Balanced,Aggressive
4017,11.3742,Balanced,Aggressive
4517,10.3047,Balanced,Aggressive
5017,10.9245,Balanced,Aggressive
5517,10.9226,Balanced,Aggressive
6017,10.1605,Balanced,Aggressive
6517,11.1720,Balanced,Aggressive
7017,11.5980,Balanced,Aggressive
7517,8.6291,Balanced,Aggressive
8017,12.7770,Balanced,Aggressive
8517,10.4900,Balanced,Aggressive
9027,11.2650,Balanced,Aggressive
9527,11.5364,Balanced,Aggressive
10027,11.9983,Balanced,Aggressive
10527,12.0265,Balanced,Aggressive
11027,10.6481,Balanced,Aggressive
11527,10.1816,Balanced,Aggressive
12027,10.5341,Balanced,Aggressive
12527,13.0899,Balanced,Aggressive
13027,9.3937,Balanced,Aggressive
13527,9.5567,Balanced,Aggressive
14037,12.7074,Balanced,Aggressive
14537,11.0946,Balanced,Aggressive
15037,10.6472,Balanced,Aggressive
15537,11.3381,Balanced,Aggressive
16037,11.5077,Balanced,Aggressive
16537,9.7750,Balanced,Aggressive
17037,10.1626,Balanced,Aggressive
17537,11.1345,Balanced,Aggressive
18037,10.3542,Balanced,Aggressive
18537,8.4772,Balanced,Aggressive
19047,14.5349,Balanced,Aggressive
19547,12.9769,Balanced,Aggressive
20047,13.3020,Balanced,Aggressive
20547,10.4735,Balanced,Aggressive
21047,11.7046,Balanced,Aggressive
21547,11.2709,Balanced,Aggressive
22047,13.1177,Balanced,Aggressive
22547,9.0997,Balanced,Aggressive
23047,9.3964,Balanced,Aggressive
23547,9.7740,Balanced,Aggressive
24057,15.2259,Balanced,Aggressive
24557,35.7486,Balanced,Aggressive
25057,14.7439,Balanced,Aggressive
