Step,ElapsedMs,BotType,Difficulty
1000,14505.7918,EliteCommander,Aggressive
2000,817.2741,EliteCommander,Aggressive
2493,352.6911,EliteCommander,Aggressive
2986,528.5048,EliteCommander,Aggressive
482,483.0881,EliteCommander,Aggressive
975,216.0402,EliteCommander,Aggressive
1468,5823.1133,EliteCommander,Aggressive
1524,55.6035,EliteCommander,Aggressive
1580,53.4517,EliteCommander,Aggressive
1636,53.6356,EliteCommander,Aggressive
1692,53.6475,EliteCommander,Aggressive
1748,42.0751,EliteCommander,Aggressive
1804,43.2236,EliteCommander,Aggressive
1860,44.6571,EliteCommander,Aggressive
1916,51.2749,EliteCommander,Aggressive
1972,48.9970,EliteCommander,Aggressive
2028,58.2776,EliteCommander,Aggressive
2084,47.6568,EliteCommander,Aggressive
2140,49.6272,EliteCommander,Aggressive
2196,43.9200,EliteCommander,Aggressive
2252,50.0388,EliteCommander,Aggressive
2308,51.8324,EliteCommander,Aggressive
2364,49.1730,EliteCommander,Aggressive
2420,47.6910,EliteCommander,Aggressive
2476,53.4663,EliteCommander,Aggressive
2532,48.8561,EliteCommander,Aggressive
2588,50.3911,EliteCommander,Aggressive
2644,49.4641,EliteCommander,Aggressive
2700,49.4436,EliteCommander,Aggressive
2756,49.6614,EliteCommander,Aggressive
2812,53.9399,EliteCommander,Aggressive
2868,49.6147,EliteCommander,Aggressive
2924,46.5117,EliteCommander,Aggressive
64,34.1037,EliteCommander,Aggressive
120,37.3443,EliteCommander,Aggressive
176,42.3549,EliteCommander,Aggressive
232,44.8464,EliteCommander,Aggressive
288,45.3286,EliteCommander,Aggressive
344,42.1401,EliteCommander,Aggressive
400,44.0564,EliteCommander,Aggressive
456,41.8237,EliteCommander,Aggressive
512,35.9324,EliteCommander,Aggressive
568,40.8334,EliteCommander,Aggressive
624,46.8693,EliteCommander,Aggressive
680,48.1904,EliteCommander,Aggressive
736,47.5415,EliteCommander,Aggressive
792,58.1364,EliteCommander,Aggressive
848,74.4578,EliteCommander,Aggressive
904,51.9239,EliteCommander,Aggressive
960,49.2359,EliteCommander,Aggressive
