Step,ElapsedMs,BotType,Difficulty
25,888.3603,EliteCommander,Aggressive
50,35.3168,EliteCommander,Aggressive
75,24.6647,EliteCommander,Aggressive
100,22.4187,EliteCommander,Aggressive
125,17.6942,EliteCommander,Aggressive
150,34.2721,EliteCommander,Aggressive
175,24.6938,EliteCommander,Aggressive
200,33.3458,EliteCommander,Aggressive
225,26.9322,EliteCommander,Aggressive
250,36.7016,EliteCommander,Aggressive
25,888.0654,EliteCommander,Aggressive
50,35.4030,EliteCommander,Aggressive
75,24.7652,EliteCommander,Aggressive
100,15.8989,EliteCommander,Aggressive
125,16.8944,EliteCommander,Aggressive
150,31.8178,EliteCommander,Aggressive
175,22.7351,EliteCommander,Aggressive
200,30.9750,EliteCommander,Aggressive
225,24.5471,EliteCommander,Aggressive
250,33.0159,EliteCommander,Aggressive
25,888.1273,EliteCommander,Aggressive
50,35.4708,EliteCommander,Aggressive
75,24.8327,EliteCommander,Aggressive
100,15.7121,EliteCommander,Aggressive
125,16.3776,EliteCommander,Aggressive
150,29.5271,EliteCommander,Aggressive
175,20.7650,EliteCommander,Aggressive
200,28.4424,EliteCommander,Aggressive
225,22.1888,EliteCommander,Aggressive
250,29.2370,EliteCommander,Aggressive
25,888.1924,EliteCommander,Aggressive
50,35.5331,EliteCommander,Aggressive
75,24.8960,EliteCommander,Aggressive
100,15.5605,EliteCommander,Aggressive
125,15.9468,EliteCommander,Aggressive
150,27.6588,EliteCommander,Aggressive
175,18.7499,EliteCommander,Aggressive
200,26.3129,EliteCommander,Aggressive
225,19.6333,EliteCommander,Aggressive
250,25.8899,EliteCommander,Aggressive
25,887.2217,EliteCommander,Aggressive
50,35.6104,EliteCommander,Aggressive
75,24.9472,EliteCommander,Aggressive
100,15.4066,EliteCommander,Aggressive
125,15.5092,EliteCommander,Aggressive
150,25.7277,EliteCommander,Aggressive
175,16.6764,EliteCommander,Aggressive
200,24.1675,EliteCommander,Aggressive
225,17.2498,EliteCommander,Aggressive
250,21.6123,EliteCommander,Aggressive
275,36.9465,EliteCommander,Aggressive
300,39.3389,EliteCommander,Aggressive
325,51.2141,EliteCommander,Aggressive
350,46.2800,EliteCommander,Aggressive
375,49.3467,EliteCommander,Aggressive
400,46.5252,EliteCommander,Aggressive
425,43.7310,EliteCommander,Aggressive
450,46.5673,EliteCommander,Aggressive
475,43.3223,EliteCommander,Aggressive
500,54.7943,EliteCommander,Aggressive
275,32.7834,EliteCommander,Aggressive
300,35.1982,EliteCommander,Aggressive
325,44.1179,EliteCommander,Aggressive
350,40.3159,EliteCommander,Aggressive
375,40.7497,EliteCommander,Aggressive
400,40.7482,EliteCommander,Aggressive
425,37.0099,EliteCommander,Aggressive
450,40.7394,EliteCommander,Aggressive
475,37.4002,EliteCommander,Aggressive
500,49.3658,EliteCommander,Aggressive
275,28.2570,EliteCommander,Aggressive
300,31.2323,EliteCommander,Aggressive
325,36.9322,EliteCommander,Aggressive
350,34.5751,EliteCommander,Aggressive
375,33.4860,EliteCommander,Aggressive
400,34.6304,EliteCommander,Aggressive
425,31.1542,EliteCommander,Aggressive
450,34.8163,EliteCommander,Aggressive
475,31.2230,EliteCommander,Aggressive
500,43.6237,EliteCommander,Aggressive
275,24.4217,EliteCommander,Aggressive
300,27.1282,EliteCommander,Aggressive
325,29.7339,EliteCommander,Aggressive
350,28.6766,EliteCommander,Aggressive
375,27.6508,EliteCommander,Aggressive
400,28.1598,EliteCommander,Aggressive
425,25.2430,EliteCommander,Aggressive
450,28.6701,EliteCommander,Aggressive
475,25.1685,EliteCommander,Aggressive
500,38.1251,EliteCommander,Aggressive
275,20.4887,EliteCommander,Aggressive
300,22.5544,EliteCommander,Aggressive
325,22.0205,EliteCommander,Aggressive
350,22.3649,EliteCommander,Aggressive
375,20.9700,EliteCommander,Aggressive
400,22.0764,EliteCommander,Aggressive
425,19.3670,EliteCommander,Aggressive
450,22.8573,EliteCommander,Aggressive
475,19.3766,EliteCommander,Aggressive
500,32.2110,EliteCommander,Aggressive
