Step,ElapsedMs,BotType,Difficulty
10,8981.4687,Balanced,Aggressive
20,32.9728,Balanced,Aggressive
30,28.1365,Balanced,Aggressive
40,27.6679,Balanced,Aggressive
50,28.3641,Balanced,Aggressive
60,27.3764,Balanced,Aggressive
70,34.9106,Balanced,Aggressive
77,30.3266,Balanced,Aggressive
84,36.9735,Balanced,Aggressive
91,36.6799,Balanced,Aggressive
98,30.0490,Balanced,Aggressive
105,30.4620,Balanced,Aggressive
112,27.8502,Balanced,Aggressive
119,28.8568,Balanced,Aggressive
126,35.4061,Balanced,Aggressive
133,31.7910,Balanced,Aggressive
140,27.6756,Balanced,Aggressive
146,35.5868,Balanced,Aggressive
151,35.2660,Balanced,Aggressive
156,31.7088,Balanced,Aggressive
161,27.4674,Balanced,Aggressive
166,34.4312,Balanced,Aggressive
171,26.2283,Balanced,Aggressive
176,34.4360,Balanced,Aggressive
181,31.5805,Balanced,Aggressive
186,32.4280,Balanced,Aggressive
191,26.7870,Balanced,Aggressive
196,31.6740,Balanced,Aggressive
201,32.3392,Balanced,Aggressive
206,29.7545,Balanced,Aggressive
211,33.6814,Balanced,Aggressive
216,33.3456,Balanced,Aggressive
221,27.2968,Balanced,Aggressive
226,31.6739,Balanced,Aggressive
231,31.1924,Balanced,Aggressive
236,34.0117,Balanced,Aggressive
241,34.0360,Balanced,Aggressive
246,29.1288,Balanced,Aggressive
251,34.4504,Balanced,Aggressive
256,28.5762,Balanced,Aggressive
261,31.0900,Balanced,Aggressive
266,34.0676,Balanced,Aggressive
271,34.1217,Balanced,Aggressive
276,30.5257,Balanced,Aggressive
281,40.2365,Balanced,Aggressive
286,27.5188,Balanced,Aggressive
291,28.7187,Balanced,Aggressive
296,28.1772,Balanced,Aggressive
301,34.0196,Balanced,Aggressive
306,128.8349,Balanced,Aggressive
311,60.8488,Balanced,Aggressive
316,60.0664,Balanced,Aggressive
321,61.0238,Balanced,Aggressive
326,56.9009,Balanced,Aggressive
331,55.7368,Balanced,Aggressive
336,65.5995,Balanced,Aggressive
341,60.1564,Balanced,Aggressive
346,85.1211,Balanced,Aggressive
351,60.2683,Balanced,Aggressive
356,82.3586,Balanced,Aggressive
361,56.3714,Balanced,Aggressive
366,107.3648,Balanced,Aggressive
371,67.9186,Balanced,Aggressive
376,53.5948,Balanced,Aggressive
381,60.3781,Balanced,Aggressive
386,54.4460,Balanced,Aggressive
391,53.5374,Balanced,Aggressive
396,52.2914,Balanced,Aggressive
401,57.9410,Balanced,Aggressive
406,55.4687,Balanced,Aggressive
411,52.1800,Balanced,Aggressive
416,28.9096,Balanced,Aggressive
421,31.2107,Balanced,Aggressive
426,30.8909,Balanced,Aggressive
431,30.1372,Balanced,Aggressive
436,29.5285,Balanced,Aggressive
441,29.4435,Balanced,Aggressive
446,29.3218,Balanced,Aggressive
451,30.4676,Balanced,Aggressive
456,29.4884,Balanced,Aggressive
461,29.5630,Balanced,Aggressive
466,28.5991,Balanced,Aggressive
471,30.9288,Balanced,Aggressive
476,29.5592,Balanced,Aggressive
481,29.2190,Balanced,Aggressive
486,28.4598,Balanced,Aggressive
491,30.4363,Balanced,Aggressive
496,29.4842,Balanced,Aggressive
501,30.4444,Balanced,Aggressive
506,27.7151,Balanced,Aggressive
511,28.7387,Balanced,Aggressive
516,29.5996,Balanced,Aggressive
521,39.0802,Balanced,Aggressive
526,30.9653,Balanced,Aggressive
531,29.7549,Balanced,Aggressive
536,29.6094,Balanced,Aggressive
541,30.0266,Balanced,Aggressive
546,31.6996,Balanced,Aggressive
551,27.9044,Balanced,Aggressive
556,27.7192,Balanced,Aggressive
561,28.8368,Balanced,Aggressive
566,26.7564,Balanced,Aggressive
571,27.9840,Balanced,Aggressive
576,28.3422,Balanced,Aggressive
581,28.1364,Balanced,Aggressive
586,28.2820,Balanced,Aggressive
591,28.6348,Balanced,Aggressive
596,27.6152,Balanced,Aggressive
601,28.5006,Balanced,Aggressive
606,29.4992,Balanced,Aggressive
611,28.2248,Balanced,Aggressive
616,29.8116,Balanced,Aggressive
621,28.4972,Balanced,Aggressive
626,29.5934,Balanced,Aggressive
631,29.0188,Balanced,Aggressive
636,29.2513,Balanced,Aggressive
641,29.5405,Balanced,Aggressive
646,27.5036,Balanced,Aggressive
651,28.5912,Balanced,Aggressive
656,27.7296,Balanced,Aggressive
661,28.0027,Balanced,Aggressive
666,28.8307,Balanced,Aggressive
671,29.7958,Balanced,Aggressive
676,28.9258,Balanced,Aggressive
681,27.2216,Balanced,Aggressive
686,27.5823,Balanced,Aggressive
691,28.7895,Balanced,Aggressive
696,32.1888,Balanced,Aggressive
701,28.2185,Balanced,Aggressive
706,29.2594,Balanced,Aggressive
711,28.8409,Balanced,Aggressive
716,26.9976,Balanced,Aggressive
721,31.4580,Balanced,Aggressive
726,30.7690,Balanced,Aggressive
731,29.3774,Balanced,Aggressive
736,27.8699,Balanced,Aggressive
741,27.2938,Balanced,Aggressive
746,27.5643,Balanced,Aggressive
751,42.4608,Balanced,Aggressive
756,29.2754,Balanced,Aggressive
761,28.3835,Balanced,Aggressive
766,27.9941,Balanced,Aggressive
771,28.5953,Balanced,Aggressive
776,27.9980,Balanced,Aggressive
781,28.1909,Balanced,Aggressive
786,29.4337,Balanced,Aggressive
791,29.4460,Balanced,Aggressive
796,27.8999,Balanced,Aggressive
801,27.6246,Balanced,Aggressive
806,29.4879,Balanced,Aggressive
811,29.9244,Balanced,Aggressive
816,30.2622,Balanced,Aggressive
821,27.9424,Balanced,Aggressive
826,28.2820,Balanced,Aggressive
831,27.4953,Balanced,Aggressive
836,28.8591,Balanced,Aggressive
841,28.0227,Balanced,Aggressive
846,28.0556,Balanced,Aggressive
851,27.4684,Balanced,Aggressive
856,27.7412,Balanced,Aggressive
861,27.8932,Balanced,Aggressive
866,28.1893,Balanced,Aggressive
871,26.9323,Balanced,Aggressive
876,29.7680,Balanced,Aggressive
881,27.8082,Balanced,Aggressive
886,28.4474,Balanced,Aggressive
891,29.9036,Balanced,Aggressive
896,28.8636,Balanced,Aggressive
901,28.4855,Balanced,Aggressive
906,28.7732,Balanced,Aggressive
911,29.0916,Balanced,Aggressive
916,27.8960,Balanced,Aggressive
921,33.5196,Balanced,Aggressive
926,34.7724,Balanced,Aggressive
931,31.1019,Balanced,Aggressive
936,33.1187,Balanced,Aggressive
941,31.1773,Balanced,Aggressive
946,30.4825,Balanced,Aggressive
951,31.8962,Balanced,Aggressive
956,30.2257,Balanced,Aggressive
961,33.3677,Balanced,Aggressive
966,32.8428,Balanced,Aggressive
971,32.3308,Balanced,Aggressive
976,32.1786,Balanced,Aggressive
981,32.5642,Balanced,Aggressive
986,32.6904,Balanced,Aggressive
991,32.2577,Balanced,Aggressive
996,27.2268,Balanced,Aggressive
1001,32.2776,Balanced,Aggressive
1006,33.0714,Balanced,Aggressive
1011,34.1960,Balanced,Aggressive
1016,33.3930,Balanced,Aggressive
1021,34.2484,Balanced,Aggressive
1026,28.2208,Balanced,Aggressive
1031,34.4835,Balanced,Aggressive
1036,33.1317,Balanced,Aggressive
1041,34.6082,Balanced,Aggressive
1046,34.9745,Balanced,Aggressive
1051,34.2214,Balanced,Aggressive
1056,34.7174,Balanced,Aggressive
1061,34.3775,Balanced,Aggressive
1066,35.6721,Balanced,Aggressive
1071,32.8807,Balanced,Aggressive
1076,33.6882,Balanced,Aggressive
1081,34.0684,Balanced,Aggressive
1086,33.5458,Balanced,Aggressive
1091,33.3336,Balanced,Aggressive
1096,34.8691,Balanced,Aggressive
1101,27.6912,Balanced,Aggressive
1106,33.5118,Balanced,Aggressive
1111,31.6248,Balanced,Aggressive
1116,33.7999,Balanced,Aggressive
1121,36.9957,Balanced,Aggressive
1126,39.1057,Balanced,Aggressive
1131,32.2356,Balanced,Aggressive
1136,35.2056,Balanced,Aggressive
1141,34.3508,Balanced,Aggressive
1146,33.7044,Balanced,Aggressive
1151,35.3616,Balanced,Aggressive
1156,33.7685,Balanced,Aggressive
1161,35.4859,Balanced,Aggressive
1166,35.6789,Balanced,Aggressive
1171,35.5895,Balanced,Aggressive
1176,58.4496,Balanced,Aggressive
1181,32.8037,Balanced,Aggressive
1186,35.3512,Balanced,Aggressive
1191,35.1418,Balanced,Aggressive
1196,34.6482,Balanced,Aggressive
1201,33.6133,Balanced,Aggressive
1206,33.7497,Balanced,Aggressive
1211,33.9264,Balanced,Aggressive
1216,34.0316,Balanced,Aggressive
1221,34.1992,Balanced,Aggressive
1226,37.1560,Balanced,Aggressive
1231,34.5742,Balanced,Aggressive
1236,35.5413,Balanced,Aggressive
1241,35.9070,Balanced,Aggressive
1246,36.1723,Balanced,Aggressive
1251,33.4336,Balanced,Aggressive
1256,33.7010,Balanced,Aggressive
1261,34.7472,Balanced,Aggressive
1266,33.6818,Balanced,Aggressive
1271,33.2026,Balanced,Aggressive
1276,34.1165,Balanced,Aggressive
1281,33.1839,Balanced,Aggressive
1286,33.1794,Balanced,Aggressive
1291,33.3056,Balanced,Aggressive
1296,33.8636,Balanced,Aggressive
1301,33.4217,Balanced,Aggressive
1306,31.0788,Balanced,Aggressive
1311,33.8502,Balanced,Aggressive
1316,32.7767,Balanced,Aggressive
1321,28.9213,Balanced,Aggressive
1326,29.4387,Balanced,Aggressive
1331,27.6295,Balanced,Aggressive
1336,26.2744,Balanced,Aggressive
1341,28.6067,Balanced,Aggressive
1346,27.8892,Balanced,Aggressive
1351,28.0232,Balanced,Aggressive
1356,31.6354,Balanced,Aggressive
1361,28.3143,Balanced,Aggressive
1366,29.7140,Balanced,Aggressive
1371,28.5448,Balanced,Aggressive
1376,29.5422,Balanced,Aggressive
1381,28.9374,Balanced,Aggressive
1386,30.9899,Balanced,Aggressive
1391,28.9365,Balanced,Aggressive
1396,28.4132,Balanced,Aggressive
1401,30.0424,Balanced,Aggressive
1412,40.6890,Balanced,Aggressive
1422,37.3848,Balanced,Aggressive
1432,39.4768,Balanced,Aggressive
1442,36.6377,Balanced,Aggressive
1452,45.5966,Balanced,Aggressive
1462,35.5860,Balanced,Aggressive
1472,34.0041,Balanced,Aggressive
1482,34.5782,Balanced,Aggressive
1492,37.2098,Balanced,Aggressive
1502,38.3334,Balanced,Aggressive
1512,41.0300,Balanced,Aggressive
1522,35.3462,Balanced,Aggressive
1532,34.7732,Balanced,Aggressive
1542,35.1398,Balanced,Aggressive
1552,34.6132,Balanced,Aggressive
1562,35.0413,Balanced,Aggressive
1572,33.7424,Balanced,Aggressive
1582,33.5448,Balanced,Aggressive
1592,33.5263,Balanced,Aggressive
1602,39.6572,Balanced,Aggressive
1612,37.8290,Balanced,Aggressive
1622,36.0060,Balanced,Aggressive
1632,34.8718,Balanced,Aggressive
1642,35.5265,Balanced,Aggressive
1652,33.8791,Balanced,Aggressive
1662,33.7296,Balanced,Aggressive
1672,33.9442,Balanced,Aggressive
1682,35.2698,Balanced,Aggressive
1692,33.9292,Balanced,Aggressive
1702,34.0599,Balanced,Aggressive
1712,35.7111,Balanced,Aggressive
1722,33.7378,Balanced,Aggressive
1732,36.1813,Balanced,Aggressive
1742,32.9220,Balanced,Aggressive
1752,33.2815,Balanced,Aggressive
1762,32.9150,Balanced,Aggressive
1772,33.3592,Balanced,Aggressive
1782,32.5066,Balanced,Aggressive
1792,39.4196,Balanced,Aggressive
1802,39.9443,Balanced,Aggressive
1812,62.6788,Balanced,Aggressive
1822,31.4260,Balanced,Aggressive
1832,33.7394,Balanced,Aggressive
1842,33.4086,Balanced,Aggressive
1852,32.2139,Balanced,Aggressive
1862,31.5809,Balanced,Aggressive
1872,32.5218,Balanced,Aggressive
1882,32.7529,Balanced,Aggressive
1892,31.9180,Balanced,Aggressive
1902,34.3071,Balanced,Aggressive
1912,30.5141,Balanced,Aggressive
1922,30.2410,Balanced,Aggressive
1932,33.5683,Balanced,Aggressive
1942,34.2187,Balanced,Aggressive
1952,33.9236,Balanced,Aggressive
1962,30.6282,Balanced,Aggressive
1972,30.4387,Balanced,Aggressive
1982,29.1792,Balanced,Aggressive
1992,29.7589,Balanced,Aggressive
2002,32.3125,Balanced,Aggressive
2012,29.6787,Balanced,Aggressive
2022,31.5397,Balanced,Aggressive
2032,33.4210,Balanced,Aggressive
2042,30.0425,Balanced,Aggressive
2052,28.8446,Balanced,Aggressive
