Step,ElapsedMs,BotType,Difficulty
110,33.7743,EliteCommander,Aggressive
210,8.9044,EliteCommander,Aggressive
310,7.9130,EliteCommander,Aggressive
410,6.7621,EliteCommander,Aggressive
510,7.0309,EliteCommander,Aggressive
610,6.7819,EliteCommander,Aggressive
710,9.4325,EliteCommander,Aggressive
780,7.6318,EliteCommander,Aggressive
850,6.8987,EliteCommander,Aggressive
910,7.8542,EliteCommander,Aggressive
980,6.9751,EliteCommander,Aggressive
1050,6.9964,EliteCommander,Aggressive
1110,6.7973,EliteCommander,Aggressive
1180,7.3324,EliteCommander,Aggressive
1250,6.8276,EliteCommander,Aggressive
1310,7.5107,EliteCommander,Aggressive
1380,7.2661,EliteCommander,Aggressive
1450,7.7680,EliteCommander,Aggressive
1500,7.3466,EliteCommander,Aggressive
1550,7.7871,EliteCommander,Aggressive
1600,7.6257,EliteCommander,Aggressive
1650,8.4206,EliteCommander,Aggressive
1700,7.1720,EliteCommander,Aggressive
1750,7.7643,EliteCommander,Aggressive
1810,10.7890,EliteCommander,Aggressive
1860,9.9483,EliteCommander,Aggressive
1910,10.2858,EliteCommander,Aggressive
1960,9.1282,EliteCommander,Aggressive
2010,8.8525,EliteCommander,Aggressive
2060,12.8613,EliteCommander,Aggressive
2110,11.0398,EliteCommander,Aggressive
2160,10.8376,EliteCommander,Aggressive
2210,27.2712,EliteCommander,Aggressive
2260,13.1263,EliteCommander,Aggressive
2320,30.2939,EliteCommander,Aggressive
2370,29.4803,EliteCommander,Aggressive
2420,28.5595,EliteCommander,Aggressive
2470,8.9324,EliteCommander,Aggressive
2520,8.6307,EliteCommander,Aggressive
2570,31.1198,EliteCommander,Aggressive
2620,27.5795,EliteCommander,Aggressive
2670,25.6040,EliteCommander,Aggressive
2720,18.5874,EliteCommander,Aggressive
2770,9.6580,EliteCommander,Aggressive
2830,12.0547,EliteCommander,Aggressive
2880,10.3725,EliteCommander,Aggressive
2930,10.9298,EliteCommander,Aggressive
2980,10.1072,EliteCommander,Aggressive
3030,9.9379,EliteCommander,Aggressive
3080,9.6774,EliteCommander,Aggressive
3130,9.3781,EliteCommander,Aggressive
3180,8.9442,EliteCommander,Aggressive
3230,8.6956,EliteCommander,Aggressive
3280,9.7204,EliteCommander,Aggressive
3340,37.9028,EliteCommander,Aggressive
3390,30.0093,EliteCommander,Aggressive
3440,31.5772,EliteCommander,Aggressive
3490,45.4130,EliteCommander,Aggressive
3540,29.3183,EliteCommander,Aggressive
3590,29.7685,EliteCommander,Aggressive
3640,26.0886,EliteCommander,Aggressive
3690,14.1433,EliteCommander,Aggressive
3740,12.1036,EliteCommander,Aggressive
3790,26.7072,EliteCommander,Aggressive
3850,29.8260,EliteCommander,Aggressive
3900,12.0383,EliteCommander,Aggressive
3950,14.7064,EliteCommander,Aggressive
4000,27.8305,EliteCommander,Aggressive
4050,12.4504,EliteCommander,Aggressive
4100,26.6182,EliteCommander,Aggressive
4150,13.8945,EliteCommander,Aggressive
4200,10.8374,EliteCommander,Aggressive
4250,11.3483,EliteCommander,Aggressive
4300,25.7031,EliteCommander,Aggressive
4360,30.8749,EliteCommander,Aggressive
4410,27.6471,EliteCommander,Aggressive
4460,12.4068,EliteCommander,Aggressive
4510,10.9148,EliteCommander,Aggressive
4560,29.0939,EliteCommander,Aggressive
4610,10.8603,EliteCommander,Aggressive
4660,10.6805,EliteCommander,Aggressive
4710,12.4531,EliteCommander,Aggressive
4760,27.4947,EliteCommander,Aggressive
4810,10.1245,EliteCommander,Aggressive
4870,11.3036,EliteCommander,Aggressive
4920,10.3921,EliteCommander,Aggressive
4970,10.1373,EliteCommander,Aggressive
5020,9.8202,EliteCommander,Aggressive
5070,9.7144,EliteCommander,Aggressive
5120,9.6996,EliteCommander,Aggressive
5170,9.3915,EliteCommander,Aggressive
5220,9.0083,EliteCommander,Aggressive
5270,9.8561,EliteCommander,Aggressive
5320,8.9188,EliteCommander,Aggressive
5380,11.2166,EliteCommander,Aggressive
5430,30.5560,EliteCommander,Aggressive
5480,33.2412,EliteCommander,Aggressive
5530,11.8897,EliteCommander,Aggressive
5580,12.1259,EliteCommander,Aggressive
5630,9.3641,EliteCommander,Aggressive
5680,10.2999,EliteCommander,Aggressive
5730,8.4158,EliteCommander,Aggressive
5780,7.9052,EliteCommander,Aggressive
5830,7.6565,EliteCommander,Aggressive
5890,10.3921,EliteCommander,Aggressive
5940,7.8256,EliteCommander,Aggressive
5990,6.5794,EliteCommander,Aggressive
6040,7.6041,EliteCommander,Aggressive
6090,8.7127,EliteCommander,Aggressive
6140,7.8763,EliteCommander,Aggressive
6190,7.9458,EliteCommander,Aggressive
6240,7.5866,EliteCommander,Aggressive
6290,7.6566,EliteCommander,Aggressive
6340,7.5851,EliteCommander,Aggressive
6400,10.3008,EliteCommander,Aggressive
6450,10.7539,EliteCommander,Aggressive
6500,10.2775,EliteCommander,Aggressive
6550,9.5189,EliteCommander,Aggressive
6600,9.2240,EliteCommander,Aggressive
6650,8.3508,EliteCommander,Aggressive
6700,9.1902,EliteCommander,Aggressive
6750,7.5977,EliteCommander,Aggressive
6800,7.7195,EliteCommander,Aggressive
6850,7.8735,EliteCommander,Aggressive
6910,9.2313,EliteCommander,Aggressive
6960,9.1232,EliteCommander,Aggressive
7010,10.5605,EliteCommander,Aggressive
7060,8.8312,EliteCommander,Aggressive
7110,8.6180,EliteCommander,Aggressive
7160,8.3633,EliteCommander,Aggressive
7210,8.3916,EliteCommander,Aggressive
7260,7.6090,EliteCommander,Aggressive
7310,7.8803,EliteCommander,Aggressive
7360,7.3572,EliteCommander,Aggressive
7420,9.5101,EliteCommander,Aggressive
7470,9.7077,EliteCommander,Aggressive
7520,9.9634,EliteCommander,Aggressive
7570,9.3910,EliteCommander,Aggressive
7620,8.4035,EliteCommander,Aggressive
7670,8.2607,EliteCommander,Aggressive
7720,7.9441,EliteCommander,Aggressive
7770,8.3529,EliteCommander,Aggressive
7820,8.2653,EliteCommander,Aggressive
7870,7.2272,EliteCommander,Aggressive
7930,10.8031,EliteCommander,Aggressive
7980,10.1862,EliteCommander,Aggressive
8030,10.0529,EliteCommander,Aggressive
8080,9.3076,EliteCommander,Aggressive
8130,9.6210,EliteCommander,Aggressive
8180,9.2259,EliteCommander,Aggressive
8230,8.6483,EliteCommander,Aggressive
8280,9.2659,EliteCommander,Aggressive
8330,8.0942,EliteCommander,Aggressive
8380,7.2800,EliteCommander,Aggressive
8440,10.4038,EliteCommander,Aggressive
8490,9.9540,EliteCommander,Aggressive
8540,10.3554,EliteCommander,Aggressive
8590,9.4467,EliteCommander,Aggressive
8640,8.8702,EliteCommander,Aggressive
8690,13.7758,EliteCommander,Aggressive
8740,8.4614,EliteCommander,Aggressive
