Step,ElapsedMs,BotType,Difficulty
51,8882.6672,Balanced,Aggressive
102,28.1652,Balanced,Aggressive
136,31.4587,Balanced,Aggressive
170,35.4939,Balanced,Aggressive
204,27.9782,Balanced,Aggressive
232,28.0486,Balanced,Aggressive
258,29.7584,Balanced,Aggressive
284,33.1291,Balanced,Aggressive
310,33.1056,Balanced,Aggressive
336,35.1906,Balanced,Aggressive
362,28.7054,Balanced,Aggressive
388,28.4835,Balanced,Aggressive
414,33.3282,Balanced,Aggressive
440,29.4864,Balanced,Aggressive
466,31.7754,Balanced,Aggressive
492,29.1812,Balanced,Aggressive
518,32.2752,Balanced,Aggressive
544,35.1705,Balanced,Aggressive
570,35.4700,Balanced,Aggressive
596,29.2787,Balanced,Aggressive
622,29.9051,Balanced,Aggressive
648,29.5328,Balanced,Aggressive
674,38.5120,Balanced,Aggressive
700,27.9776,Balanced,Aggressive
726,34.8079,Balanced,Aggressive
752,27.4600,Balanced,Aggressive
778,33.4303,Balanced,Aggressive
804,36.0202,Balanced,Aggressive
830,29.7268,Balanced,Aggressive
856,28.3031,Balanced,Aggressive
882,34.5140,Balanced,Aggressive
908,30.7291,Balanced,Aggressive
934,30.0791,Balanced,Aggressive
960,29.6663,Balanced,Aggressive
986,29.4221,Balanced,Aggressive
1012,56.2211,Balanced,Aggressive
1038,52.8698,Balanced,Aggressive
1064,55.7015,Balanced,Aggressive
1090,55.9318,Balanced,Aggressive
1116,87.3767,Balanced,Aggressive
1142,31.2543,Balanced,Aggressive
1168,32.0503,Balanced,Aggressive
1194,29.4060,Balanced,Aggressive
1220,31.3913,Balanced,Aggressive
1246,55.4034,Balanced,Aggressive
1272,35.0823,Balanced,Aggressive
1298,35.5744,Balanced,Aggressive
1324,35.6845,Balanced,Aggressive
1350,35.6168,Balanced,Aggressive
1376,31.6122,Balanced,Aggressive
1402,32.6490,Balanced,Aggressive
1428,31.8509,Balanced,Aggressive
1454,31.3943,Balanced,Aggressive
1480,31.9048,Balanced,Aggressive
1506,31.7006,Balanced,Aggressive
1540,31.3669,Balanced,Aggressive
1574,33.1292,Balanced,Aggressive
1625,38.3011,Balanced,Aggressive
1676,40.0775,Balanced,Aggressive
1727,34.9334,Balanced,Aggressive
1778,34.8427,Balanced,Aggressive
1829,33.1032,Balanced,Aggressive
1880,32.7151,Balanced,Aggressive
1931,33.0810,Balanced,Aggressive
1982,34.1291,Balanced,Aggressive
2033,34.8826,Balanced,Aggressive
2084,32.9396,Balanced,Aggressive
2135,29.8533,Balanced,Aggressive
2186,34.1869,Balanced,Aggressive
2237,34.0890,Balanced,Aggressive
2288,35.4599,Balanced,Aggressive
2339,28.8768,Balanced,Aggressive
2390,28.0848,Balanced,Aggressive
2441,29.5876,Balanced,Aggressive
2492,28.9996,Balanced,Aggressive
2543,28.8288,Balanced,Aggressive
2594,28.7646,Balanced,Aggressive
2694,32.0552,Balanced,Aggressive
2794,32.4302,Balanced,Aggressive
2894,34.4296,Balanced,Aggressive
2,30.8820,Balanced,Aggressive
53,27.0661,Balanced,Aggressive
87,31.6760,Balanced,Aggressive
121,31.6352,Balanced,Aggressive
149,30.6340,Balanced,Aggressive
175,31.2848,Balanced,Aggressive
201,31.4742,Balanced,Aggressive
227,29.7407,Balanced,Aggressive
253,32.3353,Balanced,Aggressive
279,31.3747,Balanced,Aggressive
305,32.2586,Balanced,Aggressive
331,29.3247,Balanced,Aggressive
357,29.9535,Balanced,Aggressive
383,32.2980,Balanced,Aggressive
409,31.3424,Balanced,Aggressive
435,28.1530,Balanced,Aggressive
461,34.0452,Balanced,Aggressive
487,31.2140,Balanced,Aggressive
513,33.2462,Balanced,Aggressive
539,30.5232,Balanced,Aggressive
565,31.4647,Balanced,Aggressive
591,31.2946,Balanced,Aggressive
617,31.4948,Balanced,Aggressive
643,31.7755,Balanced,Aggressive
669,31.3309,Balanced,Aggressive
695,31.4680,Balanced,Aggressive
721,31.7728,Balanced,Aggressive
747,31.4939,Balanced,Aggressive
773,30.5944,Balanced,Aggressive
799,31.9844,Balanced,Aggressive
825,31.5474,Balanced,Aggressive
851,28.5772,Balanced,Aggressive
877,30.3312,Balanced,Aggressive
903,35.5714,Balanced,Aggressive
929,30.6370,Balanced,Aggressive
955,33.1541,Balanced,Aggressive
981,29.2745,Balanced,Aggressive
1007,30.2209,Balanced,Aggressive
1033,29.3166,Balanced,Aggressive
1059,29.8057,Balanced,Aggressive
1085,27.6020,Balanced,Aggressive
1111,28.4762,Balanced,Aggressive
1137,30.2539,Balanced,Aggressive
1163,28.1760,Balanced,Aggressive
1189,29.1964,Balanced,Aggressive
1215,28.6242,Balanced,Aggressive
1241,30.1711,Balanced,Aggressive
1267,29.5564,Balanced,Aggressive
1293,26.9821,Balanced,Aggressive
1319,27.9246,Balanced,Aggressive
1345,27.2648,Balanced,Aggressive
1371,29.5751,Balanced,Aggressive
1397,29.6409,Balanced,Aggressive
1423,27.9618,Balanced,Aggressive
1449,27.4372,Balanced,Aggressive
1475,27.2890,Balanced,Aggressive
1501,28.0573,Balanced,Aggressive
1527,28.4731,Balanced,Aggressive
1553,28.2439,Balanced,Aggressive
1579,27.7474,Balanced,Aggressive
1605,28.3250,Balanced,Aggressive
1631,27.6818,Balanced,Aggressive
1657,29.4725,Balanced,Aggressive
1683,28.9127,Balanced,Aggressive
1709,27.7679,Balanced,Aggressive
1735,27.5118,Balanced,Aggressive
1761,32.1983,Balanced,Aggressive
1787,31.3247,Balanced,Aggressive
1813,32.9611,Balanced,Aggressive
1839,31.5638,Balanced,Aggressive
1865,31.0372,Balanced,Aggressive
1891,30.6368,Balanced,Aggressive
1917,31.0496,Balanced,Aggressive
1943,32.0276,Balanced,Aggressive
1969,37.0064,Balanced,Aggressive
1995,33.0853,Balanced,Aggressive
2021,32.7204,Balanced,Aggressive
2047,31.3400,Balanced,Aggressive
2073,32.8748,Balanced,Aggressive
2107,29.2438,Balanced,Aggressive
2141,32.1718,Balanced,Aggressive
2175,32.0008,Balanced,Aggressive
2209,32.4869,Balanced,Aggressive
2243,32.0351,Balanced,Aggressive
2277,31.6011,Balanced,Aggressive
2328,31.0599,Balanced,Aggressive
2379,31.1071,Balanced,Aggressive
2430,30.9066,Balanced,Aggressive
2481,31.7414,Balanced,Aggressive
2532,33.0627,Balanced,Aggressive
2583,30.7788,Balanced,Aggressive
2634,31.2733,Balanced,Aggressive
2685,29.6143,Balanced,Aggressive
2736,31.8168,Balanced,Aggressive
2787,27.7266,Balanced,Aggressive
2838,27.8070,Balanced,Aggressive
2889,28.0884,Balanced,Aggressive
2940,28.1800,Balanced,Aggressive
2991,29.1194,Balanced,Aggressive
3042,29.7822,Balanced,Aggressive
3093,29.3424,Balanced,Aggressive
3144,28.2852,Balanced,Aggressive
3244,27.5154,Balanced,Aggressive
3344,28.8989,Balanced,Aggressive
3444,27.6398,Balanced,Aggressive
3544,30.7384,Balanced,Aggressive
3644,39.0186,Balanced,Aggressive
14,32.6434,Balanced,Aggressive
65,29.4374,Balanced,Aggressive
99,31.7464,Balanced,Aggressive
133,31.0176,Balanced,Aggressive
167,31.6354,Balanced,Aggressive
201,32.1788,Balanced,Aggressive
235,31.7433,Balanced,Aggressive
269,31.5592,Balanced,Aggressive
303,29.1538,Balanced,Aggressive
337,29.8929,Balanced,Aggressive
371,32.3848,Balanced,Aggressive
405,31.7803,Balanced,Aggressive
439,32.1556,Balanced,Aggressive
473,30.0260,Balanced,Aggressive
507,29.5960,Balanced,Aggressive
541,31.6633,Balanced,Aggressive
575,31.7133,Balanced,Aggressive
609,29.1890,Balanced,Aggressive
643,31.8223,Balanced,Aggressive
677,32.1487,Balanced,Aggressive
711,29.9395,Balanced,Aggressive
745,31.1448,Balanced,Aggressive
773,33.6498,Balanced,Aggressive
799,31.1324,Balanced,Aggressive
825,31.2749,Balanced,Aggressive
851,27.6406,Balanced,Aggressive
877,28.2838,Balanced,Aggressive
903,30.7624,Balanced,Aggressive
929,28.8678,Balanced,Aggressive
955,26.6724,Balanced,Aggressive
981,27.9108,Balanced,Aggressive
1007,27.2877,Balanced,Aggressive
1033,26.9841,Balanced,Aggressive
1059,28.3061,Balanced,Aggressive
1085,28.1788,Balanced,Aggressive
1111,28.6360,Balanced,Aggressive
1137,29.9556,Balanced,Aggressive
1163,29.0340,Balanced,Aggressive
1189,28.3402,Balanced,Aggressive
1215,28.4985,Balanced,Aggressive
1241,28.7294,Balanced,Aggressive
1267,29.9179,Balanced,Aggressive
1293,29.0410,Balanced,Aggressive
1319,27.3268,Balanced,Aggressive
1345,27.3644,Balanced,Aggressive
1371,27.8640,Balanced,Aggressive
1397,27.5873,Balanced,Aggressive
1423,27.1356,Balanced,Aggressive
1443,26.9502,Balanced,Aggressive
1463,29.1524,Balanced,Aggressive
1483,27.2770,Balanced,Aggressive
1503,27.3665,Balanced,Aggressive
1523,28.2452,Balanced,Aggressive
1543,28.1943,Balanced,Aggressive
1563,26.6892,Balanced,Aggressive
1583,27.3988,Balanced,Aggressive
1603,28.5616,Balanced,Aggressive
1623,29.6566,Balanced,Aggressive
1649,32.2584,Balanced,Aggressive
1675,27.9821,Balanced,Aggressive
1701,32.0560,Balanced,Aggressive
1727,31.4546,Balanced,Aggressive
1753,31.5128,Balanced,Aggressive
1779,31.4877,Balanced,Aggressive
1805,29.8642,Balanced,Aggressive
1839,31.1734,Balanced,Aggressive
1873,31.9472,Balanced,Aggressive
1924,31.3449,Balanced,Aggressive
1975,31.1826,Balanced,Aggressive
2009,35.0698,Balanced,Aggressive
2043,34.5946,Balanced,Aggressive
2077,31.8676,Balanced,Aggressive
2111,33.0502,Balanced,Aggressive
2145,32.3188,Balanced,Aggressive
2179,35.6363,Balanced,Aggressive
2213,31.1597,Balanced,Aggressive
2247,43.9680,Balanced,Aggressive
2281,47.3782,Balanced,Aggressive
2315,31.3494,Balanced,Aggressive
2349,30.9996,Balanced,Aggressive
2383,34.3788,Balanced,Aggressive
2417,33.7395,Balanced,Aggressive
2451,28.7060,Balanced,Aggressive
2485,29.0617,Balanced,Aggressive
2519,29.1602,Balanced,Aggressive
2570,28.3234,Balanced,Aggressive
2621,27.9546,Balanced,Aggressive
2655,28.7580,Balanced,Aggressive
2689,28.5966,Balanced,Aggressive
2723,30.2684,Balanced,Aggressive
2757,29.0954,Balanced,Aggressive
2791,31.6444,Balanced,Aggressive
