Step,ElapsedMs,BotType,Difficulty
110,34.5387,EliteCommander,Aggressive
210,8.9048,EliteCommander,Aggressive
310,8.0085,EliteCommander,Aggressive
410,6.9622,EliteCommander,Aggressive
510,7.3423,EliteCommander,Aggressive
610,7.0248,EliteCommander,Aggressive
710,10.0477,EliteCommander,Aggressive
780,7.4816,EliteCommander,Aggressive
850,7.1694,EliteCommander,Aggressive
910,7.7053,EliteCommander,Aggressive
980,6.8545,EliteCommander,Aggressive
1050,8.0894,EliteCommander,Aggressive
1110,7.1303,EliteCommander,Aggressive
1180,7.1275,EliteCommander,Aggressive
1250,6.9990,EliteCommander,Aggressive
1310,7.0227,EliteCommander,Aggressive
1380,7.1893,EliteCommander,Aggressive
1450,7.7621,EliteCommander,Aggressive
1500,6.8921,EliteCommander,Aggressive
1550,7.2526,EliteCommander,Aggressive
1600,7.3011,EliteCommander,Aggressive
1650,7.5957,EliteCommander,Aggressive
1700,7.3345,EliteCommander,Aggressive
1750,7.6502,EliteCommander,Aggressive
1810,10.5414,EliteCommander,Aggressive
1860,10.1955,EliteCommander,Aggressive
1910,9.2043,EliteCommander,Aggressive
1960,10.7085,EliteCommander,Aggressive
2010,9.0517,EliteCommander,Aggressive
2060,9.8647,EliteCommander,Aggressive
2110,8.2430,EliteCommander,Aggressive
2160,7.8629,EliteCommander,Aggressive
2210,7.8230,EliteCommander,Aggressive
2260,7.6194,EliteCommander,Aggressive
2320,9.7263,EliteCommander,Aggressive
2370,10.1061,EliteCommander,Aggressive
2420,9.7744,EliteCommander,Aggressive
2470,8.8235,EliteCommander,Aggressive
2520,8.5889,EliteCommander,Aggressive
2570,11.9797,EliteCommander,Aggressive
2620,9.6223,EliteCommander,Aggressive
2670,8.1934,EliteCommander,Aggressive
2720,8.1441,EliteCommander,Aggressive
2770,8.2463,EliteCommander,Aggressive
2830,10.0421,EliteCommander,Aggressive
2880,10.5284,EliteCommander,Aggressive
2930,9.7493,EliteCommander,Aggressive
2980,8.9176,EliteCommander,Aggressive
3030,9.8120,EliteCommander,Aggressive
3080,9.5167,EliteCommander,Aggressive
3130,8.5675,EliteCommander,Aggressive
3180,8.3537,EliteCommander,Aggressive
3230,7.7959,EliteCommander,Aggressive
3280,7.8283,EliteCommander,Aggressive
3340,9.4902,EliteCommander,Aggressive
3390,9.7767,EliteCommander,Aggressive
3440,10.1825,EliteCommander,Aggressive
3490,8.1518,EliteCommander,Aggressive
3540,8.6753,EliteCommander,Aggressive
3590,8.9847,EliteCommander,Aggressive
3640,7.8265,EliteCommander,Aggressive
3690,7.6962,EliteCommander,Aggressive
3740,8.0048,EliteCommander,Aggressive
3790,7.5583,EliteCommander,Aggressive
3850,10.5931,EliteCommander,Aggressive
3900,9.1935,EliteCommander,Aggressive
3950,10.7277,EliteCommander,Aggressive
4000,9.1967,EliteCommander,Aggressive
4050,9.8067,EliteCommander,Aggressive
4100,8.4431,EliteCommander,Aggressive
4150,8.4579,EliteCommander,Aggressive
4200,7.7755,EliteCommander,Aggressive
4250,7.6369,EliteCommander,Aggressive
4300,7.5020,EliteCommander,Aggressive
4360,9.6027,EliteCommander,Aggressive
4410,9.9116,EliteCommander,Aggressive
4460,8.8681,EliteCommander,Aggressive
4510,8.7025,EliteCommander,Aggressive
4560,8.3457,EliteCommander,Aggressive
4610,8.5221,EliteCommander,Aggressive
4660,8.1670,EliteCommander,Aggressive
4710,8.2725,EliteCommander,Aggressive
4760,8.0817,EliteCommander,Aggressive
4810,7.8442,EliteCommander,Aggressive
4870,9.0945,EliteCommander,Aggressive
4920,8.8022,EliteCommander,Aggressive
4970,8.8831,EliteCommander,Aggressive
5020,8.5043,EliteCommander,Aggressive
5070,8.7829,EliteCommander,Aggressive
5120,8.9537,EliteCommander,Aggressive
5170,9.2758,EliteCommander,Aggressive
5220,8.0265,EliteCommander,Aggressive
5270,7.6427,EliteCommander,Aggressive
5320,8.2037,EliteCommander,Aggressive
5380,10.0369,EliteCommander,Aggressive
5430,9.8223,EliteCommander,Aggressive
5480,8.3656,EliteCommander,Aggressive
5530,8.1611,EliteCommander,Aggressive
5580,7.9350,EliteCommander,Aggressive
5630,8.2756,EliteCommander,Aggressive
5680,8.5030,EliteCommander,Aggressive
5730,8.5165,EliteCommander,Aggressive
5780,7.6618,EliteCommander,Aggressive
5830,7.5230,EliteCommander,Aggressive
5890,9.7038,EliteCommander,Aggressive
5940,8.5807,EliteCommander,Aggressive
5990,8.2406,EliteCommander,Aggressive
6040,9.6644,EliteCommander,Aggressive
6090,8.0691,EliteCommander,Aggressive
6140,8.1781,EliteCommander,Aggressive
6190,7.5688,EliteCommander,Aggressive
6240,6.9418,EliteCommander,Aggressive
6290,7.4337,EliteCommander,Aggressive
6340,7.2037,EliteCommander,Aggressive
6400,8.1575,EliteCommander,Aggressive
6450,7.8608,EliteCommander,Aggressive
6500,8.6575,EliteCommander,Aggressive
6550,8.4432,EliteCommander,Aggressive
6600,9.1609,EliteCommander,Aggressive
