Step,ElapsedMs,BotType,Difficulty
25,10911.5896,EliteCommander,Aggressive
50,256.1221,EliteCommander,Aggressive
75,194.2400,EliteCommander,Aggressive
100,44.5974,EliteCommander,Aggressive
125,35.5834,EliteCommander,Aggressive
150,41.6780,EliteCommander,Aggressive
175,34.2215,EliteCommander,Aggressive
200,34.8244,EliteCommander,Aggressive
225,37.0286,EliteCommander,Aggressive
250,40.9825,EliteCommander,Aggressive
275,39.5370,EliteCommander,Aggressive
300,38.2928,EliteCommander,Aggressive
325,39.3204,EliteCommander,Aggressive
350,43.0116,EliteCommander,Aggressive
375,40.5552,EliteCommander,Aggressive
400,41.7039,EliteCommander,Aggressive
425,34.0060,EliteCommander,Aggressive
450,36.2915,EliteCommander,Aggressive
475,35.6207,EliteCommander,Aggressive
500,32.8849,EliteCommander,Aggressive
525,29.4586,EliteCommander,Aggressive
550,29.1742,EliteCommander,Aggressive
575,35.5140,EliteCommander,Aggressive
600,39.3029,EliteCommander,Aggressive
625,39.1871,EliteCommander,Aggressive
650,45.2636,EliteCommander,Aggressive
675,40.2583,EliteCommander,Aggressive
700,42.3488,EliteCommander,Aggressive
725,41.0552,EliteCommander,Aggressive
750,39.2844,EliteCommander,Aggressive
775,38.8922,EliteCommander,Aggressive
800,42.5691,EliteCommander,Aggressive
825,36.7899,EliteCommander,Aggressive
850,38.5086,EliteCommander,Aggressive
875,40.2466,EliteCommander,Aggressive
900,35.0992,EliteCommander,Aggressive
925,32.7841,EliteCommander,Aggressive
950,29.9736,EliteCommander,Aggressive
975,33.5068,EliteCommander,Aggressive
1000,32.3879,EliteCommander,Aggressive
1025,33.3787,EliteCommander,Aggressive
1050,36.9664,EliteCommander,Aggressive
1075,41.1951,EliteCommander,Aggressive
1100,39.7132,EliteCommander,Aggressive
1125,34.8131,EliteCommander,Aggressive
1150,47.2421,EliteCommander,Aggressive
1175,37.3197,EliteCommander,Aggressive
1200,39.6465,EliteCommander,Aggressive
1225,31.3042,EliteCommander,Aggressive
1250,30.7876,EliteCommander,Aggressive
1275,31.5657,EliteCommander,Aggressive
1300,33.6304,EliteCommander,Aggressive
1325,36.0993,EliteCommander,Aggressive
1350,36.5679,EliteCommander,Aggressive
1375,47.5626,EliteCommander,Aggressive
1400,38.9436,EliteCommander,Aggressive
1425,33.8688,EliteCommander,Aggressive
1450,37.9509,EliteCommander,Aggressive
1475,35.7246,EliteCommander,Aggressive
1500,37.3765,EliteCommander,Aggressive
1525,33.3059,EliteCommander,Aggressive
1550,32.1876,EliteCommander,Aggressive
1575,36.3755,EliteCommander,Aggressive
1600,34.0454,EliteCommander,Aggressive
1625,32.0109,EliteCommander,Aggressive
1650,35.4389,EliteCommander,Aggressive
1675,32.7110,EliteCommander,Aggressive
1700,31.5146,EliteCommander,Aggressive
1725,34.7210,EliteCommander,Aggressive
1750,30.6594,EliteCommander,Aggressive
1775,33.5239,EliteCommander,Aggressive
1800,33.1831,EliteCommander,Aggressive
1825,30.7139,EliteCommander,Aggressive
1850,41.9986,EliteCommander,Aggressive
1875,41.3478,EliteCommander,Aggressive
1900,35.1193,EliteCommander,Aggressive
1925,34.0328,EliteCommander,Aggressive
1950,36.3489,EliteCommander,Aggressive
1975,39.2410,EliteCommander,Aggressive
2000,32.4651,EliteCommander,Aggressive
2025,35.1393,EliteCommander,Aggressive
2050,41.0760,EliteCommander,Aggressive
2075,40.4396,EliteCommander,Aggressive
2100,31.9888,EliteCommander,Aggressive
2125,36.7790,EliteCommander,Aggressive
2150,44.2680,EliteCommander,Aggressive
2175,39.0564,EliteCommander,Aggressive
2200,36.4085,EliteCommander,Aggressive
2225,44.5946,EliteCommander,Aggressive
2250,56.3414,EliteCommander,Aggressive
22,261.7828,EliteCommander,Aggressive
47,32.5871,EliteCommander,Aggressive
72,41.9240,EliteCommander,Aggressive
97,32.9002,EliteCommander,Aggressive
122,33.9217,EliteCommander,Aggressive
147,37.5235,EliteCommander,Aggressive
172,37.7662,EliteCommander,Aggressive
197,65.4532,EliteCommander,Aggressive
222,36.1563,EliteCommander,Aggressive
247,37.3676,EliteCommander,Aggressive
272,38.8433,EliteCommander,Aggressive
297,38.6972,EliteCommander,Aggressive
322,34.0648,EliteCommander,Aggressive
347,37.0867,EliteCommander,Aggressive
372,35.5069,EliteCommander,Aggressive
397,43.6581,EliteCommander,Aggressive
422,40.4750,EliteCommander,Aggressive
447,36.7198,EliteCommander,Aggressive
472,38.1214,EliteCommander,Aggressive
497,5820.2497,EliteCommander,Aggressive
522,35.3928,EliteCommander,Aggressive
547,32.8237,EliteCommander,Aggressive
572,37.0633,EliteCommander,Aggressive
597,27.5966,EliteCommander,Aggressive
622,29.7054,EliteCommander,Aggressive
647,28.9537,EliteCommander,Aggressive
672,29.0873,EliteCommander,Aggressive
697,28.9162,EliteCommander,Aggressive
722,31.0093,EliteCommander,Aggressive
747,41.0563,EliteCommander,Aggressive
772,35.2958,EliteCommander,Aggressive
797,32.4037,EliteCommander,Aggressive
822,34.4751,EliteCommander,Aggressive
847,34.4130,EliteCommander,Aggressive
872,33.8510,EliteCommander,Aggressive
897,37.5832,EliteCommander,Aggressive
922,34.1649,EliteCommander,Aggressive
947,36.2055,EliteCommander,Aggressive
972,33.0192,EliteCommander,Aggressive
997,36.2743,EliteCommander,Aggressive
1022,37.3417,EliteCommander,Aggressive
1047,36.5861,EliteCommander,Aggressive
1072,32.1601,EliteCommander,Aggressive
1097,30.1711,EliteCommander,Aggressive
1122,32.4626,EliteCommander,Aggressive
1147,39.7271,EliteCommander,Aggressive
1172,40.0680,EliteCommander,Aggressive
1197,46.8948,EliteCommander,Aggressive
1222,44.8553,EliteCommander,Aggressive
1247,34.9488,EliteCommander,Aggressive
1272,32.3968,EliteCommander,Aggressive
1297,35.4880,EliteCommander,Aggressive
1322,33.9469,EliteCommander,Aggressive
1347,36.6515,EliteCommander,Aggressive
1372,34.5515,EliteCommander,Aggressive
1397,35.8155,EliteCommander,Aggressive
1422,34.6530,EliteCommander,Aggressive
1447,37.3719,EliteCommander,Aggressive
1472,30.5634,EliteCommander,Aggressive
1497,31.7491,EliteCommander,Aggressive
1522,35.3953,EliteCommander,Aggressive
1547,40.6923,EliteCommander,Aggressive
1572,34.2638,EliteCommander,Aggressive
1597,36.2569,EliteCommander,Aggressive
1622,32.9952,EliteCommander,Aggressive
1647,36.5930,EliteCommander,Aggressive
1672,33.2289,EliteCommander,Aggressive
1697,36.4580,EliteCommander,Aggressive
1722,35.6406,EliteCommander,Aggressive
1747,37.3100,EliteCommander,Aggressive
1772,34.0156,EliteCommander,Aggressive
1797,35.0949,EliteCommander,Aggressive
1822,37.1553,EliteCommander,Aggressive
1847,34.4572,EliteCommander,Aggressive
1872,29.6630,EliteCommander,Aggressive
1897,33.3422,EliteCommander,Aggressive
1922,31.0601,EliteCommander,Aggressive
1947,32.2755,EliteCommander,Aggressive
1972,30.9920,EliteCommander,Aggressive
1997,30.4000,EliteCommander,Aggressive
2022,31.7610,EliteCommander,Aggressive
2047,31.7897,EliteCommander,Aggressive
2072,32.6420,EliteCommander,Aggressive
2097,29.5246,EliteCommander,Aggressive
2122,31.3718,EliteCommander,Aggressive
2147,35.3044,EliteCommander,Aggressive
2172,33.8925,EliteCommander,Aggressive
2197,36.9665,EliteCommander,Aggressive
2222,33.5839,EliteCommander,Aggressive
2247,35.5064,EliteCommander,Aggressive
2272,34.6770,EliteCommander,Aggressive
2297,36.2459,EliteCommander,Aggressive
2322,34.5030,EliteCommander,Aggressive
2347,36.0968,EliteCommander,Aggressive
2372,33.9101,EliteCommander,Aggressive
2397,35.5417,EliteCommander,Aggressive
2422,35.6714,EliteCommander,Aggressive
2447,34.6940,EliteCommander,Aggressive
2472,32.5933,EliteCommander,Aggressive
2497,34.8768,EliteCommander,Aggressive
2522,33.7692,EliteCommander,Aggressive
2547,32.6844,EliteCommander,Aggressive
2572,30.7880,EliteCommander,Aggressive
