Step,ElapsedMs,BotType,Difficulty
425,52.7370,EliteCommander,Aggressive
430,59.5337,EliteCommander,Aggressive
435,52.0830,EliteCommander,Aggressive
440,59.5187,EliteCommander,Aggressive
445,53.2536,EliteCommander,Aggressive
450,61.7964,EliteCommander,Aggressive
455,59.5706,EliteCommander,Aggressive
460,53.1899,EliteCommander,Aggressive
465,52.6567,EliteCommander,Aggressive
470,60.3706,EliteCommander,Aggressive
475,60.5135,EliteCommander,Aggressive
480,45.2734,EliteCommander,Aggressive
485,59.1768,EliteCommander,Aggressive
490,60.4383,EliteCommander,Aggressive
495,57.0971,EliteCommander,Aggressive
500,59.5737,EliteCommander,Aggressive
505,67.4703,EliteCommander,Aggressive
510,64.3147,EliteCommander,Aggressive
520,62.0706,EliteCommander,Aggressive
525,63.7062,EliteCommander,Aggressive
530,52.0971,EliteCommander,Aggressive
540,59.8698,EliteCommander,Aggressive
545,60.9901,EliteCommander,Aggressive
555,59.4874,EliteCommander,Aggressive
560,60.7365,EliteCommander,Aggressive
565,53.3681,EliteCommander,Aggressive
575,61.9645,EliteCommander,Aggressive
580,63.3822,EliteCommander,Aggressive
590,60.0122,EliteCommander,Aggressive
595,53.8077,EliteCommander,Aggressive
600,53.9243,EliteCommander,Aggressive
610,53.4327,EliteCommander,Aggressive
615,59.5394,EliteCommander,Aggressive
625,62.4630,EliteCommander,Aggressive
630,55.2893,EliteCommander,Aggressive
635,60.7815,EliteCommander,Aggressive
645,55.4746,EliteCommander,Aggressive
650,61.7056,EliteCommander,Aggressive
660,62.3726,EliteCommander,Aggressive
665,54.0100,EliteCommander,Aggressive
670,64.6364,EliteCommander,Aggressive
680,79.9046,EliteCommander,Aggressive
685,63.3009,EliteCommander,Aggressive
695,63.8973,EliteCommander,Aggressive
700,56.8023,EliteCommander,Aggressive
705,61.9424,EliteCommander,Aggressive
715,55.2071,EliteCommander,Aggressive
720,62.0083,EliteCommander,Aggressive
730,65.6512,EliteCommander,Aggressive
735,238.8897,EliteCommander,Aggressive
740,228.0451,EliteCommander,Aggressive
750,55.7917,EliteCommander,Aggressive
755,46.3222,EliteCommander,Aggressive
765,48.8922,EliteCommander,Aggressive
770,53.1511,EliteCommander,Aggressive
775,45.9449,EliteCommander,Aggressive
785,41.4343,EliteCommander,Aggressive
790,62.3001,EliteCommander,Aggressive
800,61.4487,EliteCommander,Aggressive
805,37.0579,EliteCommander,Aggressive
810,63.1301,EliteCommander,Aggressive
820,54.4511,EliteCommander,Aggressive
825,46.1815,EliteCommander,Aggressive
835,47.5313,EliteCommander,Aggressive
840,82.7356,EliteCommander,Aggressive
845,44.1231,EliteCommander,Aggressive
855,38.3317,EliteCommander,Aggressive
860,58.8952,EliteCommander,Aggressive
870,62.6154,EliteCommander,Aggressive
875,37.6130,EliteCommander,Aggressive
880,59.3484,EliteCommander,Aggressive
890,44.9324,EliteCommander,Aggressive
895,58.7893,EliteCommander,Aggressive
15,61.5699,EliteCommander,Aggressive
25,43.8611,EliteCommander,Aggressive
35,58.7865,EliteCommander,Aggressive
45,44.1617,EliteCommander,Aggressive
55,55.4581,EliteCommander,Aggressive
65,60.8404,EliteCommander,Aggressive
75,59.7707,EliteCommander,Aggressive
85,64.2235,EliteCommander,Aggressive
90,53.1544,EliteCommander,Aggressive
95,49.1284,EliteCommander,Aggressive
105,62.2674,EliteCommander,Aggressive
110,382.7474,EliteCommander,Aggressive
120,54.0513,EliteCommander,Aggressive
125,61.2459,EliteCommander,Aggressive
130,36.8351,EliteCommander,Aggressive
140,53.4326,EliteCommander,Aggressive
145,53.2708,EliteCommander,Aggressive
155,60.7482,EliteCommander,Aggressive
160,56.2601,EliteCommander,Aggressive
165,48.6269,EliteCommander,Aggressive
170,52.4603,EliteCommander,Aggressive
175,72.7436,EliteCommander,Aggressive
180,46.8669,EliteCommander,Aggressive
185,52.1280,EliteCommander,Aggressive
190,60.6046,EliteCommander,Aggressive
195,53.8024,EliteCommander,Aggressive
200,46.3420,EliteCommander,Aggressive
205,59.9262,EliteCommander,Aggressive
210,53.7729,EliteCommander,Aggressive
215,52.6555,EliteCommander,Aggressive
220,52.9454,EliteCommander,Aggressive
225,61.8484,EliteCommander,Aggressive
230,53.8224,EliteCommander,Aggressive
235,47.1794,EliteCommander,Aggressive
240,62.8782,EliteCommander,Aggressive
245,57.8181,EliteCommander,Aggressive
250,58.2057,EliteCommander,Aggressive
255,60.1222,EliteCommander,Aggressive
260,61.3508,EliteCommander,Aggressive
265,88.6071,EliteCommander,Aggressive
270,56.5763,EliteCommander,Aggressive
275,62.9150,EliteCommander,Aggressive
280,55.6878,EliteCommander,Aggressive
285,62.8265,EliteCommander,Aggressive
290,55.5144,EliteCommander,Aggressive
295,63.5455,EliteCommander,Aggressive
300,57.0414,EliteCommander,Aggressive
305,52.7059,EliteCommander,Aggressive
310,63.3274,EliteCommander,Aggressive
315,54.3846,EliteCommander,Aggressive
320,62.0837,EliteCommander,Aggressive
325,54.6478,EliteCommander,Aggressive
330,60.6736,EliteCommander,Aggressive
335,54.3404,EliteCommander,Aggressive
340,54.3136,EliteCommander,Aggressive
345,64.9007,EliteCommander,Aggressive
350,46.2512,EliteCommander,Aggressive
355,62.8511,EliteCommander,Aggressive
360,54.4955,EliteCommander,Aggressive
365,56.7274,EliteCommander,Aggressive
370,56.4185,EliteCommander,Aggressive
375,53.4491,EliteCommander,Aggressive
380,63.2277,EliteCommander,Aggressive
385,46.5170,EliteCommander,Aggressive
390,61.1093,EliteCommander,Aggressive
395,53.4720,EliteCommander,Aggressive
400,54.0016,EliteCommander,Aggressive
405,62.0019,EliteCommander,Aggressive
410,56.5232,EliteCommander,Aggressive
415,61.3877,EliteCommander,Aggressive
420,45.7679,EliteCommander,Aggressive
425,61.2115,EliteCommander,Aggressive
430,56.9792,EliteCommander,Aggressive
435,53.4215,EliteCommander,Aggressive
440,53.3477,EliteCommander,Aggressive
445,60.7032,EliteCommander,Aggressive
450,59.2844,EliteCommander,Aggressive
455,44.8284,EliteCommander,Aggressive
460,63.4185,EliteCommander,Aggressive
465,60.7649,EliteCommander,Aggressive
470,54.9742,EliteCommander,Aggressive
