Step,ElapsedMs,BotType,Difficulty
110,35.7118,EliteCommander,Aggressive
210,9.1311,EliteCommander,Aggressive
310,7.3943,EliteCommander,Aggressive
410,7.2044,EliteCommander,Aggressive
510,9.6445,EliteCommander,Aggressive
610,7.0366,EliteCommander,Aggressive
710,10.2526,EliteCommander,Aggressive
780,7.8899,EliteCommander,Aggressive
850,7.5024,EliteCommander,Aggressive
910,8.9235,EliteCommander,Aggressive
980,8.5769,EliteCommander,Aggressive
1050,9.6333,EliteCommander,Aggressive
1110,7.4689,EliteCommander,Aggressive
1180,7.2019,EliteCommander,Aggressive
1250,7.2458,EliteCommander,Aggressive
1310,8.4784,EliteCommander,Aggressive
1370,7.6978,EliteCommander,Aggressive
1420,7.8763,EliteCommander,Aggressive
1470,7.6768,EliteCommander,Aggressive
1520,8.6394,EliteCommander,Aggressive
1570,8.1299,EliteCommander,Aggressive
1620,8.7965,EliteCommander,Aggressive
1670,8.1236,EliteCommander,Aggressive
1720,8.2149,EliteCommander,Aggressive
1770,8.9361,EliteCommander,Aggressive
1820,8.0105,EliteCommander,Aggressive
1880,11.4927,EliteCommander,Aggressive
1930,9.5834,EliteCommander,Aggressive
1980,10.0790,EliteCommander,Aggressive
2030,9.2597,EliteCommander,Aggressive
2080,8.7310,EliteCommander,Aggressive
2130,8.7513,EliteCommander,Aggressive
2180,9.1317,EliteCommander,Aggressive
2230,9.2355,EliteCommander,Aggressive
2280,8.4360,EliteCommander,Aggressive
2330,7.9277,EliteCommander,Aggressive
2390,10.5837,EliteCommander,Aggressive
2440,9.7704,EliteCommander,Aggressive
2490,10.8304,EliteCommander,Aggressive
2540,9.6646,EliteCommander,Aggressive
2590,9.1775,EliteCommander,Aggressive
2640,9.3843,EliteCommander,Aggressive
2690,9.7301,EliteCommander,Aggressive
2740,8.2427,EliteCommander,Aggressive
2790,7.9917,EliteCommander,Aggressive
2840,7.9851,EliteCommander,Aggressive
2900,11.4522,EliteCommander,Aggressive
2950,12.0798,EliteCommander,Aggressive
3000,10.8807,EliteCommander,Aggressive
3050,9.9974,EliteCommander,Aggressive
3100,10.3992,EliteCommander,Aggressive
3150,8.9591,EliteCommander,Aggressive
3200,8.7530,EliteCommander,Aggressive
3250,8.1195,EliteCommander,Aggressive
3300,8.1988,EliteCommander,Aggressive
3350,7.9134,EliteCommander,Aggressive
3410,11.3739,EliteCommander,Aggressive
3460,10.6255,EliteCommander,Aggressive
3510,11.0916,EliteCommander,Aggressive
3560,9.9626,EliteCommander,Aggressive
3610,11.3237,EliteCommander,Aggressive
3660,11.7974,EliteCommander,Aggressive
3710,8.8849,EliteCommander,Aggressive
3760,8.4345,EliteCommander,Aggressive
3810,7.9510,EliteCommander,Aggressive
3860,8.1150,EliteCommander,Aggressive
3920,11.2916,EliteCommander,Aggressive
3970,10.5075,EliteCommander,Aggressive
4020,10.2688,EliteCommander,Aggressive
4070,9.7280,EliteCommander,Aggressive
4120,9.9892,EliteCommander,Aggressive
4170,9.6858,EliteCommander,Aggressive
