GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,248010.00,138085.30,0.23,1.62,256.00,0.00,0.00,6.00,1.00
1,248010.00,127485.30,0.20,1.44,196.00,0.00,0.00,7.00,1.00
2,259010.00,157908.00,0.17,1.54,516.00,0.00,0.00,6.00,1.00
3,261670.00,171361.30,0.10,1.65,316.00,0.00,0.00,6.00,1.00
4,268510.00,215355.30,0.10,1.59,882.00,0.00,0.00,6.00,1.00
5,268510.00,227422.00,0.10,1.61,444.00,0.00,0.00,6.00,1.00
6,268510.00,213987.30,0.10,1.86,581.00,0.00,0.00,6.00,1.00
7,268510.00,213042.00,0.10,1.60,602.00,0.00,0.00,5.00,1.00
8,268510.00,226914.00,0.07,1.67,604.00,0.00,0.00,5.00,1.00
9,270510.00,230242.70,0.10,1.67,778.00,0.00,0.00,5.00,1.00
10,271930.00,231628.70,0.10,1.61,904.00,0.00,0.00,5.00,1.00
11,271930.00,246835.30,0.00,1.77,1311.00,0.00,0.00,5.00,1.00
12,271930.00,233713.30,0.07,1.71,1112.00,0.00,0.00,5.00,1.00
13,271930.00,254341.30,0.00,1.96,1752.00,0.00,0.00,5.00,1.00
14,271970.00,258568.70,0.00,1.80,1890.00,0.00,0.00,5.00,1.00
15,271970.00,261684.70,0.00,1.81,1991.00,0.00,0.00,5.00,1.00
16,272290.00,256514.70,0.03,1.76,2447.00,0.00,0.00,5.00,1.00
17,272530.00,248017.30,0.07,1.66,2381.00,0.00,0.00,5.00,1.00
18,272530.00,257461.30,0.00,1.81,2381.00,0.00,0.00,5.00,1.00
19,272630.00,254347.30,0.03,1.76,2625.00,0.00,0.00,5.00,1.00
20,276270.00,259824.00,0.00,1.97,2982.00,0.00,0.00,5.00,1.00
21,276270.00,250795.30,0.03,1.72,3108.00,0.00,0.00,5.00,1.00
22,276270.00,252196.00,0.07,1.71,2990.00,0.00,0.00,5.00,1.00
23,276270.00,249938.00,0.07,1.62,3403.00,0.00,0.00,5.00,1.00
24,276270.00,254256.70,0.07,1.65,3731.00,0.00,0.00,5.00,1.00
25,281770.00,261443.30,0.03,1.73,3926.00,0.00,0.00,5.00,1.00
26,281770.00,266477.30,0.00,1.69,3858.00,0.00,0.00,5.00,1.00
27,281770.00,257128.70,0.07,1.69,4054.00,0.00,0.00,5.00,1.00
28,281770.00,269771.30,0.00,1.97,3845.00,0.00,0.00,5.00,1.00
29,281770.00,260927.30,0.03,1.69,3836.00,0.00,0.00,5.00,1.00
30,281770.00,258772.00,0.07,1.76,3558.00,0.00,0.00,5.00,1.00
31,281770.00,250634.70,0.10,1.78,3409.00,0.00,0.00,5.00,1.00
32,281770.00,260461.30,0.03,1.81,3988.00,0.00,0.00,5.00,1.00
33,281770.00,262464.70,0.03,1.69,4189.00,0.00,0.00,5.00,1.00
34,281770.00,268761.30,0.00,1.78,3827.00,0.00,0.00,5.00,1.00
35,281770.00,263538.70,0.03,1.91,4057.00,0.00,0.00,5.00,1.00
36,281770.00,259850.70,0.03,1.71,4379.00,0.00,0.00,5.00,1.00
37,281770.00,252454.00,0.07,1.61,4176.00,0.00,0.00,5.00,1.00
38,281770.00,266004.70,0.00,1.76,4382.00,0.00,0.00,5.00,1.00
39,281770.00,264565.30,0.00,1.78,4207.00,0.00,0.00,5.00,1.00
40,281770.00,267268.00,0.00,1.73,4231.00,0.00,0.00,5.00,1.00
41,281770.00,259272.70,0.07,1.71,3718.00,0.00,0.00,5.00,1.00
42,281850.00,252956.70,0.07,1.63,3687.00,0.00,0.00,5.00,1.00
43,281850.00,268508.70,0.00,2.00,3884.00,0.00,0.00,5.00,1.00
44,281850.00,269145.30,0.00,1.75,4187.00,0.00,0.00,5.00,1.00
45,281850.00,253903.30,0.07,1.62,4182.00,0.00,0.00,5.00,1.00
46,281850.00,253490.70,0.10,1.69,4064.00,0.00,0.00,5.00,1.00
47,281850.00,265469.30,0.03,1.55,3921.00,0.00,0.00,5.00,1.00
48,282030.00,271290.70,0.00,1.66,4122.00,0.00,0.00,5.00,1.00
49,282030.00,260510.00,0.03,1.86,4420.00,0.00,0.00,5.00,1.00
50,282030.00,263163.30,0.03,1.99,3943.00,0.00,0.00,5.00,1.00
51,282030.00,255495.30,0.07,1.59,3910.00,0.00,0.00,5.00,1.00
52,282030.00,259801.30,0.00,1.75,3969.00,0.00,0.00,5.00,1.00
53,282030.00,262366.00,0.00,1.70,4388.00,0.00,0.00,5.00,1.00
54,282030.00,270610.00,0.00,1.80,3788.00,0.00,0.00,5.00,1.00
55,282030.00,263856.00,0.03,1.70,4074.00,0.00,0.00,5.00,1.00
56,282030.00,263524.00,0.03,1.71,4171.00,0.00,0.00,5.00,1.00
57,282030.00,269192.00,0.00,1.70,4278.00,0.00,0.00,5.00,1.00
58,282030.00,260554.00,0.03,1.93,4001.00,0.00,0.00,5.00,1.00
59,282030.00,259802.00,0.03,1.65,4131.00,0.00,0.00,5.00,1.00
60,282030.00,257187.30,0.07,1.67,4021.00,0.00,0.00,5.00,1.00
61,282030.00,270472.70,0.00,1.78,4165.00,0.00,0.00,5.00,1.00
62,282030.00,263818.70,0.03,1.67,4148.00,0.00,0.00,5.00,1.00
63,282030.00,267804.70,0.00,1.75,4146.00,0.00,0.00,5.00,1.00
64,282030.00,270763.30,0.00,1.77,4116.00,0.00,0.00,5.00,1.00
65,282030.00,270356.70,0.00,1.78,3801.00,0.00,0.00,5.00,1.00
66,282030.00,270079.30,0.00,1.88,4106.00,0.00,0.00,5.00,1.00
67,282030.00,263358.70,0.03,1.72,4101.00,0.00,0.00,5.00,1.00
68,282030.00,262313.30,0.03,1.70,3802.00,0.00,0.00,5.00,1.00
69,282030.00,261468.00,0.03,1.73,3688.00,0.00,0.00,5.00,1.00
70,282030.00,262376.00,0.03,1.72,3840.00,0.00,0.00,5.00,1.00
71,282030.00,250202.00,0.07,1.66,3770.00,0.00,0.00,5.00,1.00
72,282030.00,263908.00,0.03,1.77,3783.00,0.00,0.00,5.00,1.00
73,282030.00,270034.70,0.00,1.91,4297.00,0.00,0.00,5.00,1.00
74,282030.00,266924.00,0.00,1.77,4323.00,0.00,0.00,5.00,1.00
75,282030.00,263282.00,0.03,1.75,3765.00,0.00,0.00,5.00,1.00
76,282030.00,269428.70,0.00,1.81,3973.00,0.00,0.00,5.00,1.00
77,282330.00,268766.70,0.00,1.70,4451.00,0.00,0.00,5.00,1.00
78,282330.00,266198.70,0.03,1.76,4515.00,0.00,0.00,5.00,1.00
79,282330.00,262018.00,0.03,1.75,4325.00,0.00,0.00,5.00,1.00
80,282330.00,268638.70,0.00,1.76,4157.00,0.00,0.00,5.00,1.00
81,282330.00,268487.30,0.00,2.18,4080.00,0.00,0.00,5.00,1.00
82,282330.00,266522.70,0.00,1.82,4513.00,0.00,0.00,5.00,1.00
83,282330.00,267658.70,0.00,1.80,4596.00,0.00,0.00,5.00,1.00
84,282330.00,268405.30,0.00,1.78,3996.00,0.00,0.00,5.00,1.00
85,282330.00,269534.70,0.00,1.79,3929.00,0.00,0.00,5.00,1.00
86,282330.00,264037.30,0.03,1.68,4056.00,0.00,0.00,5.00,1.00
87,282330.00,267835.30,0.00,1.78,4129.00,0.00,0.00,5.00,1.00
88,282330.00,266892.00,0.00,1.95,3931.00,0.00,0.00,5.00,1.00
89,282330.00,268140.00,0.00,1.78,4261.00,0.00,0.00,5.00,1.00
90,282330.00,265355.30,0.03,1.72,4106.00,0.00,0.00,5.00,1.00
91,282330.00,269559.30,0.00,1.78,3959.00,0.00,0.00,5.00,1.00
92,282330.00,261700.70,0.03,1.71,4576.00,0.00,0.00,5.00,1.00
93,282330.00,266648.70,0.00,1.79,4290.00,0.00,0.00,5.00,1.00
94,282330.00,268572.70,0.00,1.79,4248.00,0.00,0.00,5.00,1.00
95,282330.00,262576.70,0.03,1.89,4231.00,0.00,0.00,5.00,1.00
96,282330.00,270706.70,0.00,1.78,4506.00,0.00,0.00,5.00,1.00
97,282330.00,270224.70,0.00,1.76,4376.00,0.00,0.00,5.00,1.00
98,282330.00,252743.30,0.07,1.63,3849.00,0.00,0.00,5.00,1.00
99,282330.00,269642.70,0.00,1.79,4052.00,0.00,0.00,5.00,1.00
